anime_name,rating
Turn A Gundam I Movie: Earth Light,6.72
M3: Sono Kuroki Hagane,6.72
Kamui no Ken,6.72
Golgo 13: Queen Bee,6.72
Genji Monogatari,6.72
Juubee-chan: Lovely Gantai no Himitsu,6.73
DNA² OVA,6.73
Alps Monogatari: Watashi no Annette,6.73
White Album,6.74
Honoo no Mirage,6.74
Gasaraki,6.74
Shadow Skill (1996),6.75
Nanaka 6/17,6.75
Gun Frontier,6.75
Fatal Fury: The Motion Picture,6.75
E&#039;s Otherwise,6.75
Xiao Qian,6.76
Winter Garden,6.76
Umi Monogatari: Anata ga Ite Kureta Koto,6.76
Souryuuden,6.76
Mobile Suit Gundam AGE: Memory of Eden,6.76
Kyoushirou to Towa no Sora Specials,6.76
Kurogane Communication,6.76
D.C.III: Da Capo III,6.76
Tide-Line Blue,6.77
Sora no Method,6.77
Nanaka 6/17 Special,6.77
Kita e.: Diamond Dust Drops,6.77
Eureka Seven: New Order,6.77
Choujikuu Kidan Southern Cross,6.77
Chance Triangle Session,6.77
Betterman,6.77
Wellber no Monogatari: Sisters of Wellber,6.78
True Tears Epilogue,6.78
Kanamewo,6.79
Jungle Taitei (1989),6.78
Hamelin no Violin Hiki,6.78
Ginga Tetsudou 999: Glass no Clair,6.78
Five Star Stories,6.78
Ai no Gakko Cuore Monogatari,6.78
Kimagure Orange☆Road: Shounen Jump Special,6.79
Ys: Tenkuu no Shinden - Adol Christine no Bouken,6.8
Shadow Skill,6.8
Lemon Angel Project,6.8
Kujira no Chouyaku,6.8
Gilgamesh,6.8
Gift: Eternal Rainbow,6.8
Gakuen Heaven,6.8
3-gatsu no Lion meets Bump of Chicken,6.8
Ray The Animation,6.81
Monster Extra,6.81
Mobile Suit Gundam ZZ,6.81
Kashimashi: Girl Meets Girl,6.81
Happy☆Lesson (TV),6.81
Dragonaut: The Resonance,6.81
Candy Candy: Candy no Natsu Yasumi,6.81
Berserk (2016),6.81
Aru Machi Kado no Monogatari,6.81
Yamato yo Towa ni,6.82
Black Jack ONA,6.82
Ai Monogatari: 9 Love Stories,6.82
Vampire Hunter,6.83
Ushinawareta Mirai wo Motomete,6.83
Tide-Line Blue Special,6.83
Nurse Angel Ririka SOS,6.83
D.C. I&amp;II P.S.P. Re-Animated,6.83
Weiß Kreuz,6.84
Ginyuu Mokushiroku Meine Liebe Wieder,6.84
Candy Candy (Movie),6.84
Turn A Gundam II Movie: Moonlight Butterfly,6.85
Soratobu Yuureisen,6.85
Myself ; Yourself Specials,6.85
Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei,6.85
Attack No.1,6.85
Kaze wo Mita Shounen,6.86
Tonagura!,6.87
Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,6.87
Mahoutsukai ni Taisetsu na Koto,6.87
Juusenki L-Gaim,6.87
Hikari to Mizu no Daphne,6.87
Ginga Tetsudou 999: Eternal Fantasy,6.87
Concrete Revolutio: Choujin Gensou,6.87
Uta Kata,6.88
Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,6.88
Night Head Genesis,6.88
Kobato.: Hajimete no Kobato.,6.88
Inaka Isha,6.88
Eureka Seven AO,6.88
Blue Drop: Tenshi-tachi no Gikyoku,6.88
Fatal Fury 2: The New Battle,6.89
Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,6.9
Soukou Kihei Votoms: Big Battle,6.9
Mobile Suit Gundam F91,6.9
Makiba no Shoujo Katri,6.9
Kidou Senkan Nadesico: The Prince of Darkness,6.9
Kanon Kazahana,6.9
Green Legend Ran,6.9
Gate Keepers 21,6.9
Ganbare! Kickers,6.9
Terra Formars Revenge,6.91
Terra e... (TV) Specials,6.91
Nishi no Yoki Majo: Astraea Testament,6.91
Hitohira,6.91
Harlock Saga: Nibelung no Yubiwa,6.91
Chocotto Sister,6.91
Canvas 2: Niji-iro no Sketch,6.91
Bubuki Buranki: Hoshi no Kyojin,6.91
.hack//G.U. Returner,6.91
Pokemon Best Wishes!: Victini to Shiroki Eiyuu Reshiram,6.92
Koutetsu Tenshi Kurumi,6.92
Kono Minikuku mo Utsukushii Sekai,6.92
Devilman Lady,6.92
Spirit of Wonder: Shounen Kagaku Club,6.93
Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,6.93
Onegai☆Teacher: Marie, Ai no Gekijou,6.93
I My Me! Strawberry Eggs,6.93
Hanasakeru Seishounen Recaps,6.93
Golgo 13,6.93
D.C.: Da Capo,6.93
Arashi no Yoru ni: Himitsu no Tomodachi,6.93
Aquarion Movie: Ippatsu Gyakuten-hen,6.93
Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,6.94
Kashimashi: Girl Meets Girl OVA,6.94
Hi no Tori 2772: Ai no CosmoZone,6.94
Gakuen Heaven: Hamu Hamu Heaven,6.94
Argento Soma,6.94
Suki na Mono wa Suki Dakara Shou ga Nai!!,6.95
Silent Mobius,6.95
Peace Maker Kurogane Special,6.95
Mobile Suit Gundam: The 08th MS Team - Miller&#039;s Report,6.95
Lamune,6.95
Innocent Venus,6.95
Binbou Shimai Monogatari,6.95
Ace wo Nerae! (1979),6.95
X OVA,6.96
Umi ga Kikoeru,6.96
Shingeki no Kyojin: Ano Hi Kara,6.96
Otome wa Boku ni Koishiteru: Futari no Elder,6.96
Gunparade March: Arata Naru Kougunka,6.96
Uchuu Senkan Yamato: Aratanaru Tabidachi,6.97
Soukou Kihei Votoms: Gen-ei Hen,6.97
Shinkyoku Soukai Polyphonica,6.97
Koko wa Green Wood,6.97
Karasu Tengu Kabuto,6.97
Mobile Suit Victory Gundam,6.98
Chikyuu Shoujo Arjuna,6.98
Ao no Kanata no Four Rhythm,6.98
Ai Shoujo Pollyanna Story,6.98
Wakakusa no Charlotte,6.99
Urusei Yatsura Movie 4: Lum The Forever,6.99
Touch 2: Sayonara no Okurimono,6.99
Tokyo Tribe 2,6.99
Owari no Seraph: The Beginning of the End,6.99
Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,6.99
Mahou Shoujo Madoka★Magica: Concept Movie,6.99
Kikaider 01 The Animation,6.99
Juubee-chan 2: Siberia Yagyuu no Gyakushuu,6.99
Jungle Book Shounen Mowgli,6.99
Dear Boys,6.99
Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,7.0
Schwarzesmarken,7.0
Fushigi Yuugi: Eikouden,7.0
Cossette no Shouzou,7.0
Black Jack: Sora kara Kita Kodomo,7.0
Alps no Shoujo Heidi (1979),7.0
Zetman,7.01
Urusei Yatsura: Haru da, Tobidase!,7.01
Touch 3: Kimi ga Toorisugita Ato ni - Don&#039;t Pass Me By,7.01
Sirius no Densetsu,7.01
Moshidora,7.01
Mermaid Forest OVA,7.01
Maburaho,7.01
Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,7.01
Zone of the Enders: Idolo,7.02
Weiß Kreuz OVA,7.02
Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy,7.02
Hana no Ko Lunlun,7.02
Futakoi Alternative,7.02
Dual Parallel! Trouble Adventures Special,7.02
Digimon Frontier: Ornismon Fukkatsu!!,7.02
Clover,7.02
Battle Athletess Daiundoukai (TV),7.02
Ani*Kuri15,7.02
1000-nen Joou: Queen Millennia,7.02
Mizu no Kotoba,7.03
Kumo no You ni Kaze no You ni,7.03
Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,7.03
Koi to Senkyo to Chocolate Special,7.03
Dwaejiui Wang,7.03
Arslan Senki,7.03
Zero no Tsukaima: Princesses no Rondo Picture Drama,7.04
White Album 2nd Season,7.04
Wake Up, Girls!,7.04
Uchuu Senkan Yamato (Movie),7.04
Macross Flash Back 2012,7.04
Kowarekake no Orgel Special,7.04
Hi no Tori: Yamato-hen,7.04
Genji Monogatari Sennenki,7.04
Animation Seisaku Shinkou Kuromi-chan,7.04
Ai Yori Aoshi: Enishi - Miyuki,7.04
To Heart 2 OVA,7.05
Shinigami no Ballad.,7.05
Pokemon: Celebi Toki wo Koeta Deai,7.05
Onegai☆Twins,7.05
Macross 7 Movie: Ginga ga Ore wo Yondeiru!,7.05
Kimi ga Nozomu Eien: Next Season,7.05
Kannazuki no Miko,7.05
I&#039;&#039;s Pure,7.05
D.C.II: Da Capo II,7.05
Bleach: The Sealed Sword Frenzy,7.05
Animation Seisaku Shinkou Kuromi-chan 2,7.05
Zettai Shounen,7.06
Shouwa Monogatari,7.06
Kaze to Ki no Uta Sanctus: Sei Naru Kana,7.06
.hack//Roots,7.06
Miyori no Mori,7.07
Macross 7 Encore,7.07
Black★Rock Shooter (TV),7.07
Yomigaeru Sora: Rescue Wings Special,7.08
Urusei Yatsura Movie 6: Itsudatte My Darling,7.08
Touch: Sebangou no Nai Ace,7.08
Saibi,7.08
Mermaid&#039;s Scar,7.08
Kurozuka,7.08
Cello Hiki no Gauche (1982),7.08
Anne no Nikki,7.08
Ace wo Nerae!,7.08
Uta Kata Special,7.09
Kishin Douji Zenki,7.09
Key the Metal Idol,7.09
Jinzou Ningen Kikaider The Animation,7.09
Gokukoku no Brynhildr,7.09
Ginga Tetsudou Monogatari: Eien e no Bunkiten,7.09
Chobits Recap,7.09
Starship Operators,7.1
Otogizoushi,7.1
Nana Recaps,7.1
Maison Ikkoku: Prelude - Meguru Haru no Sakura no you ni...,7.1
Lost Universe,7.1
Guilty Crown: Lost Christmas,7.1
Freezing Vibration,7.1
Digimon Tamers: Boukensha-tachi no Tatakai,7.1
Digimon Savers,7.1
Densetsu Kyojin Ideon,7.1
Uchuu Senkan Yamato: Kanketsu-hen,7.11
Tezuka Osamu no Buddha: Owarinaki Tabi,7.11
Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,7.11
Taiyou no Mokushiroku: A Spirit of the Sun,7.11
Porphy no Nagai Tabi,7.11
Anime Himitsu no Hanazono,7.11
Shikabane Hime: Kuro Special,7.12
Servamp,7.12
Mushrambo,7.12
Maihime,7.12
Iriya no Sora, UFO no Natsu,7.12
Kyuuketsuhime Miyu,7.13
Hi no Tori: Houou-hen,7.13
Gunslinger Girl: Il Teatrino OVA,7.13
Generator Gawl,7.13
Blue Seed,7.13
Blue Gender,7.13
Terra Formars,7.14
Pokemon: Mewtwo! Ware wa Koko ni Ari,7.14
Pokemon Diamond &amp; Pearl: Arceus Choukoku no Jikuu e,7.14
Onegai☆Twins: Natsu wa Owaranai,7.14
Mai-Otome Specials,7.14
Kemono no Souja Erin: Soushuuhen,7.14
Hotori: Tada Saiwai wo Koinegau,7.14
Wata no Kuni Hoshi,7.15
Wake Up, Girls! Seishun no Kage,7.15
Tom Sawyer no Bouken,7.15
Soukou Kihei Votoms: Koei Futatabi,7.15
Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,7.15
Roujin Z,7.15
Owari no Seraph: Kyuuketsuki Shahar,7.15
Maison Ikkoku: Utsuriyuku Kisetsu no Naka de,7.15
Honoo no Mirage: Minagiwa no Hangyakusha,7.15
D.C.S.S: Da Capo Second Season,7.15
Buki yo Saraba,7.15
Tenjou Tenge: The Past Chapter,7.16
Street Fighter II V,7.16
Shangri-La,7.16
RahXephon: Pluralitas Concentio,7.16
Pokemon: Kesshoutou no Teiou Entei,7.16
Peach Girl,7.16
Mobile Suit Gundam Seed: After-Phase Between the Stars,7.16
Mermaid Forest,7.16
Hataraki Man,7.16
Hakuouki Hekketsuroku Episode 0,7.16
Asatte no Houkou.,7.16
Wonderful Days,7.17
Wake Up, Girls! Beyond the Bottom,7.18
Urusei Yatsura Movie 3: Remember My Love,7.17
Soukou no Strain,7.17
Soukou Kihei Votoms: Kakuyaku taru Itan,7.17
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,7.17
Madlax,7.17
Kimi no Iru Machi,7.17
Kaze no Naka no Shoujo: Kinpatsu no Jeanie,7.17
Area 88 (TV),7.17
Uchuu Kaizoku Captain Harlock: Arcadia-gou no Nazo,7.18
Tokyo Magnitude 8.0 Recap,7.18
Tenjou Tenge: The Ultimate Fight,7.18
Solty Rei Special,7.18
Otome wa Boku ni Koishiteru,7.18
Mahou no Stage Fancy Lala,7.18
Hokuto no Ken: Yuria-den,7.18
Halo Legends,7.18
Yuri Kuma Arashi,7.19
Yuki no Joou,7.19
Uchuu Senkan Yamato: Fukkatsu-hen,7.19
Nanbaka,7.19
Loveless,7.19
Koisuru Tenshi Angelique: Kagayaki no Ashita,7.19
Hi no Tori: Uchuu-hen,7.19
Escaflowne,7.19
The iDOLM@STER Cinderella Girls,7.2
Kyoushoku Soukou Guyver II,7.2
Hokuto no Ken: Raoh Gaiden Ten no Haoh,7.2
Freezing,7.2
Saishuu Heiki Kanojo: Another Love Song,7.21
Photon,7.21
Muteki Choujin Zanbot 3,7.21
Marco: Haha wo Tazunete Sanzenri,7.21
Kimi no Iru Machi OVA,7.21
Joker Game,7.21
Eikoku Koi Monogatari Emma: Intermission,7.21
Bleach: Memories in the Rain,7.21
Appleseed (Movie),7.21
Red Garden,7.22
Otaku no Video,7.22
Offside (TV),7.22
JoJo no Kimyou na Bouken: Adventure,7.22
Chirin no Suzu,7.22
Bakumatsu Kikansetsu Irohanihoheto,7.22
Aku no Hana,7.22
Yami no Matsuei,7.23
Wake Up, Girls! Shichinin no Idol,7.23
Tamayura,7.23
Maison Ikkoku: Ikkokujima Nanpa Shimatsuki,7.23
Macross 7,7.23
Concrete Revolutio: Choujin Gensou - The Last Song,7.23
Asura,7.23
Yuugo: Koushounin,7.24
Toaru Hikuushi e no Koiuta,7.24
Shadow Skill: Eigi,7.24
Mudai,7.24
Kyuuketsuhime Miyu (TV),7.24
Kono Danshi, Sekika ni Nayandemasu.,7.24
Kodomo no Omocha,7.24
IGPX: Immortal Grand Prix (2005),7.24
Black★Rock Shooter (OVA),7.24
Ai Yori Aoshi,7.24
Rose of Versailles Movie,7.25
Re Boot,7.25
Pumpkin Scissors,7.25
Lodoss-tou Senki: Eiyuu Kishi Den,7.25
Digimon Frontier,7.25
Ai Yori Aoshi: Enishi,7.25
Toushou Daimos,7.26
Jarinko Chie,7.26
Gunnm,7.26
ef: A Tale of Memories. - Prologue,7.26
Alps no Shoujo Heidi,7.26
Tenchi Muyou! in Love 2: Haruka Naru Omoi,7.27
Moonlight Mile 1st Season: Lift Off,7.27
Mobile Suit Zeta Gundam: A New Translation II - Lovers,7.27
Kaze no Youjinbou,7.27
Kanon,7.27
Kamisama Kazoku,7.27
Gantz,7.27
Cosmic Baton Girl Comet-san,7.27
Boogiepop wa Warawanai: Boogiepop Phantom,7.27
Tetsuwan Atom,7.28
Sentou Yousei Yukikaze,7.28
Sarusuberi: Miss Hokusai,7.28
Nasu: Suitcase no Wataridori,7.28
Miracle☆Girls,7.28
Lady Georgie,7.28
Giniro no Kami no Agito,7.28
Junkers Come Here,7.29
Hi no Tori,7.29
Gotou ni Naritai.,7.29
Ginga Tetsudou Monogatari,7.29
Gantz 2nd Stage,7.29
D.C.if: Da Capo if,7.29
Boku no Chikyuu wo Mamotte,7.29
Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.,7.29
Urusei Yatsura Movie 1: Only You,7.3
Sakura Nagashi,7.29
Rec: Yurusarezarumono,7.3
Mashiro-iro Symphony: The Color of Lovers,7.3
Mahoromatic 2,7.3
Koi to Senkyo to Chocolate,7.3
Kimi to Boku,7.3
Hatenkou Yuugi,7.3
Gunslinger Girl: Il Teatrino,7.3
Anime Sanjuushi,7.3
Video Girl Ai,7.31
Tokyo Majin Gakuen Kenpucho: Tou,7.31
Shuffle!,7.31
Sekai Meisaku Douwa: Hakuchou no Mizuumi,7.31
Saishuu Heiki Kanojo,7.31
Mama wa Shougaku 4 Nensei,7.31
Ginga Densetsu Weed,7.31
Young Black Jack,7.32
The iDOLM@STER Shiny Festa,7.32
Tamayura: Hitotose,7.32
Soukou Kihei Votoms: The Last Red Shoulder,7.32
Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,7.32
Kidou Tenshi Angelic Layer,7.32
Glass no Kamen: Sen no Kamen wo Motsu Shoujo,7.32
Gantz:O,7.34
El Cazador de la Bruja,7.32
Ashita no Joe (Movie),7.32
Aquarion Evol,7.32
Uchuu Senkan Yamato III,7.33
Shinkyoku Soukai Polyphonica Crimson S,7.33
Shin Shirayuki-hime Densetsu Prétear,7.33
Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,7.33
Princess Nine: Kisaragi Joshikou Yakyuubu,7.33
Musekinin Kanchou Tylor OVA,7.33
Mai Mai Shinko to Sennen no Mahou,7.33
Kimi no Iru Machi: Tasogare Kousaten,7.33
11-nin Iru!,7.33
The Animatrix,7.34
Tactics,7.34
Pokemon Diamond &amp; Pearl: Dialga vs. Palkia vs. Darkrai,7.34
Koi Kaze,7.34
Fuujin Monogatari,7.34
Elfen Lied Special,7.34
Utawarerumono: Itsuwari no Kamen,7.35
Suzuka,7.35
Ookiku Furikabutte Special,7.35
Onegai☆Teacher,7.35
Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,7.35
Kirarin☆Revolution,7.35
