anime_name,rating
Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,7.06
Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,7.36
Amaenaide yo!! Katsu!!,6.89
To Heart: Remember My Memories,6.57
Saber Marionette J to X,7.39
Ichigo 100%,6.84
Grisaia no Rakuen,8.08
Idol☆Sister,7.12
Shoujo x Shoujo x Shoujo The Animation,6.94
Kiss x Sis (TV),7.09
Magikano,6.53
Seitokai no Ichizon Lv.2,7.48
Zero no Tsukaima,7.62
Scared Rider Xechs,5.32
Brothers Conflict,6.58
Saenai Heroine no Sodatekata: Ai to Seishun no Service Kai,7.01
Maji de Watashi ni Koi Shinasai!,7.02
IS: Infinite Stratos 2 - Hitonatsu no Omoide,7.08
Zero no Tsukaima: Princesses no Rondo Picture Drama,7.04
Gakusen Toshi Asterisk,7.14
Shuffle! Prologue,6.9
Kanojo ga Flag wo Oraretara,6.58
Nyan Koi!,7.39
Monster Musume no Iru Nichijou,7.39
Shinmai Maou no Testament Burst OVA,6.9
D.C.: Da Capo,6.93
Ai Yori Aoshi: Enishi,7.25
Nisekoi: OVA,7.12
Reunion,6.79
Outbreak Company,7.52
Heart no Kuni no Alice: Wonderful Wonder World,6.26
Kore wa Zombie Desu ka? of the Dead,7.78
Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,6.55
Uta no☆Prince-sama♪ Maji Love 2000%,7.53
Grisaia no Kajitsu,7.67
To Heart 2 Adnext,6.95
Saijaku Muhai no Bahamut,6.87
Madan no Ou to Vanadis,7.28
Lime-iro Senkitan,6.14
Kami nomi zo Shiru Sekai II,8.12
Mouse,6.17
Uta no☆Prince-sama♪ Maji Love Legend Star,7.37
Yosuga no Sora: In Solitude, Where We Are Least Alone.,6.72
Sister Princess,6.58
Uta no☆Prince-sama♪ Maji Love 1000%,7.37
Gift: Eternal Rainbow,6.8
IS: Infinite Stratos 2 - World Purge-hen,7.14
Happy☆Lesson: Hoka Hoka★Kanna to Futari Kiri,6.78
Shukufuku no Campanella,6.41
Kiniro no Corda: Primo Passo - Hitonatsu no Encore,7.59
Date A Live,7.54
Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,6.23
To LOVE-Ru Darkness,7.82
Lovedol: Lovely Idol,6.29
Madonna: Kanjuku Body Collection,6.57
Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,6.21
Kamigami no Asobi,7.32
Akaneiro ni Somaru Saka: Hardcore,6.55
Lime-iro Ryuukitan X,5.89
Hyakka Ryouran: Samurai Girls,7.01
Zero no Tsukaima: Princesses no Rondo,7.6
To LOVE-Ru Darkness OVA,7.82
Maid-san to Boin Damashii,5.71
Asobi ni Iku yo!: Asobi ni Oide,6.93
Koisuru Tenshi Angelique: Kagayaki no Ashita,7.19
Hayate no Gotoku! OVA,7.26
Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,7.49
To Heart Omake,6.47
Love Hina Final Selection,7.32
Gokukoku no Brynhildr Special,6.64
Diabolik Lovers,5.81
D.C.if: Da Capo if,7.29
High School DxD BorN: Yomigaeranai Fushichou,7.66
Girls Bravo: Second Season,6.9
Girls Bravo: First Season,6.69
Ladies versus Butlers!,6.87
Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,5.99
Meiji Tokyo Renka Movie: Yumihari no Serenade,6.79
Motto To LOVE-Ru,7.61
D.C.S.S: Da Capo Second Season,7.15
Kore wa Zombie Desu ka? of the Dead OVA,7.64
Kami nomi zo Shiru Sekai: Megami-hen,8.3
Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,7.42
Haramasete Seiryuu-kun!,6.61
Hanaukyou Maid-tai,6.72
Kami nomi zo Shiru Sekai,7.95
Boy Meets Harem The Animation,7.2
High School DxD New,7.87
Hundred,6.53
Boku wa Tomodachi ga Sukunai,7.57
Mangaka-san to Assistant-san to The Animation Specials,7.37
Mashiro-iro Symphony: The Color of Lovers,7.3
Love♥Love?,6.05
High School DxD BorN,7.71
Maken-Ki! OVA,6.8
Gakusen Toshi Asterisk 2nd Season,7.32
Happy☆Lesson,6.76
Hayate no Gotoku! Heaven Is a Place on Earth,7.26
Mangaka-san to Assistant-san to The Animation,7.37
Amaenaide yo!!,6.67
Rescue Me!,6.13
Kakyuusei,5.94
Diabolik Lovers More,Blood,6.13
Doukyuusei (OVA): Natsu no Owari ni,5.87
Kindan no Byoutou The Animation,6.62
Tokimeki Memorial: Only Love,7.2
Lovedol: Lovely Idol OVA,6.4
To LOVE-Ru Darkness 2nd,7.8
Asu no Yoichi!,7.02
Ai Yori Aoshi,7.24
Akaneiro ni Somaru Saka,6.69
Rosario to Vampire,7.14
To Heart,6.7
Shin Tenchi Muyou!,6.95
Sora no Otoshimono: Tokeijikake no Angeloid,7.87
Otogi Story Tenshi no Shippo,6.66
Date A Live II,7.5
Zoku Koihime,6.72
H2O: Footprints in the Sand,7.26
Strike the Blood,7.44
Rosario to Vampire Capu2,7.24
Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,6.36
Daitoshokan no Hitsujikai,7.04
Brothers Conflict OVA,7.0
Seitokai no Ichizon,7.52
Nagasarete Airantou,7.43
Freezing,7.2
Yobai Suru Shichinin no Harame,6.63
Brothers Conflict Special,6.81
R-15,6.7
High School DxD Specials,7.37
High School DxD,7.7
Dousou Kai,5.96
Asobi ni Iku yo!,6.87
Sekirei: Pure Engagement - Kanwa ni Dai,7.4
Mashiro-iro Symphony: The Color of Lovers Picture Drama,6.55
Arcana Famiglia,6.43
Sekirei,7.4
Masou Gakuen HxH,6.42
Hentai Ouji to Warawanai Neko.,7.46
Hayate no Gotoku! Cuties,7.15
Makai Tenshi Djibril 3,6.44
Mahou Sensei Negima! Introduction Film,6.91
Tenchi Muyou! Ryououki 2nd Season,7.78
Maken-Ki! Two,6.35
Harem Time The Animation,7.31
IS: Infinite Stratos,7.12
Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito,6.91
Sora no Otoshimono: Forte,7.86
Bakuretsu Hunters OVA,6.72
Hyakka Ryouran: Samurai Bride,6.91
Honoo no Haramase Tenkousei,6.88
R-15 OVA,6.88
Tenchi Muyou! GXP,7.25
Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken Specials,6.66
Seitokai no Ichizon Lv.2: Watasu Seitokai,7.4
Kami nomi zo Shiru Sekai: Tenri-hen,7.85
Nisekoi:,7.5
Starry☆Sky,6.31
Monster Musume no Iru Nichijou OVA,7.52
To LOVE-Ru,7.34
Hanaukyou Maid-tai: La Verite,6.91
Kono Naka ni Hitori, Imouto ga Iru!,6.85
Hakuouki Hekketsuroku Episode 0,7.16
Goshuushou-sama Ninomiya-kun,6.91
Happy☆Lesson (TV),6.81
Guardian Hearts-Power UP!,6.05
Kiss x Sis,7.33
Happiness!,6.56
Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,6.88
White Album,6.74
Sekirei: Pure Engagement,7.61
Dual Parallel! Trouble Adventures Special,7.02
IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,7.12
Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,7.03
Negima!?,7.21
Neo Angelique Abyss,7.01
Hayate no Gotoku! Can&#039;t Take My Eyes Off You,7.11
Boku wa Tomodachi ga Sukunai Next,7.7
Shinmai Maou no Testament,7.11
Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,6.27
Hanaukyou Maid-tai OVA,6.82
Hand Maid May Special,6.85
Nisekoi OVA,7.57
Isekai no Seikishi Monogatari,8.09
Walkure Romanze,6.56
Ichiban Ushiro no Daimaou,7.21
_Summer,5.88
ChäoS;HEAd,6.62
D.C.II S.S.: Da Capo II Second Season,7.37
Tenchi Muyou! Ryououki 3rd Season,7.41
Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation,6.98
_Summer Specials,5.57
Hand Maid May,6.85
Harukoi Otome,6.73
Kimi ga Aruji de Shitsuji ga Ore de,7.35
Kakyuusei (1999),6.36
Masou Gakuen HxH Specials,6.96
Kiniro no Corda: Primo Passo,7.69
Trinity Seven OVA,7.53
Tenchi Muyou! Ryououki 4th Season,8.0
Happy☆Lesson: Advance,6.97
Trinity Seven,7.43
Ozmafia!!,5.46
IS: Infinite Stratos 2,6.82
Aishen Qiaokeli-ing...,7.33
Seiken Tsukai no World Break,7.16
Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,7.44
Onegai☆Twins,7.05
Shuffle! Memories,6.63
DearS: Kin no Tama desu no?,6.97
