anime_name,rating
Lady Jewelpet,7.61
Magic Knight Rayearth II,7.61
Ace wo Nerae!,7.08
Naisho no Tsubomi,6.72
Mermaid Melody Pichi Pichi Pitch Pure,7.18
Uragiri wa Boku no Namae wo Shitteiru,7.43
Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,7.61
Watashi ga Motete Dousunda,7.64
Makura no Danshi: Sono Ato no Makura no Danshi,5.3
Futari wa Precure: Max Heart,7.03
High Score,5.85
Bishoujo Senshi Sailor Moon Crystal,6.96
Legend of Basara,7.47
Full Moon wo Sagashite,8.08
Andersen Douwa: Ningyohime,7.3
Shugo Chara!,7.61
Rose of Versailles Movie,7.25
Mamotte! Lollipop,6.99
Natsume Yuujinchou,8.42
Bishoujo Senshi Sailor Moon S,7.89
Go! Princess Precure,7.74
Natsu e no Tobira,6.51
Attacker You!,6.66
Sukeban Deka,6.58
Chocolat no Mahou,6.37
12-sai.: Chicchana Mune no Tokimeki 2nd Season,6.85
Nijiiro Days: Houkago Special,6.54
Bishoujo Senshi Sailor Moon R,7.74
Gravitation,7.26
Gokujou!! Mecha Mote Iinchou Second Collection,6.64
Shugo Chara! Party!,6.71
Aru Hi Inu no Kuni kara Tegami ga Kite,6.66
Mikan Enikki,7.38
Kaitou Saint Tail,7.64
Bishoujo Senshi Sailor Moon Memorial,7.44
Shounen Hollywood: Holly Stage for 50,6.66
Deimos no Hanayome: Ran no Kumikyoku,6.04
Pretty Rhythm: Aurora Dream,7.6
Wagamama☆Fairy Mirumo de Pon!,7.47
Shin Strange+ Special,6.13
Diabolik Lovers OVA,6.06
Sukitte Ii na yo.,7.71
Vampire Knight: Gekiai no Portrait,7.04
Ao Haru Ride,7.89
Futari wa Precure,6.99
Shounen Onmyouji,7.71
Tokyo Mew Mew,7.04
Kyou kara Maou! 3rd Series,7.97
Choujuu Densetsu Gestalt,6.26
Skip Beat!,8.28
Kiniro no Corda: Primo Passo - Hitonatsu no Encore,7.59
Ai Tenshi Densetsu Wedding Peach,6.77
Otome Nadeshiko Koi Techou,6.04
Patalliro!,7.63
Strange+ Special,6.04
Shoujo Kakumei Utena: Adolescence Mokushiroku,7.59
Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,5.12
Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,7.28
Shugo Chara!! Doki,7.59
Tongari Boushi no Memole,7.11
Aishiteruze Baby★★,7.58
Candy Candy,7.58
Karneval,7.25
Mahoutsukai Precure!,7.04
Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,7.71
Fushigi Yuugi OVA,7.26
Harukanaru Toki no Naka de: Maihitoyo,7.4
Cutey Honey F,6.72
Himitsu: The Revelation,7.42
Perrine Monogatari,7.63
Diabolik Lovers More,Blood,6.13
Hakkenden: Touhou Hakken Ibun,7.57
Sabagebu! Specials,7.35
Clover,7.02
Jewelpet Magical Change,6.62
Animal Yokochou,7.04
Natsume Yuujinchou: Itsuka Yuki no Hi ni,8.4
PriPara,7.17
Super GALS! Kotobuki Ran,7.57
Fudanshi Koukou Seikatsu,6.63
Suki na Mono wa Suki Dakara Shou ga Nai!!,6.95
Uta no☆Prince-sama♪ Maji Love Revolutions,7.18
Jagainu-kun,6.71
Buddy Go!,6.42
Chicchana Yukitsukai Sugar Specials,7.09
11-nin Iru!,7.33
Aikatsu Stars!,7.17
Goulart Knights: Evoked the Beginning White,6.3
Ginyuu Mokushiroku Meine Liebe Wieder,6.84
Princess Princess,7.16
Orange: Mirai,7.56
Orange,7.78
Ore-sama Kingdom,6.61
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,6.8
Saiyuuki Reload Gunlock,7.56
Akihabara Dennou-gumi,6.72
Zekkyou Gakkyuu,5.5
Akage no Anne: Green Gables e no Michi,6.75
Wakakusa no Charlotte,6.99
Sugar Sugar Rune,7.56
Himitsu no Akko-chan,6.49
Ai to Yuuki no Pig Girl Tonde Buurin,6.67
Shounen Hollywood: Holly Stage for 49,6.15
Motto! Ojamajo Doremi,7.29
X,7.56
Gokujou!! Mecha Mote Iinchou,6.73
Miracle Train: Chuo-sen e Youkoso,6.24
Mahou no Princess Minky Momo,6.79
Wild Adapter,6.36
Bishoujo Senshi Sailor Moon,7.71
Princess Tutu Recaps,6.75
Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,7.41
12-sai. 2nd Season,6.43
Special A,7.78
Akagami no Shirayuki-hime 2nd Season,8.14
Natsume Yuujinchou Go,8.76
Yakumo Tatsu,6.25
Arcana Famiglia,6.43
Dokidoki! Precure,6.89
Shihaisha no Tasogare,6.03
Natsume Yuujinchou San,8.67
Marmalade Boy,7.64
Starry☆Sky,6.31
Mahou no Tenshi Creamy Mami,7.18
Ghost Hunt,7.97
Ore Monogatari!!,8.11
Anime Himitsu no Hanazono,7.11
Kaichou wa Maid-sama!: Omake dayo!,7.55
Kaikan Phrase,7.55
Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,6.89
Maria-sama ga Miteru Specials,7.55
Bishoujo Senshi Sailor Moon: Sailor Stars,7.99
Meiji Tokyo Renka Movie: Yumihari no Serenade,6.79
X²: Double X,6.68
Bonjour♪Koiaji Pâtisserie,6.35
Jewelpet Happiness,6.96
Ojamajo Doremi Sharp,7.32
Akagami no Shirayuki-hime,7.93
Kiniro no Corda: Blue♪Sky,6.5
Yuki no Taiyou Pilot,5.58
Hana no Mahoutsukai Mary Bell,6.7
Sabagebu!,7.46
Patalliro Saiyuuki!,6.88
Mahoutsukai Sally,6.49
Bokura ga Ita,7.54
Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,7.46
Hime-chan no Ribbon,7.54
Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,7.41
Brothers Conflict,6.58
Pretty Rhythm: Aurora Dream - Prism Shougekijou,6.86
Chocotan!,6.02
Fushigi Yuugi,7.77
Jyu Oh Sei,7.41
Puchi Puri Yuushi,7.54
Futari wa Precure: Max Heart Movie 1,6.98
Saiyuuki Reload,7.54
Miracle☆Girls,7.28
12-sai.: Chicchana Mune no Tokimeki,6.69
Ojamajo Doremi Sharp Movie,7.29
Futari wa Precure: Splash☆Star,7.25
Ame to Shoujo to Watashi no Tegami,5.97
Winter Garden,6.76
Diabolik Lovers,5.81
Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,7.46
Aikatsu Stars! Movie,7.0
Hiyokoi,7.53
Magic Knight Rayearth,7.53
Kamisama Hajimemashita◎,8.28
Ojamajo Doremi Na-i-sho,7.77
Kamigami no Asobi,7.32
Chibi☆Devi!,6.86
Hiiro no Kakera: Totsugeki! Tonari no Ikemenzu,6.82
Maria-sama ga Miteru,7.48
Gravitation: Lyrics of Love,7.12
Uta no☆Prince-sama♪ Maji Love 2000%,7.53
Vampire Knight Guilty,7.53
Bishoujo Senshi Sailor Moon SuperS Special,7.45
Ginyuu Mokushiroku Meine Liebe,6.54
Mermaid Melody Pichi Pichi Pitch,7.11
Glass no Kamen: Sen no Kamen wo Motsu Shoujo,7.32
Crash!,5.7
Kaze to Ki no Uta Sanctus: Sei Naru Kana,7.06
Glass no Kamen,7.52
Nana Recaps,7.1
Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,7.62
Kamikaze Kaitou Jeanne,7.52
Shoujo Kakumei Utena,8.22
Fresh Precure!,7.45
B-Project: Kodou＊Ambitious,6.77
Sengoku☆Paradise Kiwami,6.27
Tonari no Kaibutsu-kun,7.77
Peach Girl,7.16
Loveless,7.19
07-Ghost,7.41
Fushigiboshi no☆Futagohime Gyu!,7.32
Ano Ko ni 1000%,5.44
Shounen Maid,7.43
Nijiiro Days,7.52
Sentimental Journey,6.55
Ojamajo Doremi Dokkaan!,7.52
Harukanaru Toki no Naka de: Hachiyou Shou Specials,6.52
Hiiro no Kakera Dai Ni Shou,7.38
Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,7.42
Yami no Matsuei,7.23
Fushigiboshi no☆Futagohime,7.45
Precure All Stars GoGo Dream Live!,6.98
Kaze no Shoujo Emily,7.49
Kyou, Koi wo Hajimemasu,6.62
Kuro to Kin no Akanai Kagi.,5.94
Jewelpet Kira☆Deco!,6.88
King of Prism by Pretty Rhythm,6.34
Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,7.17
Pretty Rhythm: Dear My Future,6.98
D.N.Angel,7.35
Dr. Rin ni Kiitemite!,6.95
Boku wa Imouto ni Koi wo Suru,6.57
Mitsu x Mitsu Drops,6.15
Oniisama e...,7.88
Ao Haru Ride OVA,7.76
Cardcaptor Sakura Movie 1,7.74
Sukitte Ii na yo.: Mei and Marshmallow,6.62
Kamichama Karin,7.51
Akazukin Chacha,7.48
Kyou kara Maou!,7.88
Angelique: Shiroi Tsubasa no Memoire,6.14
Maria-sama ga Miteru: Haru Specials,7.51
Lovely★Complex,8.23
Diabolik Lovers Recap,5.47
Kodomo no Omocha,7.24
Majokko Megu-chan,6.75
Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,7.27
Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,7.76
Arcana Famiglia: Capriccio - stile Arcana Famiglia,6.97
Kamisama Hajimemashita: Kako-hen,8.64
Watashi no Ashinaga Ojisan,7.87
Ookami Shoujo to Kuro Ouji Recap,6.91
Chibi Maruko-chan,7.86
Hana yori Dango (Movie),6.54
Kashou no Tsuki: Aki Kyougen,6.11
Akachan to Boku,8.02
Kimi ni Todoke 2nd Season,8.17
Kimi ni Todoke 2nd Season Specials,7.42
Precure All Stars Movie New Stage: Mirai no Tomodachi,7.21
Handsome Girl,5.95
Ace wo Nerae! (1979),6.95
Makai Ouji: Devils and Realist,7.2
Tenshi Kinryouku,6.46
Natsume Yuujinchou Shi,8.75
Kimi ni Todoke 2nd Season: Kataomoi,7.27
Brothers Conflict Special,6.81
Goulart Knights: Evoked the Beginning Black,5.91
Hiiro no Kakera,6.88
Maria-sama ga Miteru: Haru,7.85
Cherry no Manma,5.01
Hana no Ko Lunlun,7.02
Akai Kiba: Blue Sonnet,6.19
Happiness Charge Precure!,6.91
Lady Georgie,7.28
Candy Candy: Candy no Natsu Yasumi,6.81
Donten ni Warau,7.62
Bakumatsu Rock,6.2
Kodomo no Omocha (TV),8.18
Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,5.97
Seiyou Kottou Yougashiten: Antique,7.16
Sweet Valerian,5.91
Itazura na Kiss,7.76
Nijiiro Days OVA,6.73
Harukanaru Toki no Naka de 3: Owarinaki Unmei,6.88
Neo Angelique Abyss: Second Age,7.2
Cardcaptor Sakura,8.18
Suite Precure♪,7.36
12-sai.,6.59
Rose of Versailles,8.4
Kamisama Hajimemashita,8.13
Yamato Nadeshiko Shichihenge♥,7.89
Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,7.26
Saiyuuki Reload: Burial,8.07
Shoukoushi Cedie,7.45
Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,6.83
Escaflowne,7.19
Kaleido Star,8.05
Yume-iro Pâtissière,8.07
Sukitte Ii na yo.: Dareka ga,7.36
Fushigi Yuugi OVA 2,7.37
Hanasakeru Seishounen,7.9
Magic Knight Rayearth Omake,6.45
Zoku Natsume Yuujinchou,8.64
Pretty Rhythm: All Star Selection,6.34
Koko wa Green Wood,6.97
Angelique,6.53
Hiyokoi (2012),6.86
Les Misérables: Shoujo Cosette,7.99
Akatsuki no Yona,8.23
Hello! Sandybell,7.15
Piano,6.1
Karneval (TV),7.36
Bishoujo Senshi Sailor Moon Crystal Season III,7.83
Kimi ni Todoke,8.19
Orenchi no Furo Jijou,7.15
Hakkenden: Touhou Hakken Ibun 2nd Season,7.82
Anyamal Tantei Kiruminzoo,7.16
Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,7.37
Angel&#039;s Feather,5.62
Strange+,6.1
Smile Precure!,7.33
Saiyuuki Gaiden,8.01
Yume-iro Pâtissière SP Professional,7.82
Yes! Precure 5 GoGo!,7.29
Daa! Daa! Daa!,7.81
Heart no Kuni no Alice: Wonderful Wonder World,6.26
Honoo no Mirage: Minagiwa no Hangyakusha,7.15
Shin Shirayuki-hime Densetsu Prétear,7.33
Sugar*Soldier,5.87
Jewelpet Sunshine,6.86
Hanasakeru Seishounen Recaps,6.93
Coquelicot-zaka kara,8.03
Koisuru Tenshi Angelique: Kagayaki no Ashita,7.19
Akatsuki no Yona OVA,7.92
Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,6.93
Bihada Ichizoku,5.87
Nurse Angel Ririka SOS,6.83
Uta no☆Prince-sama♪ Maji Love Legend Star,7.37
Aishite Knight,6.75
Marmalade Boy Movie,7.5
Dokidoki! Precure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress,6.93
Azuki-chan,6.83
Fruits Basket,7.8
Gakuen Alice,7.8
Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,7.39
Demashita! Powerpuff Girls Z,6.52
Hotarubi no Mori e,8.61
Uta no☆Prince-sama♪ Maji Love 1000%,7.37
Shoukoujo Sara,7.8
Yume-iro Pâtissière: Mune Kyun Tropical Island!,7.29
Makura no Danshi,4.93
Soredemo Sekai wa Utsukushii,7.8
Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,7.74
Tenkuu no Escaflowne,7.8
Glass no Kamen (2005),8.23
Good Morning Call,6.26
Hal,7.74
Aikatsu! Movie,7.79
Ookami Shoujo to Kuro Ouji OVA,7.45
Attack No.1,6.85
Harukanaru Toki no Naka de: Ajisai Yumegatari,6.44
Hana yori Dango,7.9
Sakura Taisen: Kanadegumi,5.84
Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,7.29
Harukanaru Toki no Naka de: Hachiyou Shou OVA,6.72
Tsubasa to Hotaru,7.09
Ouran Koukou Host Club,8.39
Ozmafia!!,5.46
Kiniro no Corda: Primo Passo,7.69
Nana,8.55
Ayashi no Ceres,7.38
Hatsukoi Monster,6.06
Mahou no Star Magical Emi,6.76
Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,7.45
