anime_name,rating
ChäoS;HEAd,6.62
Digimon X-Evolution,7.29
Kishin Heidan,6.47
Gankutsuou,8.27
Hi no Tori: Uchuu-hen,7.19
Cyborg 009 (1979),7.23
Top wo Nerae! Gunbuster,7.97
Dirty Pair Flash 3,6.72
Code Geass: Hangyaku no Lelouch,8.83
Toaru Majutsu no Index,7.69
30th Gundam Perfect Mission,7.14
Serial Experiments Lain,7.99
.hack//Sign,7.14
Hyakujuu-Ou GoLion,6.94
Kiddy Grade: Maelstrom,7.33
Densetsu Kyojin Ideon: Hatsudou-hen,7.9
Shin Getter Robo,7.48
RD Sennou Chousashitsu,7.24
Seikai no Senki II,7.97
Sacred Seven: Shirogane no Tsubasa,6.85
Kishin Taisen Gigantic Formula,7.0
Macross Zero,7.69
Kurozuka,7.08
Mobile Suit Gundam MS IGLOO: The Hidden One Year War,7.0
Angelique: Seichi yori Ai wo Komete,6.54
Kimagure Robot,6.22
Psycho Diver: Mashou Bosatsu,5.95
Appleseed Alpha,7.22
Overman King Gainer,7.0
SF Shinseiki Lensman,6.34
Turn A Gundam,7.76
Kirameki☆Project,6.42
Yamato yo Towa ni,6.82
Koutetsu Tenshi Kurumi Encore,6.85
Sentou Yousei Yukikaze,7.28
Choujigen Game Neptune The Animation,7.15
Gintama: Jump Festa 2014 Special,8.2
Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,7.33
Planetes,8.38
Space Adventure Cobra,7.2
Strike Witches: Operation Victory Arrow,7.49
Kimera,5.29
Najica Dengeki Sakusen,6.08
Mobile Suit Gundam ZZ,6.81
Mobile Suit Gundam III: Encounters in Space,7.89
Gundam: Mission to the Rise,5.89
Onegai☆Teacher: Himitsu na Futari,7.42
Toaru Kagaku no Railgun S,8.16
Kikou Senki Dragonar,6.86
Gad Guard,6.82
Toki wo Kakeru Shoujo,8.44
Suteki Tantei Labyrinth,6.94
Angelique: Shiroi Tsubasa no Memoire,6.14
Aria The Animation,7.79
Getsumen To Heiki Mina,6.44
Venus Senki,6.94
Hal,7.74
Suzumiya Haruhi no Yuuutsu (2009),7.28
Sonic X,6.54
Urusei Yatsura Movie 6: Itsudatte My Darling,7.08
Trouble Chocolate,6.69
To LOVE-Ru Darkness 2nd,7.8
Fireball Special,6.44
Eureka Seven AO: Jungfrau no Hanabana-tachi,6.44
Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,6.93
Uchuu Senkan Yamato: Aratanaru Tabidachi,6.97
Redline,8.33
Mou Hitotsu no Mirai wo.,6.19
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,8.0
Haiyore! Nyaruko-san,7.25
Buki yo Saraba,7.15
Asobi ni Iku yo!: Asobi ni Oide,6.93
Soukou Kihei Votoms: Gen-ei Hen,6.97
Buttobi!! CPU,6.44
Hundred,6.53
Gundam Build Fighters,7.98
Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,8.2
Chou Denji Robo Combattler V,6.93
To Heart: Remember My Memories Specials,6.27
Guilty Crown: Lost Christmas,7.1
Black Magic M-66,6.52
Mnemosyne: Mnemosyne no Musume-tachi,7.5
Terra e... (TV),8.07
Aquarion Logos,5.89
Saint Seiya: Soushuuhen,7.45
Dennou Sentai Voogie&#039;s★Angel,5.69
Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,6.26
Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,6.93
To LOVE-Ru Darkness 2nd Specials,7.93
Mardock Scramble: The Second Combustion,7.5
Soukou no Strain,7.17
Sky Girls OVA,6.74
Mobile Suit Gundam Battlefield Record: Avant-Title,6.32
Tetsuwan Atom,7.28
Top wo Nerae 2! Diebuster,7.81
Star Ocean EX,6.69
Boukyaku no Senritsu,6.44
Divergence Eve,6.08
Yokohama Kaidashi Kikou,7.37
Dennou Coil,8.19
Super Robot Taisen OG: Divine Wars,6.96
Toushou Daimos,7.26
Mobile Suit Gundam: Char&#039;s Counterattack,7.81
Ergo Proxy,8.03
Heroman,6.93
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,8.61
Aldnoah.Zero 2nd Season,7.15
Dr.,6.31
.hack//Quantum,7.36
Mousou Kagaku Series: Wandaba Style,6.18
Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,8.12
Spaceship Agga Ruter,6.77
Mazinger Z,7.49
Windaria,6.71
Gunparade March: Arata Naru Kougunka,6.96
Eureka Seven,8.19
Koukaku no Pandora: Ghost Urn,6.86
Bubblegum Crisis,7.36
Sousei no Aquarion,7.2
Aria The Origination Picture Drama,7.27
Ima, Soko ni Iru Boku,7.81
Gunslinger Stratos,6.19
Luv Wave,6.19
All That Gundam,5.89
Boku no Marie,6.44
Hoshi ni Negai wo: Fantastic Cat,6.31
Guilty Crown,7.81
Soukou Kihei Votoms: Kakuyaku taru Itan,7.17
Captain Earth,6.5
Full Metal Panic!,7.81
Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,7.16
Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,7.49
No.6,7.76
Cencoroll,7.36
Ghost in the Shell: Stand Alone Complex - The Laughing Man,8.19
Digimon Adventure: Bokura no War Game!,7.81
Spriggan,6.81
Choujuu Kishin Dancougar,6.85
Macross Dynamite 7,6.97
Daa! Daa! Daa!,7.81
Mezzo Forte,6.75
Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,8.1
Cybersix,7.36
Arve Rezzle: Kikaijikake no Yousei-tachi,6.44
To LOVE-Ru Darkness OVA,7.82
Giant Robo Gaiden Ginrei,6.21
Shin Cutey Honey,6.73
Battle Programmer Shirase,7.07
Onegai☆Teacher: Marie, Ai no Gekijou,6.93
To LOVE-Ru Darkness,7.82
Sakura Taisen: Sumire,6.52
Uchuu Kaizoku Sara,6.95
Wild Arms: Twilight Venom,6.75
Onegai☆Teacher: Reminiscence Disc,6.93
Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,7.45
Oh! Super Milk-chan,6.07
009-1: R&amp;B,6.44
Cyborg 009: The Cyborg Soldier,7.36
Giniro no Kami no Agito,7.28
Metal Fighter Miku,6.2
Macross Plus Movie Edition,7.82
Yokohama Kaidashi Kikou: Quiet Country Cafe,7.36
Spirit of Wonder: Shounen Kagaku Club,6.93
Mahouka Koukou no Rettousei,7.76
Macross Plus,7.82
iDOLM@STER Xenoglossia Specials,6.26
Gakuen Senki Muryou,7.24
Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,7.36
Karen Senki,5.9
Shin Taketori Monogatari: 1000-nen Joou,7.45
Angelique,6.53
Mobile Suit Gundam MS IGLOO: Apocalypse 0079,7.12
Cosmic Baton Girl Comet-san,7.27
M3: Sono Kuroki Hagane,6.72
Soreyuke Marin-chan,6.74
Double Circle,5.08
Tytania,6.93
Ghost in the Shell 2.0,8.12
Mojakou,7.34
Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),7.5
Freezing,7.2
Bakuretsu Tenshi: Infinity Specials,6.92
Masou Gakuen HxH,6.42
Bounen no Xamdou,7.82
eX-Driver,6.88
Babel Nisei (2001),5.91
Bokurano,7.82
Cyber City Oedo 808,7.27
Escaflowne,7.19
Karneval (TV),7.36
Kiseijuu: Sei no Kakuritsu,8.59
Noein: Mou Hitori no Kimi e,7.74
Gatchaman Crowds: Embrace,7.5
Tetsuwan Birdy Decode:02,7.83
Mobile Suit Gundam AGE,6.6
Wolf&#039;s Rain OVA,8.13
Space Fantasia 2001 Nights,6.49
Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,6.96
Choukou Tenshi Escalayer,6.72
Soul Link,6.26
Tetsuwan Atom (1980),7.26
Seikai no Monshou,7.83
Mai-Otome 0: S.ifr,7.49
Coluboccoro,5.89
Hoshi wo Katta Hi,7.28
Kono Minikuku mo Utsukushii Sekai,6.92
Mobile Police Patlabor 2: The Movie,7.83
Blassreiter,7.07
Bannou Bunka Neko-Musume,6.8
Di Gi Charat,6.85
Keroro Gunsou Movie 1,7.45
Mobile Police Patlabor: WXIII,6.92
Burn Up! W,6.5
Kyouran Kazoku Nikki,7.36
Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,4.88
Mouretsu Pirates,7.24
Soukyuu no Fafner: Dead Aggressor - Exodus,7.44
Densetsu no Yuusha Da Garn,7.34
Viewtiful Joe,6.92
Gaiking: Legend of Daiku-Maryu,7.27
Urusei Yatsura Movie 2: Beautiful Dreamer,7.89
Mission-E,6.6
Choujikuu Seiki Orguss,6.8
Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,6.32
Uchuu no Stellvia,7.49
Gintama&#039;,9.16
Fight Ippatsu! Juuden-chan!!,6.82
Urda,4.87
Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,7.74
Tsuritama,7.84
Casshern: Robot Hunter,6.53
Dragonaut: The Resonance,6.81
Toaru Majutsu no Index II,7.84
.hack//G.U. Returner,6.91
Date A Live II,7.5
Houseki no Kuni,6.13
Space Cobra,7.84
Dirty Pair Flash 2,6.85
Taiyou no Ko Esteban,7.74
Duan Nao,6.42
Uchuu Senkan Yamato III,7.33
Seikai no Senki III,7.84
Kyattou Ninden Teyandee,7.19
Blassreiter: Navi,6.52
Genma Taisen,5.1
IS: Infinite Stratos 2 - Hitonatsu no Omoide,7.08
Gantz,7.27
Choujin Densetsu Urotsukidouji: Inferno Road,5.91
Kagaku Ninja-tai Gatchaman,7.1
Asobot Senki Gokuu,6.91
Cyborg 009: Chou Ginga Densetsu,6.59
Stand By Me Doraemon,8.12
Memories,7.84
Bakuretsu Tenshi: Infinity,6.91
Uchuu no Senshi,6.34
Bubuki Buranki: Hoshi no Kyojin,6.91
Dennou Coil Recaps,6.45
Sousei no Aquarion OVA,7.16
Tengen Toppa Gurren Lagann Movie: Lagann-hen,8.64
DearS,6.8
Saint Seiya: Shinku no Shounen Densetsu,7.42
Urusei Yatsura Movie 3: Remember My Love,7.17
Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,7.27
Appleseed XIII Remix Movie 2: Yogen,6.68
Loups=Garous,6.43
Suzumiya Haruhi no Shoushitsu,8.81
DNA²,6.85
Saint Seiya: Tenkai-hen Josou - Overture,7.42
Ghost in the Shell: Stand Alone Complex - Solid State Society,8.22
Change!! Getter Robo: Sekai Saigo no Hi,7.84
Uchuu Kaizoku Sara Special,7.07
Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,7.07
Chouja Raideen,6.45
AKB0048: Next Stage,7.84
Yoake Mae yori Ruriiro na: Crescent Love,7.22
Rinne no Lagrange: Kamogawa Memoria,6.56
Seihou Bukyou Outlaw Star Specials,7.16
Seikai no Monshou Special,7.42
eX-Driver the Movie,6.85
Ai Tenchi Muyou!,6.31
El,5.63
Cyborg 009 VS Devilman,6.81
Musekinin Kanchou Tylor OVA,7.33
Soratobu Toshi Keikaku,6.18
One Punch Man: Road to Hero,7.85
Gall Force: Chikyuu Shou,6.53
To LOVE-Ru OVA,7.51
Hokuto no Ken,7.99
Galaxy Angel Specials,6.91
Mobile Suit Gundam Seed Destiny,7.36
Mobile Suit Gundam 00: Tenshitachi no Kiseki,7.33
Mobile Suit Gundam 0080: War in the Pocket,7.85
Kenran Butou Sai: The Mars Daybreak,7.27
Gundam: G no Reconguista,5.86
Rekka no Honoo: Final Burning,7.22
Ayakashi,6.5
Ai Mai! Moe Can Change!,5.7
Glass no Hana to Kowasu Sekai,6.97
Angel Blade Punish!,6.56
Harlock Saga: Nibelung no Yubiwa,6.91
Avengers Confidential: Black Widow to Punisher,6.59
Persona: Trinity Soul,6.76
Vandread,7.33
Sakura Taisen: Le Nouveau Paris,6.59
Macross F,8.02
Fushigi no Umi no Nadia: Original Movie,5.58
Shin Megami Tensei: Tokyo Mokushiroku,5.71
Photon,7.21
DearS: Kin no Tama desu no?,6.97
Shangri-La,7.16
Paprika,8.15
Aquarian Age: Sign for Evolution,6.25
Cowboy Bebop: Tengoku no Tobira,8.4
Ginga Tetsudou 999 (Movie),7.76
Flip Flappers,7.73
Kishin Houkou Demonbane,6.21
Kidou Senkan Nadesico: The Prince of Darkness,6.9
Gate Keepers,7.07
Koutetsu Jeeg,7.27
Gall Force 1: Eternal Story,6.7
Dirty Pair Flash,6.82
Urusei Yatsura: The Shougaibutsu Suieitaikai,7.27
Space☆Dandy,7.86
Sora no Otoshimono: Forte,7.86
Aoki Hagane no Arpeggio: Ars Nova Cadenza,8.12
Galaxy Angel 3 Specials,7.37
Ushinawareta Mirai wo Motomete,6.83
PuriGorota: Uchuu no Yuujou Daibouken,5.07
Seikai no Senki,7.86
Hand Maid May,6.85
Dr. Slump: Arale-chan,7.28
Sol Bianca,6.47
One Punch Man Specials,7.86
Gintama,9.04
Rockman.EXE Beast,7.26
Sentou Mecha Xabungle,7.51
Sol Bianca: Taiyou no Fune,6.46
Interstella5555: The 5tory of The 5ecret 5tar 5ystem,8.17
Doraemon (1979),7.76
Ultraviolet: Code 044,6.09
Bakuten Shoot Beyblade 2002,6.77
Hand Maid May Special,6.85
Saber Marionette J,7.45
Baoh Raihousha,6.2
Dragon Drive,6.88
Macross F: Close Encounter - Deculture Edition,7.86
Mobile Suit Zeta Gundam: A New Translation II - Lovers,7.27
Sacred Seven,6.74
Shin Hakkenden,7.25
Getter Robo,7.07
Mobile Suit Gundam 00,8.24
Gintama Movie: Shinyaku Benizakura-hen,8.59
Kiddy GiRL-AND Pilot,6.9
Dirty Pair: The Movie,7.19
Mushrambo,7.12
Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,7.07
Moonlight Mile 1st Season: Lift Off,7.27
Cleopatra D.C.,6.14
Kowarekake no Orgel,7.49
Soukou Kihei Votoms: Case; Irvine,6.69
Galaxy Angel 4,7.37
TO,6.52
Steins;Gate,9.17
Gundam Build Fighters Try: Island Wars,7.07
Togainu no Chi,6.42
Mobile Suit Gundam Seed MSV Astray,6.46
Uchuu Kaizoku Captain Harlock,7.87
Oban Star-Racers,7.51
Toaru Kagaku no Railgun,7.87
Tatakae!! Iczer-1,6.16
Neon Genesis Evangelion: Death &amp; Rebirth,7.51
Sei Juushi Bismarck,7.34
Tengen Toppa Gurren Lagann,8.78
Soukou Kihei Votoms,7.87
Kyoushoku Soukou Guyver II,7.2
Dirty Pair: Bouryaku no 005-bin,6.96
Sora no Otoshimono: Tokeijikake no Angeloid,7.87
Tamala 2010: A Punk Cat in Space,6.78
Stratos 4,6.75
Megami Kouhosei Special Curriculum,6.46
Terra e... (TV) Specials,6.91
Terra Formars Revenge,6.91
Saishuu Heiki Kanojo: Another Love Song,7.21
Galilei Donna,6.5
Sidonia no Kishi,7.87
Moonlight Mile 2nd Season: Touch Down,7.51
Gintama Movie: Kanketsu-hen - Yorozuya yo Eien Nare,9.1
Brave Witches,6.68
Mobile Suit SD Gundam Mk I,6.52
Bakuten Shoot Beyblade,6.81
Virus: Virus Buster Serge,5.59
Kagaku na Yatsura,5.88
Mobile Suit Zeta Gundam,8.03
Vandread: Taidou-hen,6.91
Gakuen Utopia Manabi Straight! Special,7.24
Mobile Suit Gundam Wing: Endless Waltz,7.87
Red Baron,7.27
Robot Carnival,7.43
F-Zero: Falcon Densetsu,6.46
Mobile Suit Gundam Wing,7.87
Akai Koudan Zillion,6.9
Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,7.37
Wonderful Days,7.17
Seihou Bukyou Outlaw Star,7.98
Highlander: The Search for Vengeance,6.9
Suisei no Gargantia Specials,7.24
Blame!,6.2
SF Saiyuuki Starzinger,7.27
Sakasama no Patema,8.23
Aria The Origination,8.64
Soreyuke! Uchuu Senkan Yamamoto Yohko II,6.47
6 Angels,4.59
Saint Seiya,8.03
Corrector Yui,6.9
Terra Formars: Bugs 2-hen,7.27
Xenosaga The Animation,6.47
D4 Princess,6.2
Lily C.A.T.,6.11
Busou Shinki Moon Angel,6.68
Zoids Fuzors,6.59
Gate Keepers 21,6.9
Dragon Ball GT,6.72
Mobile Suit Gundam AGE: Memory of Eden,6.76
Tenchi Muyou! in Love 2: Haruka Naru Omoi,7.27
Chou Henshin Cosprayers,5.11
GR: Giant Robo,6.9
Suzumiya Haruhi no Yuuutsu,8.06
Copihan,5.61
Appleseed XIII,6.52
Green Legend Ran,6.9
Watashi no Coffee Samurai: Jihanki-teki na Kareshi,6.25
Psychic Force,5.71
Daimajuu Gekitou: Hagane no Oni,5.45
Piyoko ni Omakase pyo!,6.86
Masou Kishin Cybuster,6.3
Terra e...,6.63
.hack//G.U. Trilogy,7.32
Macross 7 Encore,7.07
Uchuu Kyoudai,8.59
.hack//The Movie: Sekai no Mukou ni,7.32
Mahoromatic End Year Special,7.07
Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,6.27
Lost Universe,7.1
Kakugo no Susume,4.49
Accel World EX,7.32
Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue,6.08
Cosmo Warrior Zero,6.68
Mutant Turtles: Choujin Densetsu-hen,5.45
Natsu-iro no Sunadokei,6.71
Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa,7.93
Saint Seiya: Saishuu Seisen no Senshi-tachi,7.07
IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,7.12
Robotics;Notes,7.43
Burn Up!,6.24
Taiyou no Mokushiroku: A Spirit of the Sun,7.11
Cutey Honey,6.68
Roots Search: Shokushin Buttai X,4.34
Eureka Seven AO,6.88
Aquarion Evol,7.32
Baton,6.01
Haiyoru! Nyaruani,6.34
Tenkai Knights,6.82
Doraemon Movie 09: Nobita no Parallel Saiyuuki,7.43
Silent Mobius: The Motion Picture,6.51
Tenchi Muyou! in Love,7.52
Compiler,5.47
Tokumu Sentai Shinesman,7.07
Project BLUE Chikyuu SOS,6.84
Detonator Orgun,6.68
Hanoka,4.27
IS: Infinite Stratos,7.12
Soul Link Special,6.02
Di Gi Charat Nyo,7.32
Ginga Kikoutai Majestic Prince,7.45
Scrapped Princess,7.52
.hack//Roots,7.06
Uchuu Senkan Yamato,7.73
Akihabara Dennou-gumi,6.72
Vividred Operation,6.56
Sonic★the★Hedgehog,6.89
Neon Genesis Evangelion: The End of Evangelion,8.45
Connected,6.24
Xi Avant,6.41
Burn Up Scramble,6.34
Iriya no Sora, UFO no Natsu,7.12
Capricorn,5.71
Shin Megami Tensei Devil Children,6.63
Mahoromatic 2 End Year Special,7.17
Fireball,6.86
Coppelion,6.56
Mobile Suit Victory Gundam,6.98
Shinkon Gattai Godannar!!,6.83
Bohemian Rhapsody,6.13
Mobile Suit Gundam 0083: The Fading Light of Zeon,6.88
Dominion,7.06
Dimension W,7.36
Fractale,7.06
Koutetsu Tenshi Kurumi Zero,6.21
Gatchaman,6.59
Azusa, Otetsudai Shimasu!,6.34
Soukyuu no Fafner: Dead Aggressor,7.38
Big Wars: Kami Utsu Akaki Kouya ni,5.64
Crystal Blaze,6.24
Mobile Suit Gundam Seed,7.93
Kowarekake no Orgel (Movie),7.52
Hyper Police,7.06
Sakura Taisen: Ecole de Paris,6.61
Gakusen Toshi Asterisk 2nd Season,7.32
Daicon Opening Animations,7.72
Dirty Pair,7.22
Haiyoru! Nyaruani: Remember My Love(craft-sensei),6.32
Katte ni Kaizou,7.06
Appleseed (Movie),7.21
Eureka Seven: Navigation ray=out,7.08
Ghost in the Shell: Arise - Border:3 Ghost Tears,7.52
Gantz:O,7.34
Tenchi Muyou! Ryououki,7.77
Mazinkaiser SKL,7.16
Planetarium Uchuu Kyoudai: Itten no Hikari,6.79
Future GPX Cyber Formula 11,7.52
Sengoku Majin Goushougun: Toki no Etranger,6.83
Mobile Suit Gundam Unicorn,8.4
Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,7.72
Hacka Doll The Animation,6.59
UG☆Ultimate Girls,5.73
Amanatsu,6.34
Dr. Slump,7.11
Dead Leaves,7.28
Sidonia no Kishi Movie,7.34
Black Cat,7.52
Macross F Movie 1: Itsuwari no Utahime,7.93
iDOLM@STER Xenoglossia,6.68
Kiddy GiRL-AND,6.98
Genmu Senki Leda,6.32
Psycho-Pass,8.5
Roujin Z,7.15
Occultic;Nine,6.78
Fantasista Doll,6.24
Future GPX Cyber Formula Sin,7.72
Loups=Garous Picture Drama,5.55
Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys,7.1
Angel&#039;s Feather,5.62
Trava: Fist Planet,6.7
Devilman: Tanjou-hen,7.19
Mezzo DSA,6.78
Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,7.08
Denpa Onna to Seishun Otoko Special,7.41
Final Fantasy: The Spirits Within,6.5
Eat-Man &#039;98,6.89
Beast Wars Second Chou Seimeitai Transformers,6.55
Ozma,6.17
New Dominion Tank Police,7.06
DRAMAtical Murder,6.32
Aoki Ryuusei SPT Layzner,7.22
Taifuu no Noruda,6.35
Nana Toshi Monogatari: Hokkyokukai Sensen,6.49
Pale Cocoon,7.53
