anime_name,rating
The iDOLM@STER Live For You!,6.32
Show By Rock!! Short!!,6.29
Piano,6.1
The iDOLM@STER Cinderella Girls 2nd Anniversary PV,7.06
Mudai,7.24
Cello Hiki no Gauche (1982),7.08
Hibike! Euphonium Movie: Kitauji Koukou Suisougaku-bu e Youkoso,7.42
Blossom,6.63
Green Dakara x Bakemono no Ko,5.38
Macross Δ,7.34
PriPara,7.17
Natsu-iro Egao de 1, 2, Jump!,7.34
Kowarekake no Orgel (Movie),7.52
X²: Double X,6.68
Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,5.94
ClassicaLoid,5.84
Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist. Specials,6.88
Maria†Holic: Run Run Riru Ran Ran Rara,6.06
Kami nomi zo Shiru Sekai: Nonstop!! Hunters,6.62
&quot;0&quot;,5.06
Redial,6.66
Lovedol: Lovely Idol OVA,6.4
The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.,7.41
Scandal,5.56
Wake Up, Girls! Seishun no Kage,7.15
Portable Kuukou,5.85
Mahou Shoujo Sonico★Magica,5.98
Shin Koihime†Musou: Live Revolution,6.73
Mo Gyutto Love de Sekkinchuu!,7.32
Chime,6.09
Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen - Yakusoku no Kizuna,7.92
Shigatsu wa Kimi no Uso: Moments,7.81
Utakata Hanabi,6.75
Wish,6.74
Macross 7,7.23
Shelter,8.38
Kachou Ouji,7.16
Nodame Cantabile: Paris-hen,8.27
Noisy Birth,5.04
Good Morning,5.68
Aikatsu! Movie,7.79
Kiniro no Corda: Primo Passo,7.69
Aikatsu!,7.69
Detroit Metal City,8.26
The iDOLM@STER Cinderella Girls 2nd Season,7.38
Uta no☆Prince-sama♪ Maji Love Revolutions,7.18
Beck,8.4
Snow Halation,7.61
Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,7.25
6♥Princess,5.99
Bacterial Contamination,6.15
Vocaloid China Project Senden Animation,6.19
Koi-ken!: Watashitachi Anime ni Nacchatta!,5.98
CLAMP in Wonderland,6.99
Wake Up, Girls! Beyond the Bottom,7.18
Airy Me,6.4
Love Live! School Idol Project,7.7
Pretty Rhythm: Rainbow Live,7.79
The iDOLM@STER Cinderella Girls,7.2
FlashBack,6.94
Peut-etre Toi,6.55
Beautiful World,6.62
Egomama,7.29
Soratobu Toshi Keikaku,6.18
Korekuraide Utau,7.09
Hibike! Euphonium: Suisougaku-bu no Nichijou,6.72
Hanamaru Youchien: Panda Neko Taisou,6.34
Kami nomi zo Shiru Sekai: 4-nin to Idol,7.42
Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,6.54
Freely Tomorrow,6.87
Macross F Movie 1: Itsuwari no Utahime,7.93
RahXephon,7.55
Extra,6.14
Love Live! Kouhaku Special Anime,6.59
All Alone With You,7.35
Key the Metal Idol,7.09
Koi Tsubomi,6.58
Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,7.42
Nexus,5.99
Miss Monochrome: Watashi dake no Monogatari,6.22
Piece,6.22
Shinryaku! Ika Musume: Ika Ice Tabena-ika?,6.54
Ongaku Shoujo,6.38
Sakamichi no Apollon,8.48
Megazone 23,6.99
So Ra No Wo To Specials,7.62
Pokemon: Meloetta no Kirakira Recital,6.7
HORIZON feat. Hatsune Miku,5.88
Love Live! School Idol Project Recap,7.21
Kaikan Phrase,7.55
Macross F Movie 2: Sayonara no Tsubasa,8.06
Lemon Angel Project,6.8
Towa no Kizuna,6.25
Hibike! Euphonium 2,8.25
Uta no☆Prince-sama♪ Maji Love 1000%,7.37
Uta no☆Prince-sama♪ Maji Love Legend Star,7.37
Tonari no 801-chan R,6.09
Days,6.83
EDEN,5.75
Kimi ni Maji Kyun!,6.42
Macross F Music Clip Shuu: Nyankuri,7.47
Ladies versus Butlers! Tokuten Disc Music Clip,5.9
Love Live! School Idol Project 2nd Season,8.06
Tonkatsu DJ Agetarou,7.16
White Album,6.74
The TV Show,7.21
Dr.,6.31
Daze,7.33
Shigatsu wa Kimi no Uso,8.92
Nisoku Hokou,6.86
TWO-MIX: White Reflection,6.96
Defend Love,6.06
The Everlasting Guilty Crown,8.0
Idol Memories,5.31
Universe,6.77
Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,6.85
Aikatsu Stars! Movie,7.0
Nitaboh,7.53
Nodame Cantabile OVA,7.57
Lupin the Third,6.55
Magic-Kyun! Renaissance,7.19
Hatsune Miku x Tetsuya Nomura,5.9
Daicon Opening Animations,7.72
B-Project: Kodou＊Ambitious,6.77
Macross 7 Plus,6.98
Kimi no Kokoro wa Kagayaiteru kai?,7.35
Weekender Girl,6.58
Life no Color,5.75
Love Live! School Idol Project OVA,6.96
Pretty Rhythm: Dear My Future,6.98
Macross,8.07
Connected,6.24
Nodame Cantabile Finale,8.38
RahXephon Specials,6.67
Survival,6.42
Gravitation,7.26
Heart Realize,7.09
GAME OVER feat. Hatsune Miku,6.08
The iDOLM@STER: 765 Pro to Iu Monogatari,7.58
Sekkou Boys,6.42
The iDOLM@STER,7.75
Trapp Ikka Monogatari,7.75
SoniAni: Super Sonico The Animation,6.26
Nerima Daikon Brothers,7.47
Cipher,5.15
Macross FB7: Ore no Uta wo Kike!,6.33
Hate You,6.07
Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari,6.82
3-gatsu no Lion meets Bump of Chicken,6.8
Shinkyoku Soukai Polyphonica,6.97
Space Station No.9,5.99
Kowarekake no Orgel Special,7.04
Nana,8.55
Nirvana,7.06
Fujimi 2-choume Koukyougakudan,5.72
Miss Monochrome: The Animation,6.53
4-Day Weekend,6.01
Tengen Toppa Gurren Lagann: Parallel Works 2,7.09
Clover,7.02
ef: A Tale of Memories. - Prologue,7.26
Re Boot,7.25
Moon Pride,6.89
Shounen Hollywood: Holly Stage for 50,6.66
Magical☆Star Kanon 100%,6.89
Nisekoimonogatari,7.04
Mori no Densetsu,6.69
Nihon Animator Mihonichi,7.56
Zephyr,6.37
Love Live! Sunshine!!,7.63
Lovedol: Lovely Idol,6.29
Miss Monochrome: The Animation 2,6.61
Puchimas!: Petit iDOLM@STER Episode 0,6.7
Bokura no Live Kimi to no Life,7.2
Chance Triangle Session,6.77
Tokyogurashi!,4.97
Mahoutsukai Jiji,6.13
Take Your Way,6.66
Agitated Screams of Maggots,4.45
Furiko,7.89
K-On! Movie,8.34
White Album 2,7.98
Nana Recaps,7.1
K-On!!: Keikaku!,7.89
King of Prism by Pretty Rhythm,6.34
Full Moon Party,6.01
Love Live! x Watering KissMint Collaboration CM,6.73
Kiniro no Corda: Blue♪Sky,6.5
Love Live! School Idol Project 2nd Season Recap,7.5
Starmyu,7.08
TO-Y,6.37
Mahou no Stage Fancy Lala,7.18
Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,7.26
Kiniro no Corda: Secondo Passo,7.26
Girlfriend (Note),6.28
Kowarekake no Orgel,7.49
Sekiranun Graffiti,7.11
First Squad,5.99
Shounen Hollywood: Holly Stage for 49,6.15
Viva Namida,6.7
Nodame Cantabile,8.46
Brave Beats,6.65
Aru Machi Kado no Monogatari,6.81
Nihonbashi Koukashita R Keikaku,6.68
D.C.III: Da Capo III Special,6.49
Idol Densetsu Eriko,6.9
CLAMP in Wonderland 2,7.64
K-On!: Live House!,7.88
Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,7.17
Wonderful Rush,7.4
Sakura Nagashi,7.29
Tengen Toppa Gurren Lagann: Parallel Works,7.27
Macross 7 Encore,7.07
Music S.T.A.R.T!!,7.33
Macross F,8.02
Prince of Tennis: The Band of Princes Film Kick the Future,7.1
Million Doll,4.95
Tsuki no Waltz,6.69
Perfect Day,7.59
Aikatsu Stars!,7.17
Uta no☆Prince-sama♪ Maji Love 2000%,7.53
Hikari no Densetsu,6.76
The iDOLM@STER Cinderella Girls: Special Program,6.57
Bronze: Kouji Nanjo Cathexis,6.5
True Tears Epilogue,6.78
Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!,6.14
Follow Me,6.55
Nebula feat. Hatsune Miku,5.66
Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,7.46
K-On!,7.87
Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then...,7.02
Ranma ½: DoCo Music Video,7.1
Kiniro no Corda: Primo Passo - Hitonatsu no Encore,7.59
