anime_name,rating
Hunter x Hunter: Greed Island,8.33
Towa no Quon 6: Towa no Quon,7.79
Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,7.78
Ga-Rei: Zero,7.78
Midnight Eye: Gokuu II,6.44
One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,7.78
Sengoku Basara: Judge End,6.95
Final Fantasy VII: On the Way to a Smile - Episode: Denzel,7.24
Sengoku Basara Movie: The Last Party,7.77
Yoru ga Kuru!,6.02
Ikkitousen: Xtreme Xecutor,6.95
Yozakura Quartet,6.96
One Piece Movie 4: Dead End no Bouken,7.76
Negima!? Haru Special!?,7.21
Shingeki no Kyojin: Ano Hi Kara,6.96
Towa no Quon 4: Guren no Shoushin,7.76
Bleach Movie 4: Jigoku-hen,7.75
Ikkitousen: Great Guardians,6.96
Ikkitousen: Dragon Destiny,6.96
Kara no Kyoukai Remix: Gate of Seventh Heaven,7.75
Dragon Ball Specials,6.96
Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,7.75
Kill la Kill,8.23
Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,7.75
Kekkai Sensen,7.74
Mahou Shoujo Lyrical Nanoha StrikerS,7.74
Sengoku Basara Two,7.74
Tokyo Underground,6.74
Saint Seiya: The Lost Canvas - Meiou Shinwa,8.24
Inazuma Eleven: Chou Jigen Dream Match,6.97
Brave 10,6.97
GetBackers,7.73
K,7.73
Kiddy GiRL-AND,6.98
Inazuma Eleven,7.72
Towa no Quon 5: Souzetsu no Raifuku,7.72
Ikkitousen: Dragon Destiny Specials,6.8
Senkou no Night Raid Specials,6.99
Senkou no Night Raid,6.99
Toaru Majutsu no Index: Endymion no Kiseki,7.71
Maken-Ki! OVA,6.8
Kurokami: Tora to Tsubasa,6.99
Darker than Black: Kuro no Keiyakusha,8.25
Kimagure Orange☆Road,7.7
Shingeki no Kyojin Movie 1: Guren no Yumiya,7.7
Munto: Toki no Kabe wo Koete,7.21
One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,8.27
Code Geass: Hangyaku no Lelouch,8.83
One Piece,8.58
InuYasha: Toki wo Koeru Omoi,7.69
Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,7.0
Toaru Majutsu no Index,7.69
Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,7.68
Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,7.68
Project A-Ko 4: Final,6.65
Persona 4 the Animation,7.68
Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,8.34
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,7.66
Dororon Enma-kun Meeramera,6.65
One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura,7.65
Choujin Locke,6.65
Senkou no Night Raid: Yogen,6.39
Project A-Ko,7.02
Hunter x Hunter (2011),9.13
Maji de Watashi ni Koi Shinasai!,7.02
Hokuto no Ken 2,7.64
R.O.D the TV,7.64
Towa no Quon 3: Mugen no Renza,7.64
Medaka Box Abnormal,7.63
Rolling☆Girls,6.66
Darker than Black: Ryuusei no Gemini,7.62
Dragon Ball Z Movie 14: Kami to Kami,7.62
Astro Boy: Tetsuwan Atom,7.02
Ani*Kuri15,7.02
Naruto: Shippuuden Movie 5 - Blood Prison,7.62
Yozakura Quartet: Tsuki ni Naku,7.62
Sekirei: Pure Engagement,7.61
Dragon Ball Movie 2: Majinjou no Nemuri Hime,7.03
Project A-Ko 3: Cinderella Rhapsody,6.64
Yozakura Quartet: Hana no Uta,7.61
Skull Man,6.79
Code:Breaker,7.03
Mekakucity Actors,7.21
Medaka Box,7.21
One Piece: Romance Dawn,7.6
Persona 4 the Animation: No One is Alone,7.6
Tantei Opera Milky Holmes,7.04
Tokyo ESP,6.64
Shingeki no Kyojin,8.54
One Piece Film: Gold Episode 0 - 711 ver.,7.04
Bleach Movie 1: Memories of Nobody,7.58
Naruto x UT,7.58
Sengoku Basara,7.57
Charlotte: Tsuyoi Monotachi,7.56
Bayonetta: Bloody Fate,6.78
Hitori no Shita: The Outcast,6.67
Tantei Opera Milky Holmes: Summer Special,7.05
Guilty Crown Kiseki: Reassortment,7.25
Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desukara,7.56
X,7.56
Dragon Ball Z Movie 15: Fukkatsu no F,7.55
Hagure Yuusha no Aesthetica,7.25
One Piece: Romance Dawn Story,7.55
Tiger &amp; Bunny: Too Many Cooks Spoil the Broth,6.06
Dragon Ball Z: Summer Vacation Special,7.05
Dragon Ball Movie 1: Shen Long no Densetsu,7.05
Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,6.62
Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,6.63
Tiger &amp; Bunny Movie 1: The Beginning,7.54
Saint Seiya: The Lost Canvas - Meiou Shinwa 2,8.36
Scryed Alteration II: Quan,7.06
Maken-Ki! Two,6.35
Naruto: Shippuuden Movie 4 - The Lost Tower,7.53
Soujuu Senshi Psychic Wars,3.32
Towa no Quon 1: Utakata no Kaben,7.53
Towa no Quon 2: Konton no Ranbu,7.53
Black Cat,7.52
Mahou Shoujo Lyrical Nanoha,7.52
Persona 4 the Animation: The Factor of Hope,7.52
Dark Cat,4.04
Akai Kiba: Blue Sonnet,6.19
Kakugo no Susume,4.49
Vampire Sensou,4.76
Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,7.07
Seikon no Qwaser: Jotei no Shouzou,6.56
Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,7.5
One Piece: Adventure of Nebulandia,7.5
Inazuma Eleven: Saikyou Gundan Ogre Shuurai,7.49
Street Fighter Zero The Animation,6.69
Double Circle,5.08
Chou Henshin Cosprayers,5.11
Seikon no Qwaser II,6.69
Code Geass: Hangyaku no Lelouch R2,8.98
Re:␣Hamatora,7.48
Maken-Ki!,6.69
Kämpfer für die Liebe,6.69
Boku no Hero Academia,8.36
Hunter x Hunter,8.48
Mushibugyou,7.47
Kämpfer,6.73
Ikkitousen,6.62
Yozakura Quartet: Hoshi no Umi,7.47
Dragon Ball Movie 3: Makafushigi Daibouken,7.09
Beast Wars Neo,6.69
Kurau Phantom Memory,7.46
Tenjou Tenge,7.1
Arcade Gamer Fubuki,5.41
Shingetsutan Tsukihime,7.1
Speed Grapher,7.46
DRAMAtical Murder,6.32
Mutant Turtles: Choujin Densetsu-hen,5.45
Kono Danshi, Uchuujin to Tatakaemasu.,7.1
Katekyo Hitman Reborn! x ēlDLIVE Special,7.1
Inazuma Eleven Go: Chrono Stone,7.45
Guilty Crown: Lost Christmas,7.1
s.CRY.ed,7.45
Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,7.45
Sentou Yousei Shoujo Tasukete! Mave-chan,5.5
C: The Money of Soul and Possibility Control,7.44
Erementar Gerad,7.44
Toaru Majutsu no Index 10th Anniversary PV,7.11
Katekyo Hitman Reborn!,8.37
Needless,7.44
One Piece Movie 5: Norowareta Seiken,7.44
One Piece: Umi no Heso no Daibouken-hen,7.44
Rekka no Honoo,7.44
Eat-Man,6.7
Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,7.11
Asagiri no Miko,6.31
Mahou Sensei Negima!,7.11
Kekkai Sensen: Ousama no Restaurant no Ousama,7.43
One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,7.43
Dr.,6.31
Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,7.11
Gatchaman,6.59
Sengoku Otome: Momoiro Paradox,6.71
Scryed Alteration I: Tao,7.13
Project A-Ko 2: Daitokuji Zaibatsu no Inbou,6.73
Big Order (TV),5.7
Psychic Force,5.71
Inazuma Eleven Go: Galaxy,7.11
Code Geass: Hangyaku no Lelouch Recaps,7.12
Kurokami: Intermission,6.71
Yuugen Kaisha,6.57
Hamatora The Animation,7.41
Samurai Spirits 2: Asura Zanmaden,6.3
Toriko: Jump Super Anime Tour 2009 Special,7.13
Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,7.4
Dragon Ball Super,7.4
Dragon Ball: Episode of Bardock,7.4
Dragon Ball Z: Atsumare! Gokuu World,6.76
Ai City,5.79
Sekirei,7.4
Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,6.28
Witchblade,7.4
Hunter x Hunter Movie: Phantom Rouge,7.39
Kamen no Maid Guy,7.14
Senkou no Night Raid Picture Drama,6.28
Variable Geo,5.82
Battle Royal High School,5.83
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,8.29
Futari wa Milky Holmes,5.85
Sexy Sailor Soldiers,5.72
Solty Rei,7.38
Project ARMS,7.15
To Heart: Remember My Memories Specials,6.27
Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu,6.75
Hunter x Hunter Pilot,7.37
Gakuen Tokusou Hikaruon,5.9
Sousei no Aquarion OVA,7.16
Persona: Trinity Soul,6.76
Tatakau Shisho: The Book of Bantorra,7.36
Hunter x Hunter Movie: The Last Mission,7.35
Souryuuden,6.76
One Piece: Glorious Island,7.35
Punch Line,7.16
11eyes: Momoiro Genmutan,6.25
Dragon Ball GT,6.72
Aquarian Age: Sign for Evolution,6.25
Kiddy Grade: Truth Dawn,7.34
One Piece Recap,7.34
Tactics,7.34
Riki-Oh: Toukatsu Jigoku,6.25
Dragon Ball Movie 4: Saikyou e no Michi,7.33
Tiger &amp; Bunny Pilot,6.25
Kiddy Grade: Maelstrom,7.33
Big Order,6.18
One Piece Movie 2: Nejimaki-jima no Daibouken,7.33
Bakuretsu Hunters OVA,6.72
Shin Shirayuki-hime Densetsu Prétear,7.33
Yumeria,6.25
Inazuma Eleven Go,7.32
Joukamachi no Dandelion,7.32
Kiddy Grade: Ignition,7.21
Kyoushoku Soukou Guyver (1989),7.32
Boku no Hero Academia: Jump Festa 2016 Special,7.32
Kiddy Grade,7.31
One Piece Movie 1,7.25
One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,7.18
Wolverine,6.24
Aquarian Age: Saga II - Don&#039;t Forget Me...,6.04
The Choujo,6.17
Tantei Opera Milky Holmes Dai 2 Maku,7.3
Tenjou-jin to Akuto-jin Saigo no Tatakai,7.3
First Squad: The Moment of Truth,6.16
Hunter x Hunter OVA,8.41
Concrete Revolutio: Choujin Gensou - The Last Song,7.23
Kurokami The Animation,7.29
Defend Love,6.06
Sacred Seven: Shirogane no Tsubasa Picture Drama,6.22
Rekka no Honoo: Final Burning,7.22
Kyattou Ninden Teyandee,7.19
Giant Robo Gaiden Ginrei,6.21
Project ARMS: The 2nd Chapter,7.25
Shadow Skill: Eigi,7.24
Hunter x Hunter: Greed Island Final,8.41
Toaru Majutsu no Index: Endymion no Kiseki Special,7.2
Sousei no Aquarion,7.2
Mushibugyou OVA,7.2
Taboo Tattoo,6.11
Marvel Disk Wars: The Avengers,6.18
Baoh Raihousha,6.2
Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,7.27
Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,7.27
Fw:Hamatora,7.2
Naruto Shippuuden: Sunny Side Battle,7.26
Mahou Shoujo Lyrical Nanoha A&#039;s,8.1
Darker than Black: Kuro no Keiyakusha Gaiden,8.09
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,6.83
Mini Hama: Minimum Hamatora,6.53
Inazuma Eleven Go Recap,6.83
Ikkitousen: Shuugaku Toushi Keppuuroku,6.83
