anime_name,rating
Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,7.41
Anime Oyako Gekijou,6.03
Akiba-chan,5.39
Dokidoki! Precure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress,6.93
Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,7.41
Pokemon the Movie XY&amp;Z: Volcanion to Karakuri no Magiana,7.05
Ginga Tetsudou no Yoru,7.43
Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,7.21
Pokemon: Maboroshi no Pokemon Lugia Bakutan,7.46
Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,6.61
Pokemon XY&amp;Z: Subete no Nazo wo Tokiakase!,6.67
Marvel Disk Wars: The Avengers,6.18
Pokemon Sun &amp; Moon,7.23
Pokemon: Pikachu no Obake Carnival,6.57
Bananya,6.83
Pokemon: Odoru Pokemon Himitsu Kichi,6.72
Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,6.93
Pokemon 3D Adventure: Mew wo Sagase!,7.33
Hero Bank,6.15
Pokemon: Pika Pika Hoshizora Camp,6.71
Pokemon: Pikachu, Kore Nan no Kagi?,6.59
Pokemon: Pikachu Tanken Club,6.57
Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,7.18
Pokemon Best Wishes! Season 2: Decolora Adventure,6.61
Sora Iro no Tane,6.0
Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,7.33
Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,7.46
Pokemon: Pikachu no Natsumatsuri,6.52
Pokemon XY: Sora no Hahen,6.97
Digimon Adventure,7.89
Omae Umasou da na,8.13
Grimm Masterpiece Theater II,7.58
Digimon Adventure: Bokura no War Game!,7.81
Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,7.07
Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,6.93
Tottoko Hamtarou Hai!,6.67
B-Densetsu! Battle Bedaman,6.38
Pokemon Advanced Generation,7.2
Doraemon Movie 09: Nobita no Parallel Saiyuuki,7.43
Pokemon XY: New Year&#039;s Eve 2014 Super Mega Special,6.56
Doraemon Movie 02: Nobita no Uchuu Kaitakushi,7.25
Doggy Poo,5.82
Pokemon Diamond &amp; Pearl: Genei no Hasha Zoroark,7.13
Pokemon: Pikachu to Pokemon Ongakutai,6.45
Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,7.48
Pokemon Diamond &amp; Pearl,7.23
Detective Conan: Conan vs. Kid - Shark &amp; Jewel,7.82
Pokemon: Pichu to Pikachu,6.79
Tabisuru Nuigurumi: Traveling Daru,7.41
Pokemon Diamond &amp; Pearl: Giratina to Sora no Hanataba Sheimi,7.1
Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,6.79
Digimon Universe: Appli Monsters,6.41
Battle Spirits: Burning Soul,6.92
Pokemon: Pikachu no Fuyuyasumi (2001),6.64
Pokemon Best Wishes! Season 2: Episode N,7.04
Oz no Mahoutsukai (1986),6.83
Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys,7.1
Ie Naki Ko,7.9
Youchien Senshi: Hanamaru Girls,5.94
Hanamaru Youchien: Panda Neko Taisou,6.34
Pokemon: Slowking no Ichinichi,6.25
Digimon Adventure 02: Diablomon no Gyakushuu,7.4
Konnichiwa Anne: Before Green Gables,7.63
Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,7.3
Porphy no Nagai Tabi,7.11
Doraemon Movie 08: Nobita to Ryuu no Kishi,7.27
Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,6.65
Chibi Maruko-chan (1995),7.37
Chi&#039;s Sweet Home: Atarashii Ouchi,7.9
Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,7.47
Pokemon Best Wishes!: Victini to Shiroki Eiyuu Reshiram,6.92
Cello Hiki no Gauche (1982),7.08
