anime_name,rating
Panda-Z: The Robonimation,6.56
Long Riders!,6.33
Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu,6.77
Jinzou Ningen Kikaider The Animation,7.09
Mazinkaiser,7.47
Lupin III: Walther P-38,7.47
Cardfight!! Vanguard G: Next,7.16
Karakuri no Kimi,6.69
Doraemon Movie 23: Nobita to Robot Kingdom,7.33
Kaitou Joker 3rd Season,7.09
Captain Tsubasa: Ayaushi! Zen Nihon Jr.,6.88
Hunter x Hunter,8.48
Kuroko no Basket: Oshaberi Demo Shimasen ka,7.47
JoJo no Kimyou na Bouken,7.47
Dragon Ball Movie 4: Saikyou e no Michi,7.33
Sin: The Movie,5.27
Hitsugi no Chaika,7.47
Gintama: Jump Festa 2015 Special,8.15
Kishin Douji Zenki,7.09
B-Densetsu! Battle Bedaman Enkon,6.48
Bomberman Jetters,7.16
Lupin III: Lupin vs. Fukusei-ningen,7.09
Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,7.47
Hitsugi no Chaika: Avenging Battle,7.33
Kyoushirou to Towa no Sora,6.69
Karin,7.33
Gunnm,7.26
Choujin Gakuen Gowcaizer: The Voltage Fighters,5.23
Yuu☆Yuu☆Hakusho: Eizou Hakusho,7.48
Yowamushi Pedal: Re:ROAD,7.48
Kami nomi zo Shiru Sekai: Megami-hen,8.3
Yowamushi Pedal: Re:RIDE,7.48
Yankee-kun na Yamada-kun to Megane-chan to Majo,7.48
Shin Getter Robo,7.48
Detective Conan: Episode One - Chiisaku Natta Meitantei,8.1
Kimi no Iru Machi: Tasogare Kousaten,7.33
Gin no Saji 2nd Season,8.36
Amada Anime Series: Super Mario Brothers,5.15
Betterman,6.77
Prince of Tennis: A Day on Survival Mountain,7.48
Lupin III: Kutabare! Nostradamus,7.48
Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,7.48
Kyou kara Ore wa!!,8.15
Lupin III: $1 Money Wars,7.33
Claymore,7.92
Yu☆Gi☆Oh! Zexal Special,6.34
Cardfight!! Vanguard: Legion Mate-hen,7.08
Detective Conan Movie 06: The Phantom of Baker Street,8.42
Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,7.48
Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,7.08
Nurarihyon no Mago: Sennen Makyou,8.15
Hajime no Ippo: Mashiba vs. Kimura,8.28
Ao no Exorcist,7.92
Bakuten Shoot Beyblade 2002,6.77
Yowamushi Pedal: Special Ride,7.49
Uchuu no Senshi,6.34
Dragon Drive,6.88
Genma Taisen,5.1
Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,7.49
Gintama Movie: Kanketsu-hen - Yorozuya yo Eien Nare,9.1
Star Ocean EX,6.69
Mouse,6.17
Lupin III: Lupin Ansatsu Shirei,7.08
Aoki Ryuusei SPT Layzner,7.22
Senyuu.,7.49
Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,7.08
The Hakkenden: Shin Shou,6.73
Teekyuu 5 Specials,6.35
One Piece: Mamore! Saigo no Dai Butai,7.49
Pita Ten,7.08
Mazinger Z,7.49
Street Fighter Zero The Animation,6.69
Touch: Cross Road - Kaze no Yukue,7.21
One Piece Movie 2: Nejimaki-jima no Daibouken,7.33
Shokugeki no Souma: Ni no Sara,8.5
Inazuma Eleven: Saikyou Gundan Ogre Shuurai,7.49
Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,7.49
Doraemon,7.49
Shin Tenchi Muyou! Specials,7.08
Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,7.22
Aoi Sekai no Chuushin de,6.0
Teekyuu 3 Specials,6.69
Yuu☆Yuu☆Hakusho: Eizou Hakusho II,7.5
Street Fighter: Aratanaru Kizuna,6.34
Kage kara Mamoru!,6.73
Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,7.5
Transformers Headmasters,6.69
Taiho Shichau zo Special,7.17
Yu☆Gi☆Oh! Zexal,6.58
Kikou Kantai Dairugger XV,6.58
One Piece: Adventure of Nebulandia,7.5
Fate/stay night: Unlimited Blade Works,8.42
Nisekoi:,7.5
Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,7.5
Trouble Chocolate,6.69
To LOVE-Ru Darkness 2nd Specials,7.93
Lupin III: Part III,7.5
Yumekui Merry,7.08
Battle Spirits: Ryuuko no Ken,4.89
Triage X: Recollection XOXO,6.63
Kindaichi Shounen no Jikenbo Returns 2nd Season,7.5
Kaze no Stigma,7.5
Bakusou Kyoudai Let&#039;s &amp; Go WGP,7.07
Yu☆Gi☆Oh!: Duel Monsters GX,7.23
Senyuu. Specials,7.17
Hadashi no Gen 2,7.5
Samurai Champloo,8.5
Fullmetal Alchemist: The Sacred Star of Milos,7.5
eX-Driver,6.88
Cardfight!! Vanguard G: GIRS Crisis-hen,7.07
Slayers Try,7.93
Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,7.07
Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,7.07
Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,7.07
Boruto: Naruto the Movie,8.03
To LOVE-Ru OVA,7.51
Arata Kangatari,6.68
Gate Keepers,7.07
Sentou Mecha Xabungle,7.51
Juubee-chan: Lovely Gantai no Himitsu,6.73
Maze☆Bakunetsu Jikuu,6.34
Sakigake!! Otokojuku,7.51
Getter Robo,7.07
Oban Star-Racers,7.51
Vandread,7.33
Mirai Nikki,7.51
Ichiban Ushiro no Daimaou,7.21
Terra e...,6.63
Ichiban Ushiro no Daimaou Specials,6.88
Koukou Butouden Crows,7.07
Medaka Box,7.21
Macross 7 Encore,7.07
Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa,7.93
Detective Conan OVA 11: A Secret Order from London,7.51
Detective Conan Bonus File: Fantasista Flower,7.51
City Hunter: Bay City Wars,7.51
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,7.17
Busou Renkin,7.51
One Piece Film: Z,8.39
Saint Seiya: Saishuu Seisen no Senshi-tachi,7.07
Itsuka Tenma no Kuro Usagi Picture Drama,6.34
Yu☆Gi☆Oh! 5D&#039;s,7.52
Major S1,8.42
Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,6.34
Tenchi Muyou! in Love,7.52
Taiho Shichau zo: Second Season,7.52
Bakuman.: Deraman.,7.32
Yu☆Gi☆Oh! Zexal Second,7.07
Scrapped Princess,7.52
Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,7.52
Burn Up Scramble,6.34
Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,6.68
Beet the Vandel Buster,7.06
Cardfight!! Vanguard: Asia Circuit-hen,7.06
Magi: The Kingdom of Magic,8.5
Tenshi no Drop,3.96
Nanatsu no Taizai: Seisen no Shirushi,7.52
Bakuen Campus Guardress,6.34
Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,6.34
Nanaka 6/17,6.75
Haikyuu!! Quest Picture Drama,6.68
Katte ni Kaizou,7.06
Madlax,7.17
Diamond no Ace: Second Season,8.5
Prince of Tennis: The National Tournament Finals,8.15
Saint Seiya: The Lost Canvas - Meiou Shinwa 2,8.36
Future GPX Cyber Formula 11,7.52
Lupin III: Kiri no Elusive,7.06
Kyoukai no Rinne (TV) 2nd Season,7.26
Black Cat,7.52
Lupin III: Twilight Gemini no Himitsu,7.17
Yu☆Gi☆Oh!: The Dark Side of Dimensions,7.53
Gakumon!: Ookami Shoujo wa Kujikenai,6.75
Whistle!,7.53
Inazuma Eleven Go,7.32
Bakuretsu Hunters OVA,6.72
Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,8.1
Sakigake!! Otokojuku Movie,6.85
Nurarihyon no Mago: Sennen Makyou Recaps,6.68
Lupin III: Part II,7.93
Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,6.82
Megane na Kanojo,6.78
New Dominion Tank Police,7.06
Sankarea,7.53
Keroro Gunsou,7.93
Naruto: Shippuuden Movie 4 - The Lost Tower,7.53
Kuroshitsuji,8.06
School Rumble Ni Gakki,8.15
Rockman.EXE,7.06
Kidou Tenshi Angelic Layer,7.32
Scryed Alteration II: Quan,7.06
Nozo x Kimi,6.63
Aoki Densetsu Shoot!,7.53
Haikyuu!! OVA,7.93
Baki,8.27
Vandread: The Second Stage,7.54
Shingeki! Kyojin Chuugakkou,7.06
Haikyuu!! Movie 1: Owari to Hajimari,7.94
Black Clover,8.6
Tenchi Muyou!,7.54
Hajime no Ippo: Rising,8.68
Kuroshitsuji Recap,7.32
Puni Puni☆Poemii,6.68
Chain Chronicle: Haecceitas no Hikari Part 1,6.67
Kannagi: Moshimo Kannagi ga Attara...,7.17
Zettai Shounen,7.06
Zombie-Loan,7.06
Juubee Ninpuuchou: Ryuuhougyoku-hen,6.78
Tetsujin 28-gou,6.68
JoJo no Kimyou na Bouken (TV),8.51
Future GPX Cyber Formula,7.54
Fairy Tail x Rave,7.54
Bleach: The Sealed Sword Frenzy,7.05
Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru,7.54
Okusama ga Seitokaichou!,6.88
Doraemon Movie 28: Nobita to Midori no Kyojin Den,7.54
SKET Dance,8.36
Chou Denji Machine Voltes V,7.54
Avenger,6.02
Dragon Ball Movie 1: Shen Long no Densetsu,7.05
Okusama ga Seitokaichou! OVA,6.88
Cyborg 009,6.35
Bobobo-bo Bo-bobo,7.54
Tenchi Muyou! Ryououki 4th Season,8.0
Tegamibachi: Hikari to Ao no Gensou Yawa,7.55
Dragon Ball Z: Summer Vacation Special,7.05
Lupin III: Dead or Alive,7.32
Sunabouzu,7.55
Dual Parallel! Trouble Adventures,7.17
Shinryaku!! Ika Musume,7.55
One Piece: Romance Dawn Story,7.55
One Piece 3D: Gekisou! Trap Coaster,7.32
Crayon Shin-chan Movie 03: Unkokusai no Yabou,7.17
Lupin III: Otakara Henkyaku Daisakusen!!,7.55
Lodoss-tou Senki,7.55
Kuroshitsuji II,7.55
Kannazuki no Miko,7.05
Teekyuu 4 Specials,6.58
Bakuman.,8.35
Fairy Tail OVA (2016),7.55
Phi Brain: Kami no Puzzle,7.32
Ane Log: Moyako Neesan no Tomaranai Monologue,6.35
Dragon Ball Z Movie 15: Fukkatsu no F,7.55
Macross 7 Movie: Ginga ga Ore wo Yondeiru!,7.05
B&#039;T X,7.17
City Hunter: Hyakuman Dollar no Inbou,7.55
Area 88 (TV),7.17
Danshi Koukousei no Nichijou,8.35
Tasogare Otome x Amnesia: Taima Otome,7.56
Saint Seiya: Jashin Eris,7.05
Naruto: Shippuuden,7.94
Teekyuu 4,6.88
Ginga Sengoku Gunyuuden Rai,8.12
Bubblegum Crash,6.67
Bleach: Memories in the Rain,7.21
Makai Toshi Shinjuku,6.36
Slayers Premium,7.32
Mobile Suit Gundam: The Origin,8.42
Yuusha Tokkyuu Might Gaine,7.18
Kanokon,6.74
Kotetsu no Daibouken,6.03
Haikyuu!!,8.68
Detective Conan OVA 06: Follow the Vanished Diamond! Conan &amp; Heiji vs. Kid!,7.56
City Hunter: The Secret Service,7.56
Aria The Natural: Sono Futatabi Deaeru Kiseki ni...,7.56
Yu☆Gi☆Oh! Duel Monsters,7.57
Top wo Nerae! &amp; Top wo Nerae 2! Gattai Movie!!,7.57
Yu☆Gi☆Oh! (1999),7.05
Nurarihyon no Mago: Jump Super Anime Tour Special,6.67
Rockman.EXE Stream,7.25
Prince of Tennis,8.04
Get Ride! AMDriver,6.55
Boku no Hero Academia: Jump Festa 2016 Special,7.32
Nisekoi OVA,7.57
Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,7.31
Heppoko Jikken Animation Excel♥Saga,7.57
Digimon Xros Wars,7.04
Doraemon Movie 21: Nobita no Taiyou Ou Densetsu,7.57
Ginga Nagareboshi Gin,8.14
Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,7.57
Gensoumaden Saiyuuki OVA,7.31
Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,6.2
Uchuu no Kishi Tekkaman Blade,7.58
JoJo no Kimyou na Bouken: Adventure,7.22
Taiyou no Kiba Dagram,7.58
Doraemon Movie 19: Nobita no Nankai Daibouken,7.25
Naruto x UT,7.58
Ginga Densetsu Weed,7.31
Level E,7.58
Tenjou Tenge: The Ultimate Fight,7.18
Lupin III: Ai no Da Capo - Fujiko&#039;s Unlucky Days,7.04
Hajime no Ippo: Champion Road,8.39
Detective Conan Movie 12: Full Score of Fear,7.94
Bakuman. 2nd Season,8.53
Okusama ga Seitokaichou!: Okusama Gekijou,7.04
I&#039;ll/CKBC,6.52
One Piece Film: Gold Episode 0 - 711 ver.,7.04
Detective Conan Movie 09: Strategy Above the Depths,7.94
Yamada-kun to 7-nin no Majo (OVA),7.59
Coyote Ragtime Show,6.74
Tetsujin 28-gou (2004),7.59
Tenchi Muyou! Ryououki 2nd Season Picture Drama,7.18
Kaiketsu Zorro,7.31
TO-Y,6.37
Beet the Vandel Buster Excellion,6.82
One Piece: Straw Hat Theater,7.59
Prince of Tennis: Oshougatsu Special,7.04
Element Hunters,6.73
Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,6.67
Teekyuu 6,6.79
Danshi Koukousei no Nichijou Specials,7.94
Shin Hokuto no Ken,7.04
Shingeki no Kyojin,8.54
Break Blade 3: Kyoujin no Ato,7.94
Lupin III: Nusumareta Lupin,7.31
Shin Getter Robo tai Neo Getter Robo,7.18
Hikaru no Go Special,7.59
Hikaru no Go: Journey to the North Star Cup,8.09
Doraemon (2005),7.59
Mister Ajikko,7.31
City Hunter: Ai to Shukumei no Magnum,7.59
Tokyo ESP,6.64
Super Robot Taisen OG The Animation,6.79
Tenshi na Konamaiki,7.6
Duel Masters Charge,6.37
Ryuusei no Rockman,7.31
Shinryaku! Ika Musume,7.6
Major S4,8.35
Nanatsu no Taizai,8.42
Prince of Tennis: Eikokushiki Teikyuu Shiro Kessen!,7.6
Dagashi Kashi,6.73
One Piece: Romance Dawn,7.6
Tasogare Otome x Amnesia,7.95
Doraemon Movie 02: Nobita no Uchuu Kaitakushi,7.25
Kidou Senkan Nadesico,7.6
Geobreeders: File-X Chibi Neko Dakkan,6.49
Macross 7,7.23
Haikyuu!! Second Season,8.93
Detective Conan Movie 11: Jolly Roger in the Deep Azure,7.6
One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,7.18
City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,7.6
Battle Athletess Daiundoukai,6.66
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,7.6
Okusama ga Seitokaichou!+!,7.17
Yu☆Gi☆Oh! Arc-V,7.61
Code:Breaker,7.03
Yozakura Quartet: Hana no Uta,7.61
Nintama Rantarou,7.18
Toriko: Barbarian Ivy wo Hokaku Seyo!,6.85
Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,6.38
Wagaya no Oinari-sama.,7.31
Dragon Ball Movie 2: Majinjou no Nemuri Hime,7.03
Naruto: Akaki Yotsuba no Clover wo Sagase,6.55
Ninja Senshi Tobikage,7.18
Senyuu. 2,7.61
Battle Spirits: Shounen Gekiha Dan,7.3
Getter Robo G,6.87
Ichigo 100% OVA,7.03
Transformers Superlink,6.38
Motto To LOVE-Ru,7.61
Kinnikuman II Sei: Ultimate Muscle 2,7.03
Honto ni Atta! Reibai Sensei,6.66
Muteki Choujin Zanbot 3,7.21
Okusama ga Seitokaichou! OVA: Okusama Gekijou,6.79
Dash! Kappei,7.3
Keijo!!!!!!!!,7.22
Lupin III: Bye Bye Liberty - Kiki Ippatsu!,7.03
Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,7.3
Nurarihyon no Mago Recaps,6.38
Miami Guns,6.64
Yozakura Quartet: Tsuki ni Naku,7.62
Buzzer Beater,6.73
Shoubushi Densetsu Tetsuya,7.62
Shokugeki no Souma OVA,7.62
Shinryaku!? Ika Musume,7.62
Ansatsu Kyoushitsu (TV) 2nd Season,8.68
Moero! Top Striker,6.79
Naruto: Shippuuden Movie 5 - Blood Prison,7.62
Sakura Taisen: Katsudou Shashin,6.55
Outlanders,6.2
Haunted Junction,6.87
Log Horizon,8.14
Metropolis,7.62
Magic Kaito 1412,7.95
Shuten Douji,6.05
Mirai Nikki (TV): Ura Mirai Nikki,6.79
Kuroko no Basket Movie 2: Winter Cup Soushuuhen - Namida no Saki e,7.61
Boys Be...,6.59
InuYasha: Guren no Houraijima,7.62
School Rumble,8.06
Phantom The Animation,6.66
Great Teacher Onizuka,8.77
Astro Boy: Tetsuwan Atom,7.02
Lupin III: Babylon no Ougon Densetsu,6.82
Asu no Yoichi!,7.02
Dragon Ball Z Movie 14: Kami to Kami,7.62
Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen,7.62
Dororon Enma-kun,6.38
Bakuten Shoot Beyblade G Revolution,7.02
Hokuto no Ken Movie,7.3
Kami nomi zo Shiru Sekai,7.95
Transformers: Choujin Master Force,6.85
Mamotte Shugogetten!,6.79
Jigoku Sensei Nube OVA,7.3
Digimon Frontier,7.25
Sora no Otoshimono: Project Pink,7.63
Battle Athletess Daiundoukai (TV),7.02
Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari,7.63
Captain Tsubasa: Europe Daikessen,7.02
Prince of Tennis: Atobe&#039;s Gift,7.63
Medaka Box Abnormal,7.63
B-Densetsu! Battle Bedaman,6.38
Digimon Frontier: Ornismon Fukkatsu!!,7.02
Samurai Girl Real Bout High School,6.05
A.D. Police (TV),6.16
Dragon Ball Kai,7.95
Juusenki L-Gaim,6.87
Fate/stay night TV Reproduction,7.02
Detective Conan OVA 10: Kid in Trap Island,7.95
Yowamushi Pedal: Grande Road,8.28
Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,6.79
Slam Dunk,8.56
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,6.83
Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,7.02
Koukou Tekken-den Tough,7.18
Log Horizon Recap,6.87
City Hunter 3,7.95
Souten no Ken Specials,6.55
Kimagure Orange☆Road: Shounen Jump Special,6.79
Kindaichi Shounen no Jikenbo,7.18
One Piece Film: Strong World,8.42
Future GPX Cyber Formula Saga,7.64
Detective Conan OVA 04: Conan and Kid and Crystal Mother,7.64
Fatal Fury: Legend of the Hungry Wolf,6.64
Mahoutsukai ni Taisetsu na Koto,6.87
Samurai Deeper Kyou,7.02
Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,7.65
Owari no Seraph,7.65
One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura,7.65
Denshin Mamotte Shugogetten,6.64
Taiho Shichau zo: Full Throttle,7.3
Touch: Miss Lonely Yesterday - Are kara, Kimi wa...,7.02
New Prince of Tennis Specials,7.65
Bleach,7.95
Bakuto Sengen Daigander,6.79
Kappa no Coo to Natsuyasumi,7.65
Jigoku Sensei Nube,7.65
Yuusha-Ou GaoGaiGar,7.96
Aria The OVA: Arietta,8.13
Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,6.87
Flying Witch,7.65
Digimon Tamers,7.65
Jikuu Tantei Genshi-kun,6.39
Detective Conan: Black History 2,7.65
Mini Hama: Minimum Hamatora,6.53
One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,8.09
UFO Robo Grendizer,7.66
Tales of Symphonia The Animation: Sekai Tougou-hen,7.66
Captain Tsubasa: Saikyou no Teki! Holland Youth,7.01
Shin Mazinger Shougeki! Z-hen,7.96
Dragon Collection,6.39
Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi,7.66
Fate/Prototype,7.01
Kuroko no Basket: Saikou no Present Desu,8.34
JoJo no Kimyou na Bouken: Diamond wa Kudakenai,8.57
Aozora Shoujo-tai,6.64
Plawres Sanshirou,7.66
Tide-Line Blue Special,6.83
Hunter x Hunter (2011),9.13
Log Horizon 2nd Season,7.66
One Piece: Taose! Kaizoku Ganzack,6.87
Konjiki no Gash Bell!!,7.66
Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,7.66
Prince of Tennis: The National Tournament,8.09
Kindaichi Shounen no Jikenbo (TV),7.96
Aoharu x Kikanjuu,7.29
Muteki Kanban Musume,7.22
Detective Conan: Conan vs. Kid - Jet Black Sniper,7.66
Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,7.66
B&#039;T X Neo,7.29
Ichigo 100% Special 2,7.01
Black Cat Special,7.29
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,7.66
Tsubasa Chronicle,7.67
Detective Conan Movie 15: Quarter of Silence,8.13
Cardfight!! Vanguard,7.25
Tatakae! Chou Robot Seimeitai Transformers,7.67
Lupin III: Touhou Kenbunroku - Another Page,7.01
Tales of Symphonia The Animation: Tethe&#039;alla-hen,7.67
New Prince of Tennis,7.67
Juubee Ninpuuchou,7.67
Sakura Taisen,7.01
Sakura Taisen: Gouka Kenran,7.01
Kami nomi zo Shiru Sekai II,8.12
Cyborg 009 (1979),7.23
Break Blade 5: Shisen no Hate,7.96
Uchuu no Kishi Tekkaman,6.55
Jigoku Sensei Nube (Movie),6.82
Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,7.67
Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,7.29
Baby Steps,7.96
Sora no Otoshimono,7.68
Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,6.8
Mutsu Enmei Ryuu Gaiden: Shura no Toki,7.68
Hayate no Gotoku! OVA,7.26
Mahou Sensei Negima! Shiroki Tsubasa Ala Alba,7.68
Saint Seiya: Legend of Sanctuary,6.65
Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,7.68
Noragami Aragoto OVA,8.12
Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,7.68
Buzzer Beater 2nd Season,7.0
