anime_name,rating
Shakugan no Shana III (Final) Specials,7.25
Poyopoyo Kansatsu Nikki,7.79
Shakugan no Shana Movie Special,7.25
Tokkou,6.71
Pokemon: Pikachu no Natsuyasumi,6.86
Pretty Rhythm: Aurora Dream - Prism Shougekijou,6.86
Ranma ½ Super,7.79
Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,6.85
Tales of Symphonia The Animation: Tethe&#039;alla-hen Specials,7.25
Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music... Specials,6.86
Tenchi Muyou! GXP,7.25
Ai Yori Aoshi,7.24
Sora no Method: Aru Shoujo no Kyuujitsu★,6.86
Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,7.24
Nodame Cantabile,8.46
Servant x Service,7.79
Kamichu! Specials,7.6
Dae Jang Geum: Jang Geum&#039;s Dream,7.24
Stratos 4 OVA,6.86
Kinnikuman II Sei: Ultimate Muscle,6.99
Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,7.24
Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,6.5
Kidou Senkan Nadesico,7.6
Gakuen Utopia Manabi Straight! Special,7.24
Pokemon XY: New Year&#039;s Eve 2014 Super Mega Special,6.56
School Days: Valentine Days,6.15
Kodomo no Omocha,7.24
.hack//Gift,6.37
Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta,6.86
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,6.38
Mahou Senshi Louie,7.24
Dragon Ball Movie 2: Majinjou no Nemuri Hime,7.03
Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,7.78
Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,7.03
Mahou Shoujo-tai Arusu,7.24
Choujuushin Gravion,6.5
One Piece: Romance Dawn,7.6
Detective Conan vs. Wooo,6.15
Higashi no Eden Movie II: Paradise Lost,7.78
Boku wa Tomodachi ga Sukunai Episode 0,6.85
Rosario to Vampire Capu2,7.24
Jungle wa Itsumo Hare nochi Guu Final,7.78
Kore wa Zombie Desu ka? of the Dead,7.78
Futari wa Precure: Max Heart,7.03
Bokusatsu Tenshi Dokuro-chan,6.85
Wasurenagumo,7.24
Bokura wa Minna Kawaisou Specials,7.23
Softenni Specials,6.16
Nyanbo!,6.16
Crayon Shin-chan Movie 13: Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki,6.85
Coyote Ragtime Show,6.74
Kyoukai no Rinne,6.16
Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,7.23
Di Gi Charat,6.85
Lupin III: Episode 0 &quot;First Contact&quot;,7.78
Minami-ke Tadaima,7.78
Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,6.71
Ichigo 100% OVA,7.03
Eikyuu Kazoku,6.16
Dirty Pair OVA,7.23
GA: Geijutsuka Art Design Class,7.23
Guilty Crown: 4-koma Gekijou,7.23
Kodomo no Jikan OVA,7.23
MM! Specials,6.77
Dragon Ball Z Movie 15: Fukkatsu no F,7.55
Dirty Pair Flash 2,6.85
Macross 7,7.23
Maison Ikkoku: Ikkokujima Nanpa Shimatsuki,7.23
The Choujo,6.17
Oda Nobuna no Yabou Soushuuhen,7.23
Burn Up! W,6.5
Space☆Dandy Picture Drama,6.17
One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,7.78
Pokemon Diamond &amp; Pearl,7.23
Sansha Sanyou,7.23
Tamayura,7.23
Uchuu Kyoudai: Number Zero,7.22
DNA²,6.85
Ushio to Tora,7.23
Freezing Specials,6.74
Yami no Matsuei,7.23
Mamono Hunter Youko,6.41
Yu☆Gi☆Oh!: Duel Monsters GX,7.23
A-Channel+smile,7.22
Prince of Tennis: Eikokushiki Teikyuu Shiro Kessen!,7.6
Bakuman. 3rd Season Specials,7.22
Mouse,6.17
eX-Driver the Movie,6.85
Kinnikuman II Sei: Ultimate Muscle 2,7.03
Toradora!,8.45
Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru Soushuuhen Special,6.85
Ranma ½ Specials,7.78
Chuunibyou demo Koi ga Shitai! Ren Lite,7.22
Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,7.22
Fairy Tail OVA (2016),7.55
Dirty Pair,7.22
Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,7.22
Higepiyo,7.22
Isuca,6.17
Hand Maid May,6.85
Rozen Maiden: Träumend,7.78
Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,7.78
Kyoro-chan,7.22
Hand Maid May Special,6.85
Gokujo.: Souda Onsen ni Ikou!!,6.17
Muteki Kanban Musume,7.22
Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,6.71
Otaku no Video,7.22
Ranma ½: Totteoki Talk Best of Memories,7.22
Itoshi no Muco,6.86
Chu Feng: B.E.E,6.17
Kono Naka ni Hitori, Imouto ga Iru!,6.85
Special A,7.78
Chiisana Obake Acchi, Kocchi, Socchi,6.17
Seto no Hanayome Fan Disc,7.22
Shakugan no Shana Specials,7.22
Koutetsu Tenshi Kurumi Encore,6.85
Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,7.03
Tenchi Muyou! Ryououki 2nd Season,7.78
Tetsuwan Birdy,7.22
Lupin III: Lupin Ikka Seizoroi,6.99
Shin Calimero,6.18
Yoake Mae yori Ruriiro na: Crescent Love,7.22
Mousou Kagaku Series: Wandaba Style,6.18
Kanokon,6.74
Penguin Musume♥Heart,6.85
Ketsuekigata-kun! 2,6.74
Gintama: Shiroyasha Koutan,8.37
Yawaraka Sangokushi Tsukisase!! Ryofuko-chan,6.51
Tenshi Nanka ja Nai,6.38
Harukanaru Toki no Naka de: Hachiyou Shou OVA,6.72
Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,6.58
Cat&#039;s Eye,7.21
Haitai Nanafa,6.18
Urusei Yatsura,7.78
Chikyuu Bouei Kigyou Dai-Guard,7.21
Love Get Chu,6.74
Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,7.21
Saiki Kusuo no Ψ-nan (TV),8.29
Wooser no Sono Higurashi: Ken to Pants to Wooser to,6.19
Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,7.6
Saki Biyori Animation,6.85
Ichiban Ushiro no Daimaou,7.21
Sexy Sailor Soldiers,5.72
Ichigo Mashimaro Episode 0,7.21
Blue Dragon,6.55
Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,7.77
Sora wo Kakeru Shoujo Picture Drama,6.38
Sakigake!! Otokojuku Movie,6.85
Kaibutsu Oujo (OVA),7.21
Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,6.85
Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials,6.19
Mamoru-kun ni Megami no Shukufuku wo!,7.21
Shinryaku! Ika Musume,7.6
Ben-To Picture Drama,6.19
Shiawase Sou no Okojo-san,6.85
Medaka Box,7.21
Mekakucity Actors,7.21
Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,6.51
Digimon Adventure tri. 2: Ketsui,7.77
Sakura Taisen: New York,6.51
Mamotte! Lollipop,6.99
Fushigi Yuugi,7.77
Shoujo Sect,6.89
Ichigo Mashimaro,7.77
Negima!?,7.21
Outlanders,6.2
Doraemon Movie 28: Nobita to Midori no Kyojin Den,7.54
Negima!? Haru Special!?,7.21
Ryuugajou Nanana no Maizoukin (TV) Specials,6.74
Shonan Junai Gumi!,7.6
Metal Fighter Miku,6.2
Photon,7.21
Koyomimonogatari,7.77
Sasameki Koto,7.21
Blue Seed 2,6.6
K-On!: Ura-On!,6.42
Love♥Love? Specials,6.2
Tenchi Muyou! Manatsu no Eve,7.21
Ojamajo Doremi Na-i-sho,7.77
Meganebu!,6.42
Akazukin Chacha OVA,7.2
Toriko: Barbarian Ivy wo Hokaku Seyo!,6.85
Itsudatte My Santa!,6.2
One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,7.77
Lupin III: Bye Bye Liberty - Kiki Ippatsu!,7.03
Ichigeki Sacchuu!! Hoihoi-san,6.2
Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,7.03
Fw:Hamatora,7.2
Fate/Zero Cafe,6.2
Hiatari Ryoukou!,7.2
Sasami-san@Ganbaranai,6.74
Mutsugo to Ouma no Monogatari,6.47
D4 Princess,6.2
Tantei Opera Milky Holmes: Alternative,6.59
Koutetsu Tenshi Kurumi 2,6.41
Yuu☆Yuu☆Hakusho Picture Drama,6.85
Lupin III: Seven Days Rhapsody,7.2
Makai Ouji: Devils and Realist,7.2
Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,7.2
Mahou Shoujo Pretty Sammy,6.51
One Piece: Mezase! Kaizoku Yakyuu Ou,7.2
Bakumatsu Rock,6.2
Aiura,6.84
Astarotte no Omocha! EX,6.83
Lupin III: Napoleon no Jisho wo Ubae,6.97
Pokemon Advanced Generation,7.2
Tenchi Muyou! Ryououki,7.77
Reikenzan: Hoshikuzu-tachi no Utage,7.2
Sakura Trick,7.2
Tonari no Kaibutsu-kun,7.77
Kyoukaisenjou no Horizon Specials,6.51
Sensei no Ojikan: Doki Doki School Hours OVA,6.74
Dragon Ball Z,8.32
Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,6.99
Tenshi na Konamaiki,7.6
NieA Under 7,6.99
The iDOLM@STER Cinderella Girls,7.2
Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,7.76
Gakkatsu! 2nd Season,6.51
Ichigo 100%,6.84
Tokimeki Memorial: Only Love,7.2
Koufuku Graffiti,6.84
Bokura wa Minna Kawaisou: Hajimete no,7.76
Koharu Biyori,6.78
Bungou Stray Dogs,7.76
Chicchana Yukitsukai Sugar,7.19
Kujibiki Unbalance,6.21
Musaigen no Phantom World,7.03
Dirty Pair: The Movie,7.19
Kyou no Asuka Show,6.84
Toshokan Sensou,7.6
GA: Geijutsuka Art Design Class OVA,7.19
Doraemon (1979),7.76
Kishin Houkou Demonbane,6.21
Genshiken,7.76
Ghost in the Shell: Stand Alone Complex - Solid State Society - Uchikoma no Hibi,7.19
Hand Maid Mai,6.21
Haiyore! Nyaruko-san W OVA,7.19
Himouto! Umaru-chan,7.55
Yurumates 3D Plus,6.52
Kyattou Ninden Teyandee,7.19
Mayoi Neko Overrun! Specials,6.84
Ninin ga Shinobuden,7.03
Giant Robo Gaiden Ginrei,6.21
Nanbaka,7.19
Detatoko Princess,6.21
Ojamajo Doremi,7.19
Senran Kagura: Estival Versus - Shoujo-tachi no Sentaku,6.59
Owarimonogatari,8.43
Omamori Himari,7.19
Sekirei: Hajimete no Otsukai,7.19
Sacred Seven: Shirogane no Tsubasa Picture Drama,6.22
Hetalia Axis Powers,7.76
Tales of Symphonia The Animation: Sekai Tougou-hen Specials,7.19
Sengoku Otome: Momoiro Paradox,6.71
Itazura na Kiss,7.76
Megane na Kanojo,6.78
Project BLUE Chikyuu SOS,6.84
Utawarerumono OVA Picture Drama,6.52
Shin Koihime†Musou OVA,6.84
Kimagure Robot,6.22
B Gata H Kei,7.18
Slow Step,6.84
Kenzen Robo Daimidaler Specials,6.22
Kiniro Mosaic: Pretty Days,7.23
Lupin III,7.76
Majin Tantei Nougami Neuro,7.76
Cyborg Kuro-chan,7.18
Haitai Nanafa 2nd Season,6.22
Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,6.84
Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru,7.54
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,7.18
Chivas 1-2-3,6.22
Zero no Tsukaima: Princesses no Rondo,7.6
Fate/kaleid liner Prisma☆Illya 2wei! OVA,7.18
Burn Up Excess,6.71
Princess Lover!,7.03
Working&#039;!! Announcement Specials,6.84
Azuki-chan,6.83
Osomatsu-kun,6.99
One Piece Movie 4: Dead End no Bouken,7.76
Kazemakase Tsukikage Ran,7.18
Bananya,6.83
Kyou no 5 no 2 (TV): Takarabako,7.18
Mahoromatic: I&#039;m Home!,7.18
Master of Epic: The Animation Age,6.23
Mahou no Stage Fancy Lala,7.18
Di Gi Charat Natsuyasumi Special,6.83
Mahou no Tenshi Creamy Mami,7.18
Maria†Holic,7.18
Cutey Honey F,6.72
Binzume Yousei,6.55
Mermaid Melody Pichi Pichi Pitch Pure,7.18
Shakugan no Shana: Shana &amp; Yuuji no Naze Nani Shana! Nandemo Shitsumon-bako!,6.6
Joshiraku,7.55
Bleach Movie 4: Jigoku-hen,7.75
Nintama Rantarou,7.18
Okusama ga Seitokaichou!+!,7.17
D-Frag!,7.75
Suzumiya Haruhi no Shoushitsu,8.81
.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,6.73
Kaichou wa Maid-sama!: Omake dayo!,7.55
One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,7.18
Otome wa Boku ni Koishiteru,7.18
Detective Conan Movie 09: Promo Special,7.75
City Hunter: Ai to Shukumei no Magnum,7.59
Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,7.18
Pokemon: Pikachu no Natsumatsuri,6.52
Sekai Seifuku: Bouryaku no Zvezda,7.18
Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,7.75
Solty Rei Special,7.18
Pia Carrot e Youkoso!! 2 DX,6.52
Sora no Manimani,7.18
Tenchi Muyou! Ryououki 2nd Season Picture Drama,7.18
Rurouni Kenshin: Meiji Kenkaku Romantan,8.43
Pokemon Housoukyoku,6.99
Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,6.83
Quiz Magic Academy: The Original Animation 2,6.24
Uta no☆Prince-sama♪ Maji Love Revolutions,7.18
Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.28
Go! Princess Precure,7.74
Anne Happy♪,7.17
Nijiiro☆Prism Girl,6.38
Grenadier: Hohoemi no Senshi,6.83
Mirai no Watashi,6.24
Hayate no Gotoku!,7.75
Chuunibyou demo Koi ga Shitai! Ren Specials,7.17
Crayon Shin-chan Movie 03: Unkokusai no Yabou,7.17
Android Ana Maico 2010,6.6
Dual Parallel! Trouble Adventures,7.17
Doraemon (2005),7.59
Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,7.17
Kannagi: Moshimo Kannagi ga Attara...,7.17
Itsuka Tenma no Kuro Usagi,6.83
Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,6.24
15 Bishoujo Hyouryuuki,6.98
Majokko Tsukune-chan,6.83
Lupin III: Twilight Gemini no Himitsu,7.17
Gintama: Yorinuki Gintama-san on Theater 2D,8.6
Mahoromatic 2 End Year Special,7.17
Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,6.83
Namiuchigiwa no Muromi-san OVA,6.83
Duel Masters Cross,6.72
Calimero,6.24
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,7.17
Netoge no Yome wa Onnanoko ja Nai to Omotta?,7.17
Hajime no Ippo: Mashiba vs. Kimura,8.28
Burn Up!,6.24
Kuroko no Basket: Baka ja Katenai no yo!,7.75
Pokemon Diamond &amp; Pearl Specials,7.17
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,6.83
Shirobako Specials,7.03
Zero Duel Masters,6.25
Monogatari Series: Second Season,8.8
Seihou Bukyou Outlaw Star Specials,7.16
Yutori-chan,6.25
Mini Hama: Minimum Hamatora,6.53
Senyuu. Specials,7.17
Show By Rock!!,7.17
Yumeria,6.25
Mega Man,6.52
Show By Rock!! #,7.17
Hikaru no Go Special,7.59
Taiho Shichau zo Special,7.17
Dagashi Kashi,6.73
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,6.52
Mahoujin Guru Guru,7.75
Taiho Shichau zo: Full Throttle Special,7.17
Shounen Maid Special,7.03
DNA² OVA,6.73
Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,7.59
One Piece: Heart of Gold,7.75
Urusei Yatsura Movie 3: Remember My Love,7.17
Wind: A Breath of Heart,6.25
Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,6.38
Anyamal Tantei Kiruminzoo,7.16
Pokemon: Pikachu, Kore Nan no Kagi?,6.59
Nyanpire The Animation,6.83
The iDOLM@STER,7.75
Kigyou Senshi Arslan,6.51
Tiger &amp; Bunny Pilot,6.25
Omishi Mahou Gekijou: Risky/Safety,6.83
Macross Dynamite 7,6.97
Bomberman Jetters,7.16
Rio: Rainbow Gate! Special,6.25
