anime_name,rating
Attacker You!,6.66
Battle Athletess Daiundoukai,6.66
Bus Gamer,6.66
Crusher Joe (1989),6.66
Shining Tears X Wind,6.64
Project A-Ko 3: Cinderella Rhapsody,6.64
Koukaku no Pandora,6.66
Onigamiden,6.64
Monster Strike,6.66
Phantom The Animation,6.66
Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,6.65
Last Exile: Ginyoku no Fam Movie - Over the Wishes,6.64
Kikou Kai Galient,6.64
Rolling☆Girls,6.66
Take Your Way,6.66
Baldr Force Exe Resolution,6.65
Freezing Vibration Specials,6.64
Busou Shinki OVA,6.65
Choujin Locke,6.65
Dirty Pair no Ooshoubu: Nolandia no Nazo,6.65
Fatal Fury: Legend of the Hungry Wolf,6.64
eX-Driver: Nina &amp; Rei Danger Zone,6.64
Etotama Specials,6.64
Dororon Enma-kun Meeramera,6.65
Eden&#039;s Bowy,6.65
Examurai Sengoku,6.65
Gall Force 2: Destruction,6.65
Aozora Shoujo-tai,6.64
Uchuu Kaizoku Mito no Daibouken,6.65
Project A-Ko 4: Final,6.65
Reideen,6.65
Darker than Black: Kuro no Keiyakusha,8.25
Fairy Tail (2014),8.25
Words Worth Gaiden,5.97
JoJo no Kimyou na Bouken: Stardust Crusaders,8.25
Shijou Saikyou no Deshi Kenichi,8.25
Initial D Fourth Stage,8.24
Kingdom,8.24
Magi: The Labyrinth of Magic,8.24
Mobile Suit Gundam 00,8.24
Saint Seiya: The Lost Canvas - Meiou Shinwa,8.24
Seirei no Moribito,8.24
Akatsuki no Yona,8.23
Durarara!!x2 Ketsu,8.23
Initial D First Stage,8.23
Kill la Kill,8.23
Tsubasa: Shunraiki,8.23
Fairy Tail,8.22
Magi: Sinbad no Bouken (TV),8.22
Hunter x Hunter (2011),9.13
Tengen Toppa Gurren Lagann Movie: Gurren-hen,8.22
Evangelion: 1.0 You Are (Not) Alone,8.21
Full Metal Panic? Fumoffu,8.21
Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,8.21
Kara no Kyoukai 3: Tsuukaku Zanryuu,8.21
Mobile Suit Gundam 00 Second Season,8.21
Ansatsu Kyoushitsu (TV),8.2
D.Gray-man,8.2
Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari,8.2
Gintama: Jump Festa 2014 Special,8.2
Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,8.2
Ghost in the Shell: Stand Alone Complex - The Laughing Man,8.19
Gintama: Dai Hanseikai,8.19
Black Lagoon,8.17
Detective Conan Movie 18: The Sniper from Another Dimension,8.17
Final Fantasy VII: Advent Children Complete,8.17
Noragami,8.17
Persona 3 the Movie 4: Winter of Rebirth,8.17
Zetsuen no Tempest,8.17
Gintama Movie: Kanketsu-hen - Yorozuya yo Eien Nare,9.1
Juuni Kokuki,8.16
Major Movie: Yuujou no Winning Shot,8.16
One Piece Film: Strong World Episode 0,8.16
Phantom: Requiem for the Phantom,8.16
Toaru Kagaku no Railgun S,8.16
Akira,8.15
Black Lagoon: Roberta&#039;s Blood Trail,8.15
Durarara!!x2 Shou,8.15
Gintama: Jump Festa 2015 Special,8.15
Nurarihyon no Mago: Sennen Makyou,8.15
Ginga Nagareboshi Gin,8.14
Initial D Fifth Stage,8.14
Log Horizon,8.14
Digimon Adventure tri. 3: Kokuhaku,8.13
Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,8.13
Omae Umasou da na,8.13
Ajin 2nd Season,8.12
Aoki Hagane no Arpeggio: Ars Nova Cadenza,8.12
City Hunter 2,8.12
Durarara!!x2 Ten,8.12
Ghost in the Shell 2.0,8.12
Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,8.12
Initial D Second Stage,8.12
Noragami Aragoto OVA,8.12
Tiger &amp; Bunny,8.12
Tekkon Kinkreet,8.11
Gintama&#039;: Enchousen,9.11
Luv Wave,6.19
Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,8.1
Mahou Shoujo Lyrical Nanoha A&#039;s,8.1
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,8.09
Darker than Black: Kuro no Keiyakusha Gaiden,8.09
Elsword: El Lady,8.11
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,8.09
Isekai no Seikishi Monogatari,8.09
Macross: Do You Remember Love?,8.09
Prince of Tennis: The National Tournament,8.09
Prince of Tennis: The National Tournament Semifinals,8.09
Eyeshield 21,8.08
Manyuu Hikenchou Specials,6.23
Soul Eater,8.08
Trigun: Badlands Rumble,8.08
Macross,8.07
Mirai Nikki (TV),8.07
Saiyuuki Reload: Burial,8.07
Terra e... (TV),8.07
Tokyo Ghoul,8.07
Drifters: Special Edition,8.06
FLCL,8.06
Full Metal Panic! The Second Raid,8.06
Kuroshitsuji,8.06
Macross F Movie 2: Sayonara no Tsubasa,8.06
Magi: Sinbad no Bouken,8.06
Strike the Blood II,8.05
Kara no Kyoukai 4: Garan no Dou,8.05
Lupin III vs. Detective Conan: The Movie,8.05
Beelzebub,8.04
Durarara!! Specials,8.04
Jormungand: Perfect Order,8.04
Mahou Shoujo Lyrical Nanoha: The Movie 1st,8.04
Overlord,8.04
Prince of Tennis,8.04
Boruto: Naruto the Movie,8.03
Higashi no Eden,8.03
Kurenai no Buta,8.03
Hakuouki Movie 2: Shikon Soukyuu,8.03
Kara no Kyoukai 2: Satsujin Kousatsu (Zen),8.02
Macross F,8.02
Dragon Pink,6.32
Shijou Saikyou no Deshi Kenichi OVA,8.02
D.Gray-man Hallow,8.01
Dragon Ball Kai (2014),8.01
Saiyuuki Gaiden,8.01
Gintama,9.04
Tiger &amp; Bunny Movie 2: The Rising,8.01
City Hunter,8.0
Choujin Densetsu Urotsukidouji,6.34
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,8.0
Mobile Suit Gundam Thunderbolt,8.0
Romance wa Tsurugi no Kagayaki II,6.36
Break Blade 4: Sanka no Chi,7.99
Hokuto no Ken,7.99
Gundam Build Fighters,7.98
Initial D Third Stage,7.98
Seihou Bukyou Outlaw Star,7.98
Code Geass: Hangyaku no Lelouch R2,8.98
Choujin Densetsu Urotsukidouji Movie,6.37
Gate: Jieitai Kanochi nite, Kaku Tatakaeri,7.97
Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season,7.97
Gungrave,7.97
Lupin III (2015),7.97
Heartwork: Symphony of Destruction,6.38
Saint Seiya: Meiou Hades Meikai-hen,7.97
Seikai no Senki II,7.97
Top wo Nerae! Gunbuster,7.97
Toshokan Sensou: Kakumei no Tsubasa,7.96
Break Blade 5: Shisen no Hate,7.96
Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem,7.96
Jormungand,7.96
Mobile Suit Gundam: Iron-Blooded Orphans,7.96
Shin Mazinger Shougeki! Z-hen,7.96
Bleach,7.95
City Hunter 3,7.95
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,7.95
Dragon Ball Kai,7.95
Kyousou Giga (TV),7.95
Taimanin Asagi Special,6.42
Nejimaki Seirei Senki: Tenkyou no Alderamin,7.95
Psycho-Pass Movie,7.95
Sidonia no Kishi: Daikyuu Wakusei Seneki,7.95
Vampire Hunter D (2000),7.95
Break Blade 3: Kyoujin no Ato,7.94
Final Fantasy VII: Advent Children,7.94
Hakuouki Movie 1: Kyoto Ranbu,7.94
K: Missing Kings,7.94
Last Exile,7.94
Mobile Suit Gundam Wing: Endless Waltz Movie,7.94
Naruto: Shippuuden,7.94
Pokemon: The Origin,7.94
91 Days,7.93
Drifters,7.93
Angel Blade,6.45
Lupin III: Part II,7.93
Macross F Movie 1: Itsuwari no Utahime,7.93
Mobile Suit Gundam Seed,7.93
Transformers the Movie,7.93
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,7.93
Wolf&#039;s Rain,7.93
Akatsuki no Yona OVA,7.92
Ao no Exorcist,7.92
Kage (OVA),6.47
Claymore,7.92
Hayate no Gotoku!!,7.92
Code Geass: Hangyaku no Lelouch,8.83
New Initial D Movie: Legend 1 - Kakusei,7.92
Berserk: Ougon Jidai-hen I - Haou no Tamago,7.91
City Hunter &#039;91,7.91
Lupin the IIIrd: Jigen Daisuke no Bohyou,7.91
Mobile Suit Gundam Thunderbolt: December Sky,7.92
Pokemon XY&amp;Z,7.91
Michiko to Hatchin,7.9
Persona 3 the Movie 2: Midsummer Knight&#039;s Dream,7.9
Digimon Adventure,7.89
Heartcatch Precure!,7.89
InuYasha,7.89
Lupin III vs. Detective Conan,7.89
Mobile Suit Gundam,7.89
Mobile Suit Gundam III: Encounters in Space,7.89
Noragami OVA,7.89
Urusei Yatsura Movie 2: Beautiful Dreamer,7.89
Ansatsu Kyoushitsu (TV) 2nd Season: Kagaijugyou-hen,7.88
Ao no Exorcist Movie,7.88
Arslan Senki (TV),7.88
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7.88
Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,7.88
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,8.83
Cowboy Bebop,8.82
Shingeki no Kyojin OVA,7.88
The Last: Naruto the Movie,7.88
Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,7.87
Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,7.87
Hai to Gensou no Grimgar,7.87
High School DxD New,7.87
Mobile Suit Gundam Wing,7.87
Mobile Suit Gundam Wing: Endless Waltz,7.87
Sidonia no Kishi,7.87
Soukou Kihei Votoms,7.87
Toaru Kagaku no Railgun,7.87
Uchuu Kaizoku Captain Harlock,7.87
Break Blade 2: Ketsubetsu no Michi,7.86
Hellsing I: Digest for Freaks,7.86
Macross F: Close Encounter - Deculture Edition,7.86
Nurarihyon no Mago OVA,7.86
One Piece: Episode of Luffy - Hand Island no Bouken,7.86
One Punch Man Specials,7.86
Seikai no Senki,7.86
Elfen Lied,7.85
Mahou Sensei Negima! Mou Hitotsu no Sekai,7.85
Kimera,5.29
Nanatsu no Taizai OVA,7.85
One Punch Man: Road to Hero,7.85
Ajin Part 1: Shoudou,7.84
Akame ga Kill!,7.84
Change!! Getter Robo: Sekai Saigo no Hi,7.84
Shion,6.69
Hakuouki Sekkaroku,7.84
Mahou Shoujo Ai,6.7
Naruto: Shippuuden Movie 6 - Road to Ninja,7.84
Owari no Seraph: Nagoya Kessen-hen,7.84
Seikai no Senki III,7.84
One Punch Man,8.82
Finder Series,6.7
Space Cobra,7.84
Toaru Majutsu no Index II,7.84
Densetsu no Yuusha no Densetsu,7.83
Kingsglaive: Final Fantasy XV,7.83
Persona 3 the Movie 1: Spring of Birth,7.83
Rozen Maiden: Ouvertüre,7.83
Seikai no Monshou,7.83
Shaman King,7.83
Sword Art Online,7.83
Tetsuwan Birdy Decode:02,7.83
A Kite,6.72
Bounen no Xamdou,7.82
Break Blade 6: Doukoku no Toride,7.82
Hakkenden: Touhou Hakken Ibun 2nd Season,7.82
K: Return of Kings,7.82
Kill la Kill Special,7.82
Macross Plus Movie Edition,7.82
Saint Seiya: Meiou Hades Elysion-hen,7.82
Mezzo Forte,6.75
Full Metal Panic!,7.81
Guilty Crown,7.81
Mononoke Hime,8.81
Kara no Kyoukai 1: Fukan Fuukei,7.81
Kubikiri Cycle: Aoiro Savant to Zaregototsukai,7.82
Lupin the Third: Mine Fujiko to Iu Onna,7.81
Naruto,7.81
Top wo Nerae 2! Diebuster,7.81
Blood+,7.8
Chrno Crusade,7.8
Angel Beats! Specials,7.79
Break Blade 1: Kakusei no Toki,7.79
Panty &amp; Stocking with Garterbelt,7.79
Shakugan no Shana II (Second),7.79
Tales of Vesperia: The First Strike,7.79
Towa no Quon 6: Towa no Quon,7.79
Ajin,7.78
Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,7.78
Ga-Rei: Zero,7.78
Higashi no Eden Movie II: Paradise Lost,7.78
Kore wa Zombie Desu ka? of the Dead,7.78
Lupin III: Episode 0 &quot;First Contact&quot;,7.78
Nurarihyon no Mago,7.78
One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,7.78
R.O.D OVA,7.78
Rakudai Kishi no Cavalry,7.78
Rozen Maiden: Träumend,7.78
Tenchi Muyou! Ryououki 2nd Season,7.78
Texhnolyze,7.78
Koutetsu no Majo Annerose,6.87
Urusei Yatsura,7.78
Utawarerumono,7.78
Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,7.77
Black Jack 21,7.77
Digimon Adventure tri. 2: Ketsui,7.77
JoJo no Kimyou na Bouken: Phantom Blood,7.77
Mobile Suit Gundam 00 Special Edition,7.77
Sengoku Basara Movie: The Last Party,7.77
Shingeki no Bahamut: Genesis,7.77
Tenchi Muyou! Ryououki,7.77
Bungou Stray Dogs,7.76
Detective Conan Movie 19: The Hellfire Sunflowers,7.77
Hakuouki Hekketsuroku,7.76
Lupin III,7.76
No.6,7.76
One Piece Movie 4: Dead End no Bouken,7.76
Senjou no Valkyria,7.76
Towa no Quon 4: Guren no Shoushin,7.76
Turn A Gundam,7.76
Bleach Movie 4: Jigoku-hen,7.75
Go! Princess Precure,7.74
Hayate no Gotoku!,7.75
Kara no Kyoukai Remix: Gate of Seventh Heaven,7.75
Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen,7.75
One Piece: Heart of Gold,7.75
Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,7.75
Utawarerumono Specials,7.75
World Trigger,7.75
Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,7.75
Taimanin Asagi,7.02
Initial D Battle Stage 2,7.74
Kekkai Sensen,7.74
Mahou Shoujo Lyrical Nanoha StrikerS,7.74
Persona 3 the Movie 3: Falling Down,7.74
Sengoku Basara Two,7.74
Shakugan no Shana,7.74
Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,7.74
Toriko,7.74
Tengen Toppa Gurren Lagann,8.78
GetBackers,7.73
K,7.73
Shakugan no Shana III (Final),7.73
Uchuu Senkan Yamato,7.73
Zero no Tsukaima: Futatsuki no Kishi,7.73
Ansatsu Kyoushitsu: 365-nichi no Jikan,7.72
Daicon Opening Animations,7.72
Durarara!!x2 Ketsu: Dufufufu!!,7.72
Kara no Kyoukai 6: Boukyaku Rokuon,7.72
Kyoukaisenjou no Horizon II,7.72
Mujin Wakusei Survive,7.72
New Prince of Tennis OVA vs. Genius10,7.72
Noblesse: Awakening,7.72
Ouritsu Uchuugun: Honneamise no Tsubasa,7.72
Towa no Quon 5: Souzetsu no Raifuku,7.72
Urusei Yatsura Movie 5: Final,7.72
Zhen Hun Jie,7.72
Evangelion: 3.0 You Can (Not) Redo,7.71
High School DxD BorN,7.71
Mirai Nikki Redial,7.71
Pokemon Black and White 2: Introduction Movie,7.71
Shounen Onmyouji,7.71
Toaru Majutsu no Index: Endymion no Kiseki,7.71
Tokyo Ghoul: &quot;Jack&quot;,7.71
Ushio to Tora (TV),7.71
Arslan Senki (TV): Fuujin Ranbu,7.7
Fairy Tail Movie 1: Houou no Miko,7.7
Final Fantasy VII: Advent Children - Venice Film Festival Footage,7.7
Imawa no Kuni no Alice (OVA),7.7
Ling Qi,7.69
Pokemon XY: Mega Evolution,7.7
Ranma ½: Akumu! Shunmin Kou,7.7
Shingeki no Kyojin Movie 1: Guren no Yumiya,7.7
Strike Witches Movie,7.7
Tsubasa Chronicle 2nd Season,7.7
Uchuu Patrol Luluco,7.7
Waga Seishun no Arcadia,7.7
Air Gear,7.69
Chuuka Ichiban!,7.69
Initial D: Project D to the Next Stage - Project D e Mukete,7.69
Fuyu no Semi: Tokubetsu Henshuuhan,7.44
Toaru Majutsu no Index,7.69
Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,7.49
Ajin OVA,7.68
Basilisk: Kouga Ninpou Chou,7.68
Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,7.68
Btooom!,7.68
Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,7.68
Mutsu Enmei Ryuu Gaiden: Shura no Toki,7.68
Ghost in the Shell (2015),7.67
Injuu Alien,5.42
Fate/Zero 2nd Season,8.73
Kore wa Zombie Desu ka?,7.67
New Prince of Tennis,7.67
Tales of Symphonia The Animation: Tethe&#039;alla-hen,7.67
Tsubasa Chronicle,7.67
Aldnoah.Zero,7.66
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,7.66
Kizumonogatari II: Nekketsu-hen,8.73
Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,7.66
Digimon Adventure tri. 1: Saikai,7.66
Durarara!!x2 Ten: Onoroke Chakapoko,7.66
Heroic Age,7.66
Log Horizon 2nd Season,7.66
Mobile Suit Gundam Wing: Operation Meteor,7.66
Ansatsu Kyoushitsu (TV) 2nd Season,8.68
Pokemon: Mewtwo no Gyakushuu,7.66
Tales of Symphonia The Animation: Sekai Tougou-hen,7.66
Area 88,7.65
High School DxD BorN: Yomigaeranai Fushichou,7.66
New Prince of Tennis Specials,7.65
Nijuu Mensou no Musume,7.65
One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura,7.65
Owari no Seraph,7.65
CLAMP in Wonderland 2,7.64
Hakuouki OVA,7.64
Hellsing,7.64
Hokuto no Ken 2,7.64
Kore wa Zombie Desu ka? of the Dead OVA,7.64
Kara no Kyoukai 5: Mujun Rasen,8.68
R.O.D the TV,7.64
Suisei no Gargantia,7.64
Towa no Quon 3: Mugen no Renza,7.64
Hakuouki Reimeiroku,7.63
Hokuto no Ken: Raoh Gaiden Gekitou-hen,7.63
Initial D Battle Stage,7.63
Mardock Scramble: The First Compression,7.63
Medaka Box Abnormal,7.63
Rokka no Yuusha,7.63
Tengen Toppa Gurren Lagann Movie: Lagann-hen,8.64
Uchuu Senkan Yamato 2,7.63
Yawara!,7.63
Accel World,7.62
Darker than Black: Ryuusei no Gemini,7.62
Donten ni Warau,7.62
Dragon Ball Z Movie 14: Kami to Kami,7.62
Fate/kaleid liner Prisma☆Illya 3rei!!,7.62
Naruto: Shippuuden Movie 5 - Blood Prison,7.62
Sweat Punch,7.62
Yozakura Quartet: Tsuki ni Naku,7.62
Yuusha Keisatsu J-Decker,7.62
Zero no Tsukaima,7.62
Casshern Sins,7.61
Digimon Adventure Movie,7.61
Freedom,7.61
Golgo 13 (TV),7.61
Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,7.61
Sekirei: Pure Engagement,7.61
Senyuu. 2,7.61
Tokyo Ghoul: &quot;Pinto&quot;,7.61
Gintama: Yorinuki Gintama-san on Theater 2D,8.6
Yozakura Quartet: Hana no Uta,7.61
Yu☆Gi☆Oh! Arc-V,7.61
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,7.6
Kidou Senkan Nadesico,7.6
One Piece: Romance Dawn,7.6
Prince of Tennis: Eikokushiki Teikyuu Shiro Kessen!,7.6
Psycho-Pass 2,7.6
Shonan Junai Gumi!,7.6
Tales of Zestiria the X,7.6
Toshokan Sensou,7.6
Zero no Tsukaima: Princesses no Rondo,7.6
Afro Samurai Movie,7.59
City Hunter: Ai to Shukumei no Magnum,7.59
Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,7.59
Kemonozume,7.59
Mai-HiME,7.59
Noblesse: Pamyeol-ui Sijak,7.59
Rakuen Tsuihou: Expelled from Paradise,7.59
Taiho Shichau zo (1996),7.59
JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,8.6
Aoki Hagane no Arpeggio: Ars Nova DC,7.58
Bleach Movie 1: Memories of Nobody,7.58
Brave Story,7.58
Fate/stay night,7.58
Fate/stay night Movie: Unlimited Blade Works,7.58
Naruto x UT,7.58
Shin Chou Kyou Ryo: Condor Hero III,7.58
Gintama Movie: Shinyaku Benizakura-hen,8.59
Uchuu no Kishi Tekkaman Blade,7.58
Chrome Shelled Regios,7.57
Hakkenden: Touhou Hakken Ibun,7.57
Hakuouki,7.57
Kore wa Zombie Desu ka? OVA,7.57
Mardock Scramble: The Third Exhaust,7.57
Rozen Maiden,7.57
Sengoku Basara,7.57
The Big O,7.57
City Hunter: The Secret Service,7.56
Hellsing Ultimate,8.59
Mobile Suit Gundam II: Soldiers of Sorrow,7.56
Nihon Animator Mihonichi,7.56
Saiyuuki Reload Gunlock,7.56
Tetsuwan Birdy Decode,7.56
Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desukara,7.56
Waga Seishun no Arcadia: Mugen Kidou SSX,7.56
X,7.56
Kiseijuu: Sei no Kakuritsu,8.59
Zipang,7.56
Aoki Hagane no Arpeggio: Ars Nova,7.55
Blood Lad,7.55
Captain Harlock,7.56
City Hunter: Hyakuman Dollar no Inbou,7.55
Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara,7.55
Dragon Ball Z Movie 15: Fukkatsu no F,7.55
Full Metal Panic! The Second Raid Episode 000,7.55
God Eater,7.55
Gunslinger Girl,7.55
Kuroshitsuji II,7.55
Lodoss-tou Senki,7.55
Mobile Suit Gundam Unicorn RE:0096,7.56
One Piece: Romance Dawn Story,7.55
RahXephon,7.55
Sunabouzu,7.55
Zegapain ADP,6.35
Tiger &amp; Bunny: Too Many Cooks Spoil the Broth,6.06
Chou Denji Machine Voltes V,7.54
Tenchi Muyou! Ryououki 4th Season,8.0
Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,7.54
One Piece,8.58
Fairy Tail x Rave,7.54
KanColle Movie,7.69
Hokuto no Ken: Raoh Gaiden Junai-hen,7.54
Initial D Extra Stage 2,7.54
Karas,7.54
Saiyuuki Reload,7.54
Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,7.0
Shigurui,7.54
City Hunter: Ryou no Propose,6.8
Tiger &amp; Bunny Movie 1: The Beginning,7.54
Chain Chronicle: Haecceitas no Hikari Part 1,6.67
Vandread: The Second Stage,7.54
Black Clover,8.6
Wangan Midnight,7.54
Aoki Densetsu Shoot!,7.53
Cowboy Bebop: Yose Atsume Blues,7.53
Baki,8.27
Gundam Build Fighters Try,7.53
Naruto: Shippuuden Movie 4 - The Lost Tower,7.53
Abunai Sisters: Koko &amp; Mika,2.95
Towa no Quon 1: Utakata no Kaben,7.53
Soujuu Senshi Psychic Wars,3.32
Towa no Quon 2: Konton no Ranbu,7.53
Trinity Seven OVA,7.53
Angel Densetsu,7.52
Fuse: Teppou Musume no Torimonochou,7.52
Mahou Shoujo Lyrical Nanoha,7.52
Nanatsu no Taizai: Seisen no Shirushi,7.52
Wonder Momo,3.9
Generation of Chaos,3.98
Pokemon XY,7.52
Dark Cat,4.04
Taiho Shichau zo: Second Season,7.52
Tenchi Muyou! in Love,7.52
Tokyo Ghoul √A,7.52
Yu☆Gi☆Oh! 5D&#039;s,7.52
Ajin Part 2: Shoutotsu,7.51
Busou Renkin,7.51
Ragnastrike Angels,4.42
City Hunter: Bay City Wars,7.51
Garo: Honoo no Kokuin,7.51
Kakugo no Susume,4.49
6 Angels,4.59
Mirai Nikki,7.51
Under the Dog: Anthea-chan,4.62
Rurouni Kenshin Special,7.51
Sakigake!! Otokojuku,7.51
Taiho Shichau zo,7.51
Zettai Shougeki: Platonic Heart,4.83
Fullmetal Alchemist: The Sacred Star of Milos,7.5
Urda,4.87
Gangsta.,7.5
Kaze no Stigma,7.5
Lupin III: Part III,7.5
Battle Spirits: Ryuuko no Ken,4.89
Mardock Scramble: The Second Combustion,7.5
Mnemosyne: Mnemosyne no Musume-tachi,7.5
Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,7.5
Shuranosuke Zanmaken: Shikamamon no Otoko,4.95
One Piece: Adventure of Nebulandia,7.5
Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,7.5
Seikai no Senki Special,7.5
Arcade Gamer Fubuki Extra,4.96
Yuu☆Yuu☆Hakusho: Eizou Hakusho II,7.5
Ben-To,7.49
Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,7.49
De:vadasy,5.01
Mazinger Z,7.49
Senyuu.,7.49
Shakugan no Shana S,7.49
Soukyuu no Fafner: Right of Left - Single Program,7.49
Strike Witches: Operation Victory Arrow,7.49
Uchuu no Stellvia,7.49
Genma Taisen,5.1
Haru no Ashioto The Movie: Ourin Dakkan,5.11
Deadman Wonderland,7.48
Chou Henshin Cosprayers,5.11
Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,5.12
Initial D Extra Stage,7.48
Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,7.48
Ghost in the Shell: Stand Alone Complex 2nd GIG,8.57
Lupin III: Kutabare! Nostradamus,7.48
Ojousama Sousamou,5.14
Gunnm 3D Special,5.15
Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!,7.47
Shin Getter Robo,7.48
Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,5.53
Ashiaraiyashiki no Juunin-tachi.,5.17
JoJo no Kimyou na Bouken: Diamond wa Kudakenai,8.57
Yuu☆Yuu☆Hakusho: Eizou Hakusho,7.48
Owari no Chronicle,5.22
Zoids,7.48
Appleseed Saga Ex Machina,7.47
Choujin Gakuen Gowcaizer: The Voltage Fighters,5.23
Asura Cryin&#039; 2,7.47
Cross Ange: Tenshi to Ryuu no Rondo,7.47
Fate/kaleid liner Prisma☆Illya 2wei!,7.47
Odin: Koushi Hansen Starlight,5.26
Hitsugi no Chaika,7.47
