anime_name,rating
Death Note Rewrite,7.84
Change!! Getter Robo: Sekai Saigo no Hi,7.84
Digital Juice,5.66
Re:Zero kara Hajimeru Isekai Seikatsu,8.64
Umineko no Naku Koro ni,7.34
Elfen Lied,7.85
Wolf&#039;s Rain OVA,8.13
Higurashi no Naku Koro ni,8.17
Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,7.27
Ou Dorobou Jing in Seventh Heaven,7.43
Koushoku Ichidai Otoko,6.34
One Outs,8.41
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,8.02
xxxHOLiC Shunmuki,8.17
Digital Devil Story: Megami Tensei,5.42
Zetsuen no Tempest,8.17
Jin-Rou,7.87
Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,7.87
Yojouhan Shinwa Taikei,8.65
Psycho Diver: Mashou Bosatsu,5.95
Mind Game,7.88
Gasaraki,6.74
DRAMAtical Murder,6.32
Boku dake ga Inai Machi,8.65
Bondage Game: Shinsou no Reijoutachi,5.37
Kidou Senkan Nadesico: The Prince of Darkness,6.9
Genocyber,6.12
Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,8.31
Koukai Benjo The Animation,6.11
Koi Kaze,7.34
AD Police,6.47
Hello Harinezumi: Satsui no Ryoubun,6.52
Ping Pong The Animation,8.67
Aoi Bungaku Series,7.9
Neon Genesis Evangelion,8.32
M3: Sono Kuroki Hagane,6.72
Higurashi no Naku Koro ni Kaku: Outbreak,7.36
Shuangsheng Lingtan,7.45
Bokurano Recap,6.26
Neon Genesis Evangelion: The End of Evangelion,8.45
Wata no Kuni Hoshi,7.15
Ghost in the Shell 2: Innocence,7.93
Malice@Doll,5.92
Ayashi no Ceres,7.38
Fujimi 2-choume Koukyougakudan,5.72
Genius Party,7.39
RahXephon: Pluralitas Concentio,7.16
Amon: Devilman Mokushiroku,6.68
Hikari to Mizu no Daphne,6.87
Neon Genesis Evangelion: Death &amp; Rebirth,7.51
Mardock Scramble: The Second Combustion,7.5
Ai,4.54
Tamala 2010: A Punk Cat in Space,6.78
xxxHOLiC,8.11
Ghost in the Shell 2.0,8.12
Taneyamagahara no Yoru,5.81
Gyakkyou Burai Kaiji: Hakairoku-hen,8.29
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,8.5
Tokyo Ghoul √A,7.52
Ankoku Shinwa,4.31
Selector Spread WIXOSS,7.52
Bloody Night,4.26
Kanojo to Kanojo no Neko,7.52
Aku no Hana,7.22
Pupa,3.82
Haitoku no Shoujo,5.9
Madlax,7.17
Gantz:O,7.34
Ghost in the Shell: Arise - Border:3 Ghost Tears,7.52
Psycho-Pass,8.5
