anime_name,rating
Yokohama Kaidashi Kikou,7.37
Lupin the Third: Mine Fujiko to Iu Onna,7.81
Boku wa Tomodachi ga Sukunai Episode 0,6.85
Rozen Maiden (2013),7.44
Tokyo Ghoul,8.07
Yumekuri,5.64
Recorder to Randoseru Mi☆ Special,6.49
Boku no Marie,6.44
Mahou Shoujo Pretty Sammy (1996),6.93
Eikoku Koi Monogatari Emma,7.81
Koufuku Graffiti,6.84
Ghost in the Shell: Stand Alone Complex - The Laughing Man,8.19
Ikkitousen: Extravaganza Epoch,6.81
Military!,5.91
Tsukuyomi: Moon Phase,7.16
Yami no Shihosha Judge,5.46
009-1: R&amp;B,6.44
To Heart 2: Dungeon Travelers,6.45
Spirit of Wonder: Shounen Kagaku Club,6.93
Sakura Trick,7.2
Otome Youkai Zakuro Picture Drama,6.45
Bastard!!: Ankoku no Hakaishin,6.92
Gangsta.,7.5
Tatakau Shisho: The Book of Bantorra,7.36
Rozen Maiden: Ouvertüre,7.83
Persona 3 the Movie 1: Spring of Birth,7.83
Abarenbou Rikishi!! Matsutarou,6.2
Le Chevalier D&#039;Eon,7.36
Tono to Issho,6.76
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,8.02
Gunsmith Cats,7.27
Freezing,7.2
Bartender,7.5
Ajin Part 1: Shoudou,7.84
Aoi Bungaku Series,7.9
One Punch Man: Road to Hero,7.85
Upotte!! OVA,6.58
Black Lagoon,8.17
Taiho Shichau zo,7.51
Harlock Saga: Nibelung no Yubiwa,6.91
Ajin 2nd Season,8.12
Elfen Lied,7.85
Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,7.2
Rainbow: Nisha Rokubou no Shichinin,8.64
Arakawa Under the Bridge x Bridge,7.85
Astarotte no Omocha! EX,6.83
Mudazumo Naki Kaikaku: The Legend of Koizumi,7.11
Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito,6.91
One Punch Man Specials,7.86
Aoki Hagane no Arpeggio: Ars Nova Cadenza,8.12
Gangsta. Recap,6.51
Non Non Biyori Repeat OVA,7.86
Hellsing I: Digest for Freaks,7.86
One Outs,8.41
Berserk (2016),6.81
Manyuu Hikenchou,6.34
Kenzen Robo Daimidaler,6.3
Hyouge Mono,8.1
Lupin the IIIrd: Jigen Daisuke no Bohyou,7.91
Uchuu Kaizoku Captain Harlock,7.87
Boku dake ga Inai Machi,8.65
Persona 3 the Movie 4: Winter of Rebirth,8.17
Kono Naka ni Hitori, Imouto ga Iru!,6.85
Persona 5 the Animation: The Day Breakers,7.27
Terra Formars Revenge,6.91
Sidonia no Kishi,7.87
Piano no Mori,7.87
Drifters: Special Edition,8.06
Coppelion,6.56
Saraiya Goyou,7.93
Midnight Eye: Gokuu,6.58
Tetsuko no Tabi,6.63
Bakuon!! OVA,6.46
Prison School,8.03
Taiho Shichau zo: Nagisa no Koutsuu Yuudou,7.27
Astarotte no Omocha!,6.81
Kyou no 5 no 2 Kagai Jugyou: Mizukake,7.07
Isuca,6.17
Shuffle! Memories,6.63
Taishou Yakyuu Musume.,7.42
Hanamaru Youchien,7.45
Ajin Part 2: Shoutotsu,7.51
Tokyo Ghoul √A,7.52
Ginga Kikoutai Majestic Prince,7.45
A-Channel,7.06
Koi Kaze,7.34
Oruchuban Ebichu,7.52
Monster Musume no Iru Nichijou OVA,7.52
Aa! Megami-sama!,7.41
Planetarium Uchuu Kyoudai: Itten no Hikari,6.79
Gantz:O,7.34
Hataraki Man,7.16
Yomigaeru Sora: Rescue Wings,7.53
Ishida to Asakura,6.02
Joukamachi no Dandelion,7.32
Bamboo Blade,7.45
Denpa Onna to Seishun Otoko Special,7.41
Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,7.12
Sidonia no Kishi Movie,7.34
Soujuu Senshi Psychic Wars,3.32
Mushishi Zoku Shou,8.8
Tono to Issho: Gantai no Yabou,6.73
Aa! Megami-sama! (TV),7.45
Gyakkyou Burai Kaiji: Hakairoku-hen,8.29
Aa! Megami-sama! (2011),7.45
Black Lagoon: Roberta&#039;s Blood Trail,8.15
Wangan Midnight,7.54
Anime de Wakaru Shinryounaika,6.76
Uchuu Kyoudai: Number Zero,7.22
Shigurui,7.54
Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,7.0
A-Channel: +A-Channel,7.05
Samurai Gun,6.12
Initial D Extra Stage 2,7.54
Berserk: Ougon Jidai-hen I - Haou no Tamago,7.91
Hello Harinezumi: Satsui no Ryoubun,6.52
Iketeru Futari,6.78
Drifters,7.93
New Initial D Movie: Legend 2 - Tousou,7.9
Tonari no Seki-kun Specials,7.55
Nazo no Kanojo X: Nazo no Natsu Matsuri,7.32
Hakaima Sadamitsu,7.05
Thermae Romae,7.13
Manyuu Hikenchou Picture Drama,5.85
Joker Game: Kuroneko Yoru no Bouken,6.62
Re-Kan!,6.83
Phantom: Requiem for the Phantom,8.16
Himouto! Umaru-chan,7.55
Canaan: Minorikawa Report 201X Shanghai,6.75
30-sai no Hoken Taiiku Specials,6.31
Potemayo,7.41
3-gatsu no Lion,7.93
Danna ga Nani wo Itteiru ka Wakaranai Ken,7.55
Aki-Sora,6.32
Blood Lad,7.55
Persona 3 the Movie 2: Midsummer Knight&#039;s Dream,7.9
Aoki Hagane no Arpeggio: Ars Nova,7.55
Zipang,7.56
Be-Bop Highschool,7.26
Futari Ecchi,6.55
Machine-Doll wa Kizutsukanai Specials,6.84
Ghost in the Shell: The New Movie Virtual Reality Diver,6.73
Stranger: Mukou Hadan Pilot,7.05
Kara no Kyoukai: Mirai Fukuin - Extra Chorus,7.56
Crying Freeman,6.67
Canaan,7.4
Young Black Jack,7.32
Blood Lad: Wagahai wa Neko de wa Nai,7.31
Bannou Bunka Neko-Musume (1998),6.69
Rozen Maiden,7.57
Baby Princess 3D Paradise 0 [Love],6.63
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,8.09
Dimension W: W no Tobira Online,7.4
DD Hokuto no Ken 2 Ichigo Aji+,6.03
Isuca: Gokuraku,6.36
Nana to Kaoru,5.79
Ghost in the Shell 2.0,8.12
Koe de Oshigoto! The Animation,7.13
Hentai Ouji to Warawanai Neko.,7.46
Chobits,7.57
Ikoku Meiro no Croisée: Yune &amp; Alice,6.36
Boku wa Tomodachi ga Sukunai,7.57
Gun Frontier,6.75
Kowarekake no Orgel Special,7.04
Yume de Aetara (TV),6.64
Aoki Hagane no Arpeggio: Ars Nova DC,7.58
Initial D Fifth Stage,8.14
Jinrui wa Suitai Shimashita Specials,7.31
Taiho Shichau zo (1996),7.59
Yurumates wa?,6.37
Gifuu Doudou!!: Kanetsugu to Keiji,6.56
Dogs: Bullets &amp; Carnage,7.46
Bakuon!!,6.61
Nazo no Kanojo X,7.4
New Initial D Movie: Legend 1 - Kakusei,7.92
Witch Craft Works OVA,6.89
Dansai Bunri no Crime Edge,6.87
Wakako-zake,6.67
DD Hokuto no Ken,6.28
Otome Youkai Zakuro,7.6
Shuffle!,7.31
Terra Formars,7.14
Golgo 13: Queen Bee,6.72
Mushishi Zoku Shou 2nd Season,8.88
Mushishi Zoku Shou: Odoro no Michi,8.54
Arion,6.37
Tonari no Seki-kun OVA,7.47
Kaichuu!,5.98
The Third: Aoi Hitomi no Shoujo,7.4
Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,7.47
Dwaejiui Wang,7.03
HenSemi (TV),6.66
Salaryman Kintarou,7.61
Denpa Onna to Seishun Otoko,7.33
Sidonia no Kishi: Daikyuu Wakusei Seneki,7.95
Baccano!,8.54
Golgo 13 (TV),7.61
Initial D Second Stage,8.12
Aa! Megami-sama! (TV) Specials,7.61
Gokukoku no Brynhildr,7.09
Berserk,8.4
Hantsu x Trash,5.29
Jinrui wa Suitai Shimashita,7.92
Nagato Yuki-chan no Shoushitsu,6.77
Gallery Fake,7.62
Eikoku Koi Monogatari Emma: Molders-hen,8.03
Acchi Kocchi (TV): Place=Princess,7.62
Riki-Oh: Toukatsu Jigoku,6.25
Holy Knight,6.28
Gokukoku no Brynhildr Special,6.64
Jormungand: Perfect Order,8.04
Kyou no 5 no 2 (TV),7.3
Aoki Honoo,5.27
Black Bullet,7.44
Ghost in the Shell,8.34
Aki-Sora: Yume no Naka,6.41
Initial D Battle Stage,7.63
Amaama to Inazuma,7.63
Take Your Way,6.66
Bungou Stray Dogs 2nd Season,8.39
Saint☆Oniisan,7.64
Ladies versus Butlers!,6.87
Kuuchuu Buranko,8.09
Ningen Shikkaku: Director&#039;s Cut-ban,7.64
Kyou no 5 no 2 (TV): Takarabako,7.18
Yume de Aetara,6.66
Narutaru: Mukuro Naru Hoshi Tama Taru Ko,6.28
Dimension W Special,6.62
Hellsing,7.64
Android Ana Maico 2010,6.6
Yurumates 3D,6.39
Kingdom 2nd Season,8.57
Aa! Megami-sama!: Sorezore no Tsubasa Specials,7.64
Kamisama Dolls,7.14
Black Lagoon: The Second Barrage,8.3
Yurumates 3D: Ushinawareta Genjitsu,6.26
Non Non Biyori: Okinawa e Ikukoto ni Natta,7.65
Gingitsune,7.23
Kiss x Sis (TV),7.09
Yurumates 3D Plus,6.52
Golden Time,7.92
Gokujo.: Gokurakuin Joshikou Ryou Monogatari,6.33
DD Hokuto no Ken (2013),6.64
GA: Geijutsuka Art Design Class,7.23
Tentai Senshi Sunred,7.96
Acchi Kocchi (TV),7.65
Aa! Megami-sama! Movie,7.65
Udon no Kuni no Kiniro Kemari,7.66
Machine-Doll wa Kizutsukanai,7.39
HenSemi,6.65
Saki Biyori Animation,6.85
Monster Musume no Iru Nichijou,7.39
Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,7.66
Kuma Miko Specials,6.65
Asylum Session,5.25
Chitose Get You!!,6.39
Himouto! Umaru-chanS,7.01
Yurumates,6.5
D-Frag! OVA,7.47
Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,7.91
Eikoku Koi Monogatari Emma: Intermission,7.21
Jormungand,7.96
1+2=Paradise,5.24
Donyatsu,6.27
009-1,6.39
Sakamoto desu ga?,7.67
Baccano! Specials,8.29
Afro Samurai Pilot,6.79
Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,6.83
Yuyushiki,7.45
Minna Atsumare! Falcom Gakuen,5.83
Ghost in the Shell: Stand Alone Complex 2nd GIG,8.57
Kago Shintarou Anime Sakuhin Shuu,5.23
Thermae Romae Specials,7.01
Mushishi,8.78
B Gata H Kei,7.18
Early Reins,5.99
Zetman,7.01
Angel Heart,7.38
Btooom!,7.68
Ajin OVA,7.68
Kenzen Robo Daimidaler Specials,6.22
Air Master,7.14
Tonari no Seki-kun,7.69
Sanctuary,6.5
Nasu: Andalusia no Natsu,7.16
Shuffle! Prologue,6.9
Sakamoto desu ga? Special,6.8
Majokko Tsukune-chan,6.83
Ashiaraiyashiki no Juunin-tachi.,5.17
Saint☆Oniisan (Movie),7.97
Recorder to Randoseru Re♪,7.0
Recorder to Randoseru Mi☆,6.8
Initial D: Project D to the Next Stage - Project D e Mukete,7.69
Kyou no Asuka Show,6.84
Yuri Kuma Arashi,7.19
Aa! Megami-sama!: Sorezore no Tsubasa,7.69
Riding Bean,7.16
Mononoke,8.49
Kiss x Sis,7.33
Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,6.62
Hanayamata,7.42
Kyou no 5 no 2,7.33
Avengers Confidential: Black Widow to Punisher,6.59
Junketsu no Maria,7.29
Boku wa Tomodachi ga Sukunai Next,7.7
Kikoushi Enma,7.29
Initial D Extra Stage,7.48
Tokyo Ghoul: &quot;Jack&quot;,7.71
Ikoku Meiro no Croisée The Animation,7.48
Onsen Yousei Hakone-chan,5.92
Mushishi Special: Hihamukage,8.66
Non Non Biyori Repeat,8.26
Yuugo: Koushounin,7.24
Giant Killing,7.71
Ikoku Meiro no Croisée Special,7.42
Gungrave,7.97
Berserk: Ougon Jidai-hen III - Kourin,8.33
Arakawa Under the Bridge,7.71
Ping Pong The Animation,8.67
Aa! Megami-sama!: Tatakau Tsubasa,7.71
Futari Ecchi (2014),6.41
Initial D Fourth Stage,8.24
Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,7.25
Seikon no Qwaser,6.82
Nekogami Yaoyorozu,6.73
All Out!!,7.16
Futsuu no Joshikousei ga [Locodol] Yattemita.,6.98
1001 Nights,6.41
Dimension W,7.36
Kingdom,8.24
Seikon no Qwaser II,6.69
Uchuu Kyoudai,8.59
Manyuu Hikenchou Specials,6.23
Prison School OVA,7.73
Tono to Issho: Ippunkan Gekijou,6.42
Initial D Final Stage,8.29
Brave 10,6.97
30-sai no Hoken Taiiku,6.84
Mouryou no Hako Special,6.76
Ore no Imouto ga Konnani Kawaii Wake ga Nai.,7.43
Initial D Third Stage,7.98
Bannou Bunka Neko-Musume,6.8
Kiseijuu: Sei no Kakuritsu,8.59
Persona 3 the Movie 3: Falling Down,7.74
Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo,6.6
Ontama!,6.97
3-gatsu no Lion meets Bump of Chicken,6.8
Initial D Battle Stage 2,7.74
Space Fantasia 2001 Nights,6.49
Mouryou no Hako,7.33
Hellsing Ultimate,8.59
Planetes,8.38
Initial D First Stage,8.23
Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,6.42
Non Non Biyori,8.05
Hellsing: Psalm of Darkness,7.16
