anime_name,rating
Blame! Prologue,5.85
Nobunaga the Fool,6.81
Transformers the Movie,7.93
Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,6.24
Mobile Suit Gundam 00 Second Season,8.21
Evangelion: 1.0 You Are (Not) Alone,8.21
Eureka Seven AO,6.88
Soukou Kihei Votoms: Koei Futatabi,7.15
Babel Nisei (1992),6.02
Tengen Toppa Gurren Lagann Movie: Gurren-hen,8.22
Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,7.91
Chousoku Henkei Gyrozetter,6.58
Dual Parallel! Trouble Adventures,7.17
Ghost in the Shell: Stand Alone Complex - Solid State Society,8.22
Ghost in the Shell: Arise - Logicoma Specials,6.48
Star Driver the Movie,6.81
Mazinger Z,7.49
Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,6.02
Armitage III,7.2
Plastic Little,6.27
Gun x Sword,7.38
Robot Girls Z Specials,6.48
Basquash!,7.38
Transformers Micron Densetsu,6.81
Mobile Suit Gundam Thunderbolt: December Sky,7.92
B&#039;T X,7.17
Sousei no Aquarion Special,6.48
30th Gundam Perfect Mission,7.14
Uchuu no Kishi Tekkaman Blade II,6.48
Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,6.58
Akane Maniax,5.83
Saber Marionette J Again,7.32
Aura Battler Dunbine,7.14
Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,7.24
Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,6.24
Uchuu no Kishi Tekkaman Blade,7.58
Haja Taisei Dangaiou,6.27
AD Police,6.47
Muteki Choujin Zanbot 3,7.21
Soukou Kihei Votoms: The Last Red Shoulder,7.32
Bannou Bunka Neko-Musume,6.8
Yuusha Tokkyuu Might Gaine,7.18
Taiyou no Kiba Dagram,7.58
Cyborg 009 (TV),7.14
Densetsu Kyojin Ideon: Hatsudou-hen,7.9
Bubuki Buranki,6.47
Choujikuu Seiki Orguss,6.8
Astro Boy: Tetsuwan Atom,7.02
Mobile Suit Gundam 00,8.24
Fuuun Ishin Dai☆Shogun,5.82
Saber Marionette J to X,7.39
Cyborg 009 (1979),7.23
Kishin Heidan,6.47
Soukou Kihei Votoms: Big Battle,6.9
Macross II: Lovers Again,6.47
Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,7.31
Zoids Fuzors,6.59
Mobile Suit Gundam,7.89
Muteki Koujin Daitarn 3,7.25
De:vadasy,5.01
Ginga Hyouryuu Vifam,7.31
Mobile Suit Gundam F91,6.9
Scrapped Princess,7.52
Mobile Suit Gundam III: Encounters in Space,7.89
Kakumeiki Valvrave,7.31
Uchuu no Kishi Tekkaman Blade OVA: Missing Link,6.28
Kiddy Grade,7.31
Yuusha-Ou GaoGaiGar Final,8.25
Regalia: The Three Sacred Stars,6.03
IS: Infinite Stratos 2 - World Purge-hen,7.14
Mobile Fighter G Gundam,7.62
KO Seiki Beast Sanjuushi,6.73
Muv-Luv Alternative: Total Eclipse,7.21
Kidou Senkan Nadesico: The Prince of Darkness,6.9
Shin Getter Robo tai Neo Getter Robo,7.18
GR: Giant Robo,6.9
Maze☆Bakunetsu Jikuu (TV),6.8
Genius Party,7.39
Gate Keepers 21,6.9
Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,7.87
Yuuwaku Countdown,5.95
Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,6.28
Reideen,6.65
Project A-Ko 4: Final,6.65
Xenosaga The Animation,6.47
Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,6.8
Mobile Suit Gundam Wing,7.87
F-Zero: Falcon Densetsu,6.46
Ani*Kuri15,7.02
A.D. Police (TV),6.16
Mobile Suit Gundam: More Information on the Universal Century,6.28
Mobile Suit Gundam Wing: Endless Waltz,7.87
Vandread: Taidou-hen,6.91
Sidonia no Kishi,7.87
Ghost in the Shell,8.34
Sweat Punch,7.62
Megami Kouhosei Special Curriculum,6.46
Soukou Kihei Votoms,7.87
Uchuu no Kishi Tekkaman,6.55
Dragon&#039;s Heaven,6.23
Mobile Suit Gundam Seed MSV Astray,6.46
After War Gundam X,7.39
Twin Signal: Family Game,6.55
Lime-iro Senkitan,6.14
Appleseed,6.79
Ninja Senshi Tobikage,7.18
Break Blade 2: Ketsubetsu no Michi,7.86
VS Knight Lamune &amp; 40 Fresh,5.81
Ghost in the Shell: Arise - Border:3 Ghost Tears,7.52
Danball Senki W,7.3
Bakuto Sengen Daigander,6.79
Macross F: Close Encounter - Deculture Edition,7.86
Sol Bianca: Taiyou no Fune,6.46
Blue Gender,7.13
Yuusha Keisatsu J-Decker,7.62
Kiss Dum: Engage Planet,6.79
HeatGuy J Special,7.3
Macross 7,7.23
Mobile Suit Gundam 0080: War in the Pocket,7.85
Tengen Toppa Gurren Lagann Movie: Lagann-hen,8.64
Baldr Force Exe Resolution,6.65
Robot Girls Z Episode 0,6.34
Chouja Raideen,6.45
Change!! Getter Robo: Sekai Saigo no Hi,7.84
Bubuki Buranki: Hoshi no Kyojin,6.91
Mobile Suit Gundam AGE: Memory of Eden,6.76
Bakuretsu Tenshi: Infinity,6.91
Irregular Hunter X: The Day of Sigma,7.4
Saber Marionette R,6.73
Super Robot Taisen OG: Divine Wars Special,6.92
Mobile Suit Gundam Seed C.E.73: Stargazer,7.23
Sonic X Pilot,6.29
Magic Knight Rayearth Omake,6.45
Mobile Police Patlabor: WXIII,6.92
Kikou Kai Galient,6.64
Koutetsu Tenshi Kurumi,6.92
Mobile Police Patlabor 2: The Movie,7.83
Nanako Kaitai Shinsho,5.79
Mobile Suit SD Gundam&#039;s Counterattack,6.64
Sakura Taisen: Katsudou Shashin,6.55
Robo to Shoujo (Kari),5.78
Dallos,6.11
Jinki:Extend,6.29
Robot Girls Z,6.55
Bokurano,7.82
Break Blade 6: Doukoku no Toride,7.82
Sakura Nagashi,7.29
Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),7.5
Kiddy Grade: Ignition,7.21
Project A-Ko 3: Cinderella Rhapsody,6.64
Bakuretsu Tenshi: Infinity Specials,6.92
Macross Flash Back 2012,7.04
Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,6.29
Mobile Suit Gundam Unicorn,8.4
Macross Plus,7.82
Super Robot Taisen OG The Animation,6.79
Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,7.22
Macross Plus Movie Edition,7.82
Soukyuu no Fafner: Arcadian Memory,6.67
Full Metal Panic!,7.81
Mobile Suit Gundam: Char&#039;s Counterattack,7.81
Boukyaku no Senritsu,6.44
Sky Girls Specials,6.67
Transformers Galaxy Force,6.75
Sky Girls,7.13
Megami Kouhosei,6.55
Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,7.41
Top wo Nerae 2! Diebuster,7.81
Tenamonya Voyagers,6.3
RahXephon Specials,6.67
IGPX: Immortal Grand Prix (2005) 2nd Season,7.41
Heavy Object,7.41
Code Geass: Hangyaku no Lelouch Recaps,7.12
Chou Denji Robo Combattler V,6.93
Gundam Build Fighters Specials,6.55
Beautiful World,6.62
Tenkuu no Escaflowne,7.8
Date A Live II,7.5
Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,6.78
Get Ride! AMDriver,6.55
Code Geass: Hangyaku no Lelouch,8.83
Eureka Seven AO: Jungfrau no Hanabana-tachi,6.44
Aquarion Movie: Ippatsu Gyakuten-hen,6.93
Appleseed (Movie),7.21
Bubblegum Crash,6.67
Buddy Complex,7.29
Gundam Neo Experience 0087: Green Divers,6.63
Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,6.93
Break Blade 1: Kakusei no Toki,7.79
Five Star Stories,6.78
Robot Girls Z Plus,6.3
IS: Infinite Stratos,7.12
IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,7.12
Kenzen Robo Daimidaler Specials,6.22
Macross XX,5.71
Danball Senki,7.29
Aoki Ryuusei SPT Layzner,7.22
Masou Kishin Cybuster,6.3
Armitage III: Poly-Matrix,7.18
Kenzen Robo Daimidaler,6.3
Iron Man: Rise of Technovore,6.44
Dennou Sentai Voogie&#039;s★Angel,5.69
Juusou Kikou Dancougar Nova,6.06
Mobile Suit Gundam MS IGLOO: Apocalypse 0079,7.12
Hyakujuu-Ou GoLion,6.94
Gundress,5.69
Mobile Suit Gundam Seed Destiny Special Edition,7.42
Tetsujin 28-gou,6.68
NG Knight Ramune &amp; 40,7.12
Mugen no Ryvius,7.59
Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,7.78
Transformers Superlink,6.38
Metal Skin Panic MADOX-01,6.22
Bakuretsu Tenshi,6.94
IGPX: Immortal Grand Prix (2005),7.24
Sky Girls OVA,6.74
Gunparade Orchestra,6.06
Magic Knight Rayearth II,7.61
Argento Soma,6.94
Toushou Daimos,7.26
M3: Sono Kuroki Hagane Recap,6.19
Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,6.95
Gate Keepers,7.07
Brain Powerd,6.3
Planzet,5.68
Beast Wars Second Chou Seimeitai Transformers,6.55
Tetsuwan Atom (1980),7.26
Divergence Eve 2: Misaki Chronicles,6.43
Gundam Evolve,6.89
Akihabara Dennou-gumi,6.72
Sakura Taisen: Le Nouveau Paris,6.59
Transformers: Car Robots,6.72
Mobile Suit Gundam: The 08th MS Team - Miller&#039;s Report,6.95
Sousei Kishi Gaiarth,6.31
iDOLM@STER Xenoglossia,6.68
Appleseed Alpha,7.22
Mobile Suit Gundam 00 Special Edition,7.77
Photon,7.21
Defend Love,6.06
Innocent Venus,6.95
Mazinger Z tai Devilman,6.31
Angel Core: Tenshi-tachi no Sumika,5.7
Rockman.EXE Axess,7.29
Lime-iro Senkitan: Nankoku Yume Roman,6.43
Sentou Mecha Xabungle,7.51
Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi,7.11
Super Robot Taisen OG: Divine Wars,6.96
Turn A Gundam,7.76
Mobile Police Patlabor: The New Files,7.61
Giant Robo Gaiden Ginrei,6.21
Mobile Suit Gundam I,7.43
Detonator Orgun,6.68
Koutetsushin Jeeg,7.11
Kyattou Ninden Teyandee,7.19
RS Keikaku: Rebirth Storage,5.62
Gin&#039;iro no Olynsis: Tokito,6.42
Time Bokan Series: Yattodetaman,6.56
D.I.C.E.,6.31
Shirogane no Ishi: Argevollen,6.56
Appleseed XIII Remix Movie 2: Yogen,6.68
Kakumeiki Valvrave 2nd Season,7.43
Blame! Special,5.61
Gunparade March: Arata Naru Kougunka,6.96
Transformers Headmasters,6.69
Maze☆Bakunetsu Jikuu,6.34
Kikou Sennyo Rouran,6.08
Rockman.EXE Beast,7.26
SD Gundam Sangokuden Brave Battle Warriors,6.56
Soukou Kihei Votoms: Case; Irvine,6.69
Ghost in the Shell: Stand Alone Complex - Solid State Society - Uchikoma no Hibi,7.19
Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,6.42
Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e,7.28
Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,7.75
Rinne no Lagrange: Kamogawa Memoria,6.56
Divergence Eve,6.08
SD Gundam Force,5.61
Kimi ga Nozomu Eien: Gundam Parody,5.6
Break Blade,7.43
Kirameki☆Project,6.42
Kishin Houkou Demonbane,6.21
Betterman,6.77
Virus: Virus Buster Serge,5.59
Soukou Kihei Votoms: Gen-ei Hen,6.97
Escaflowne,7.19
Parasite Dolls,6.69
Rockman.EXE Beast+,7.11
Gakuen Senki Muryou,7.24
Getter Robo,7.07
Choujikuu Kidan Southern Cross,6.77
Soukyuu no Fafner: Dead Aggressor - Exodus,7.44
Soukou Kihei Votoms: Pailsen Files,7.44
Macross Dynamite 7,6.97
Eureka Seven: New Order,6.77
Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,7.74
Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu,6.77
Mobile Suit Victory Gundam,6.98
Genocyber,6.12
Macross 7 Plus,6.98
Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront,7.04
Haja Kyosei G Dangaiou,5.52
Bubblegum Crisis Tokyo 2040,7.19
Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,7.07
Daicon Opening Animations,7.72
Saiko Robot Kombock,5.5
Mobile Police Patlabor: On Television,7.72
IGPX: Immortal Grand Prix,6.77
Choujikuu Seiki Orguss 02,6.98
Turn A Gundam I Movie: Earth Light,6.72
Mobile Suit SD Gundam Mk IV,6.21
Evangelion: 3.0 You Can (Not) Redo,7.71
Brigadoon: Marin to Melan,7.44
Beast Wars Neo,6.69
Bannou Bunka Neko-Musume (1998),6.69
Zoids Shinseiki/Zero,7.45
Asura Cryin&#039;,7.1
VS Knight Lamune &amp; 40 Fire,6.99
Densetsu Kyojin Ideon,7.1
Haou Taikei Ryuu Knight,6.75
Koutetsu Tenshi Kurumi 2,6.41
Panda-Z: The Robonimation,6.56
Megazone 23,6.99
Saber Marionette J,7.45
Trava: Fist Planet,6.7
Mobile Suit Gundam Battlefield Record: Avant-Title,6.32
Ghost in the Shell: Arise - Border:2 Ghost Whispers,7.7
Time Bokan Series: Yatterman,6.76
Kikaider 01 The Animation,6.99
Tetsuwan Atom,7.28
Daimajuu Gekitou: Hagane no Oni,5.45
Ginga Kikoutai Majestic Prince,7.45
Ginga Ojousama Densetsu Yuna: Shin&#039;en no Fairy,6.4
Gall Force 1: Eternal Story,6.7
Sousei no Aquarion,7.2
Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,5.53
Schwarzesmarken,7.0
Kigurumikku V3,5.44
Kakumeiki Valvrave Recaps,6.39
Ghost in the Shell: Stand Alone Complex,8.47
Overman King Gainer,7.0
Code Geass: Soubou no Oz Picture Drama,6.61
Ghost in the Shell: Arise - Another Mission,6.72
Genmu Senki Leda,6.32
Macross Zero,7.69
Mobile Suit Gundam MS IGLOO: The Hidden One Year War,7.0
Kishin Taisen Gigantic Formula,7.0
Suisei no Gargantia: Meguru Kouro, Haruka,7.46
Gundam Build Fighters Try: Island Wars,7.07
Soukihei MD Geist,5.42
Oban Star-Racers,7.51
Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,7.46
Gaiking: Legend of Daiku-Maryu,7.27
Ghost in the Shell: Stand Alone Complex 2nd GIG,8.57
Toei Robot Girls,5.42
Neon Genesis Evangelion: Death &amp; Rebirth,7.51
Spider Riders: Oracle no Yuusha-tachi,6.76
Dominion,7.06
Ring of Gundam,5.41
Sakura Taisen: Ecole de Paris,6.61
Mobile Suit Gundam Seed Special Edition,7.46
Appleseed XIII Remix Movie 1: Yuigon,6.74
009 Re:Cyborg,6.76
Mobile Police Patlabor,7.46
Blue Gender: The Warrior,6.36
Kenran Butou Sai: The Mars Daybreak,7.27
Kikou Souseiki Mospeada,7.27
Koutetsu Jeeg,7.27
Macross 7 Encore,7.07
Ghost in the Shell (2015),7.67
Rockman.EXE Stream,7.25
Sakura Taisen: Gouka Kenran,7.01
Seijuuki Cyguard,5.37
Chikyuu Bouei Kigyou Dai-Guard,7.21
Kurogane no Linebarrels Specials,6.71
Mobile Suit Zeta Gundam: A New Translation II - Lovers,7.27
Kishin Houkou Demonbane (TV),6.71
Cobra The Animation: The Psycho-Gun,7.09
Sakura Taisen,7.01
Ghost in the Shell: Arise - Border:4 Ghost Stands Alone,7.6
Blame!,6.2
Mobile Suit SD Gundam Mk III,6.12
Puchitto Furikaerintia,6.33
Red Baron,7.27
SF Saiyuuki Starzinger,7.27
009-1,6.39
Kidou Senkan Nadesico,7.6
Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc,6.73
D4 Princess,6.2
Tatakae! Chou Robot Seimeitai Transformers,7.67
Neo Ranga,6.57
Zegapain,7.47
Dragonaut: The Resonance Special,7.09
Aldnoah.Zero,7.66
Gekiganger 3: The Movie,6.71
Zegapain ADP,6.35
Zone of the Enders: Dolores, I,7.04
RahXephon,7.55
Hakaima Sadamitsu,7.05
Mobile Suit Gundam Unicorn RE:0096,7.56
Mobile Suit Gundam Seed Destiny Final Plus: The Chosen Future,7.55
New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,6.33
Run=Dim,5.32
Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,7.47
Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,7.66
Chou Denji Machine Voltes V,7.54
Argento Soma Special,6.59
Heroic Age,7.66
Macross FB7: Ore no Uta wo Kike!,6.33
Kannazuki no Miko,7.05
Mobile Suit Gundam Wing: Operation Meteor,7.66
Tetsujin 28-gou (2004),7.59
Plawres Sanshirou,7.66
Full Metal Panic! The Second Raid Episode 000,7.55
Date A Live,7.54
Tenchi Muyou! GXP,7.25
Puchitto Gargantia Special,6.12
Mobile Suit Gundam 0083: Stardust Memory,7.47
Jinzou Ningen Kikaider The Animation,7.09
Macross 7 Movie: Ginga ga Ore wo Yondeiru!,7.05
Kakugo no Susume,4.49
Time Bokan 24,5.28
Mazinkaiser,7.47
Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara,7.55
Mobile Suit Gundam AGE,6.6
Densetsu Kyojin Ideon: Sesshoku-hen,6.37
Key the Metal Idol,7.09
Jinki:Extend OVA,6.35
UFO Robo Grendizer,7.66
Gothicmade: Hana no Utame,5.93
Armitage III: Dual-Matrix,7.01
Aldnoah.Zero Extra Archives,7.01
Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,7.0
Zone of the Enders: Idolo,7.02
Gunnm,7.26
Kurogane no Linebarrels,7.09
Vandread: Gekitou-hen,7.02
Samurai 7,7.6
TANK S.W.A.T. 01,5.26
Rinne no Lagrange,7.02
Cross Ange: Tenshi to Ryuu no Rondo,7.47
Puchitto Gargantia,6.36
Asura Cryin&#039; 2,7.47
Appleseed Saga Ex Machina,7.47
Ghost in the Shell: Arise - Border:1 Ghost Pain,7.64
Project A-Ko,7.02
Votoms Finder,6.39
Shinkon Gattai Godannar!! 2nd Season,7.09
Zoids,7.48
Tengen Toppa Gurren Lagann: Parallel Works 2,7.09
Meiou Project Zeorymer,6.36
Vandread: The Second Stage,7.54
Nihon Animator Mihonichi,7.56
Kikou Kantai Dairugger XV,6.58
Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,7.59
Gundam Build Fighters Try,7.53
Hoshi no Koe,7.53
Shin Getter Robo,7.48
Mobile Suit Gundam II: Soldiers of Sorrow,7.56
Magic Knight Rayearth,7.53
Rockman.EXE,7.06
Suisei no Gargantia Specials,7.24
Tenkuu Danzai Skelter+Heaven,2.0
Evangelion: 2.0 You Can (Not) Advance,8.53
MD Geist II: Death Force,5.14
M3: Sono Kuroki Hagane,6.72
Rinne no Lagrange Season 2,7.06
Suisei no Gargantia,7.64
Mai-HiME,7.59
Mobile Police Patlabor: The Movie,7.59
Top wo Nerae! &amp; Top wo Nerae 2! Gattai Movie!!,7.57
Project A-Ko 2: Daitokuji Zaibatsu no Inbou,6.73
The Big O,7.57
Dual Parallel! Trouble Adventures Special,7.02
Eureka Seven: Navigation ray=out,7.08
Macross 25th Anniversary: All That VF Macross F Version,6.6
Rakuen Tsuihou: Expelled from Paradise,7.59
Genma Taisen,5.1
New Dominion Tank Police,7.06
IS: Infinite Stratos 2 - Hitonatsu no Omoide,7.08
Uchuu no Senshi,6.34
Moldiver,6.25
Macross: Do You Remember Love?,8.09
Mobile Suit SD Gundam Mk I,6.52
Sidonia no Kishi Movie,7.34
Sei Juushi Bismarck,7.34
Tatakae!! Iczer-1,6.16
Isekai no Seikishi Monogatari,8.09
Mobile Suit Gundam-san,6.25
Mobile Suit SD Gundam Mk V,5.97
Soukyuu no Fafner: Right of Left - Single Program,7.49
Giant Gorg,7.16
Macross,8.07
Iron Man,6.25
Shinkon Gattai Godannar!!,6.83
Neppuu Kairiku Bushi Road,7.34
Sakura Taisen: Sumire,6.52
Macross Δ,7.34
FLCL,8.06
Full Metal Panic! The Second Raid,8.06
Transformers Victory,6.83
Mazinkaiser SKL,7.16
Kiddy Grade: Truth Dawn,7.34
HeatGuy J,7.34
Mobile Suit Gundam Seed: After-Phase Between the Stars,7.16
Great Mazinger,7.34
Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,7.33
Macross F Movie 2: Sayonara no Tsubasa,8.06
Densetsu no Yuusha Da Garn,7.34
Coyote Ragtime Show,6.74
Turn A Gundam II Movie: Moonlight Butterfly,6.85
Transformers: Choujin Master Force,6.85
Sakura Taisen: Ouka Kenran,6.72
SD Gundam Gaiden,5.99
Tengen Toppa Gurren Lagann,8.78
Spider Riders: Yomigaeru Taiyou,6.85
Super Robot Taisen OG: The Inspector,7.35
Red Garden: Dead Girls,6.51
Moke Moke Taishou Dendo Musume Arisa,6.18
Flag,7.33
Ghost in the Shell: Arise - Alternative Architecture,7.33
Soratobu Yuureisen,6.85
Ginsoukikou Ordian,5.93
Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,8.12
Ghost in the Shell 2.0,8.12
Mobile Suit Zeta Gundam,8.03
Inazuma Eleven Go vs. Danball Senki W Movie,7.34
Kiddy Grade: Maelstrom,7.33
RahXephon: Pluralitas Concentio,7.16
Ao no 6-gou,7.16
Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,7.35
Gad Guard,6.82
Kuromukuro,7.35
Macross F,8.02
Mobile Suit Gundam: The 08th MS Team,8.13
Mobile Suit Gundam ZZ: Gundam Frag.,5.92
Black Magic M-66,6.52
Gear Fighter Dendoh,7.35
Mobile Suit Gundam 00: Tenshitachi no Kiseki,7.33
Burn Up! W,6.5
Captain Earth,6.5
Choujuu Kishin Dancougar,6.85
Appleseed XIII,6.52
IS: Infinite Stratos 2,6.82
Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,8.13
