anime_name,rating
Owari no Chronicle,5.22
Bakuretsu Tenshi,6.94
Yuu☆Yuu☆Hakusho: Eizou Hakusho,7.48
Zoids,7.48
El Hazard: The Alternative World,6.94
Midnight Eye: Gokuu II,6.44
JoJo no Kimyou na Bouken: Diamond wa Kudakenai,8.57
Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,7.47
Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,7.47
Gatchaman Crowds,7.47
Gatchaman Crowds Insight,7.47
Hakushaku to Yousei,7.47
Odin: Koushi Hansen Starlight,5.26
Hanare Toride no Yonna,5.26
Hitsugi no Chaika,7.47
JoJo no Kimyou na Bouken,7.47
Legend of Basara,7.47
Legendz: Yomigaeru Ryuuou Densetsu,7.47
Lupin III: Walther P-38,7.47
Mazinkaiser,7.47
Hi no Tori 2772: Ai no CosmoZone,6.94
Mei to Koneko Bus,7.47
Time Bokan 24,5.28
Hyakujuu-Ou GoLion,6.94
Mobile Suit Gundam 0083: Stardust Memory,7.47
Mahou Shoujo-tai Arusu the Adventure,6.94
Saiyuuki Gaiden: Tokubetsu-hen - Kouga no Shou,7.47
Slayers Special,7.47
Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,7.47
Tales of the Abyss,7.47
Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,7.47
Scared Rider Xechs,5.32
Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,6.76
Wagamama☆Fairy Mirumo de Pon!,7.47
Majutsushi Orphen: Revenge,6.94
Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,6.94
Saint Seiya: The Lost Canvas - Meiou Shinwa 2,8.36
Afro Samurai: Resurrection,7.46
Chiisana Pengin: Lolo no Bouken,7.46
Tekken,5.35
Harukanaru Toki no Naka de: Ajisai Yumegatari,6.44
Doraemon Movie 07: Nobita to Tetsujin Heidan,7.46
Doraemon Movie 15: Nobita to Mugen Sankenshi,7.46
Pokemon the Movie XY: Ring no Choumajin Hoopa,6.94
Final Fantasy VII: Last Order,7.46
Shinpi no Hou,5.37
Venus Senki,6.94
Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue,7.46
Meitantei Holmes,7.46
Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,6.93
One Piece Movie 7: Karakuri-jou no Mecha Kyohei,7.46
Pokemon: Maboroshi no Pokemon Lugia Bakutan,7.46
Rurouni Kenshin Recap,7.46
Arashi no Yoru ni: Himitsu no Tomodachi,6.93
Eureka Seven AO: Jungfrau no Hanabana-tachi,6.44
Blade of the Immortal,6.93
Chou Denji Robo Combattler V,6.93
Suisei no Gargantia: Meguru Kouro, Haruka,7.46
Digital Devil Story: Megami Tensei,5.42
Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,6.93
Dragon Ball Z: Atsumare! Gokuu World,6.76
Groove Adventure Rave,7.45
Golgo 13,6.93
Mutant Turtles: Choujin Densetsu-hen,5.45
Kamui no Ken,6.72
Boukyaku no Senritsu,6.44
Freedom Previsited,6.76
Lupin III: Russia yori Ai wo Komete,6.93
s.CRY.ed,7.45
Saber Marionette J,7.45
Saint Seiya: Soushuuhen,7.45
Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,7.45
Steamboy,7.45
Mushishi Zoku Shou: Odoro no Michi,8.54
Metal Fight Beyblade 4D,6.93
Zoids Shinseiki/Zero,7.45
Brigadoon: Marin to Melan,7.44
El Hazard: The Magnificent World,7.44
Erementar Gerad,7.44
Samurai Spirits: Haten Gouma no Shou,5.5
Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,6.93
Maoyuu Maou Yuusha,7.44
Tytania,6.93
One Piece Movie 5: Norowareta Seiken,7.44
To Heart 2: Dungeon Travelers,6.45
One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,7.44
One Piece: Umi no Heso no Daibouken-hen,7.44
Rekka no Honoo,7.44
Kurogane Communication,6.76
Pokemon: Pikachu to Pokemon Ongakutai,6.45
Fushigi no Umi no Nadia: Original Movie,5.58
Bastard!!: Ankoku no Hakaishin,6.92
Virus: Virus Buster Serge,5.59
Kaitou Joker,6.92
Detective Conan OVA 02: 16 Suspects,7.43
Doraemon Movie 09: Nobita no Parallel Saiyuuki,7.43
Amon Saga,5.6
Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,7.43
SD Gundam Force,5.61
Kiba,7.43
Mobile Suit Gundam I,7.43
Koutetsu Tenshi Kurumi,6.92
Naruto: Shippuuden Movie 1,7.43
One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,7.43
Oseam,7.43
Ou Dorobou Jing in Seventh Heaven,7.43
Pokemon Best Wishes!: Victini to Shiroki Eiyuu Reshiram,6.92
Pokemon,7.43
Slayers Excellent,7.43
Magic Knight Rayearth Omake,6.45
Himawari!,6.45
Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,5.66
Tekken Chinmi,7.43
Medarot Damashii,6.76
Tokyo Juushouden,5.67
Unico,7.43
Uragiri wa Boku no Namae wo Shitteiru,7.43
.hack//G.U. Returner,6.91
JoJo no Kimyou na Bouken (TV),8.51
Eien no Aselia,5.67
Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,7.42
Akame ga Kill! Recap,6.91
Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,6.61
Dokidoki Densetsu: Mahoujin Guru Guru,7.42
Doraemon Movie 11: Nobita to Animal Planet,7.42
Doraemon Movie 13: Nobita to Kumo no Oukoku,7.42
Jungle de Ikou!,5.68
MÄR,7.42
Hagane Orchestra,5.69
Dennou Coil Recaps,6.45
Saint Seiya: Shinku no Shounen Densetsu,7.42
Power Stone,6.57
Saint Seiya: Tenkai-hen Josou - Overture,7.42
Slayers Gorgeous,7.42
Slayers Return,7.42
Chouja Raideen,6.45
Capricorn,5.71
Metal Fight Beyblade,6.72
Afro Samurai,7.41
Kyoufu no Bio Ningen Saishuu Kyoushi,5.72
Allison to Lillia,7.41
Aoyama Goushou Tanpenshuu,7.41
Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,7.41
Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,7.41
Harlock Saga: Nibelung no Yubiwa,6.91
Jyu Oh Sei,7.41
Konjiki no Gash Bell!!: 101 Banme no Mamono,7.41
Jigen Sengokushi: Kuro no Shishi - Jinnai-hen,5.74
Pokemon: Senritsu no Mirage Pokemon,6.57
One Piece: Episode of Alabasta - Prologue,7.41
Galerians: Rion,5.74
Saiunkoku Monogatari Soushuuhen,7.41
Slayers Great,7.41
Biohazard 4D-Executer,5.75
Souten Kouro,7.41
Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,5.76
Kuragehime: Soreike! Amars Tankentai,5.77
Sol Bianca: Taiyou no Fune,6.46
Cardfight!! Vanguard: Link Joker-hen,7.4
California Crisis: Tsuigeki no Juuka,5.77
Pokemon: Pikachu Tanken Club,6.57
Digimon Adventure 02: Diablomon no Gyakushuu,7.4
Doraemon Movie 01: Nobita no Kyouryuu,7.4
Dragon Ball Super,7.4
Dragon Ball: Episode of Bardock,7.4
Endride,5.79
Monster Farm: Enbanseki no Himitsu,6.91
Magi: The Kingdom of Magic,8.5
Seisen Cerberus: Ryuukoku no Fatalités,5.8
Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,7.4
Rockman.EXE Movie: Hikari to Yami no Program,7.4
The Third: Aoi Hitomi no Shoujo,7.4
VS Knight Lamune &amp; 40 Fresh,5.81
After War Gundam X,7.39
Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,7.39
Druaga no Tou: The Sword of Uruk,7.39
Peter Pan no Bouken,6.91
Ninja Ryuukenden,5.81
Fullmetal Alchemist: Reflections,7.39
Kidou Shinsengumi Moeyo Ken,5.81
Shichinin no Nana,6.91
Iczer-Girl Iczelion,5.81
Haha wo Tazunete Sanzenri,7.39
Hunter x Hunter Movie: Phantom Rouge,7.39
Alexander Senki,5.81
Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,7.39
Terra e... (TV) Specials,6.91
Pokemon: Pikachu no Obake Carnival,6.57
Saber Marionette J to X,7.39
Spider Riders: Oracle no Yuusha-tachi,6.76
Slayers: The Motion Picture,7.39
Vandread: Taidou-hen,6.91
The Rose and Women of Versailles,7.39
Lupin VIII,5.83
Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,7.39
Sennen Joyuu,8.34
Ayashi no Ceres,7.38
Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,7.38
Neo Ranga,6.57
Gun x Sword,7.38
Kyoushoku Soukou Guyver (2005),7.38
Lupin III: Fuuma Ichizoku no Inbou,7.38
Akai Koudan Zillion,6.9
Superflat First Love,5.86
F-Zero: Falcon Densetsu,6.46
Time Bokan Series: Yatterman,6.76
Zoids Genesis,7.38
Corrector Yui,6.9
Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,7.37
Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,7.37
Detective Conan OVA 05: The Target is Kogoro! The Detective Boys&#039; Secret Investigation,7.37
Aoi Umi no Tristia,5.87
Digimon Adventure 02,7.37
Doraemon Movie 12: Nobita no Dorabian Nights,7.37
Fushigi Yuugi OVA 2,7.37
GR: Giant Robo,6.9
Samurai Champloo,8.5
Jikuu Tenshou Nazca,5.88
Green Legend Ran,6.9
Hunter x Hunter Pilot,7.37
Jormungand: Perfect Order - First Stage Soushuuhen,7.37
One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,7.37
Slayers Revolution,7.37
Soreyuke! Uchuu Senkan Yamamoto Yohko II,6.47
.hack//Quantum,7.36
Sakura Taisen: Ouka Kenran,6.72
Bubblegum Crisis,7.36
Cybersix,7.36
Sol Bianca,6.47
Cyborg 009: The Cyborg Soldier,7.36
.hack//Tasogare no Udewa Densetsu,6.75
Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,7.36
Shin Mitsubachi Maya no Bouken,6.47
Mahou Sensei Negima! Anime Final,6.9
One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,7.36
Ookii 1 Nensei to Chiisana 2 Nensei,6.47
Makiba no Shoujo Katri,6.9
Metal Fight Beyblade: Baku,6.9
Babel Nisei (2001),5.91
Akage no Anne: Green Gables e no Michi,6.75
Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi,6.72
Monster Farm: Legend e no Michi,6.9
Druaga no Tou: The Aegis of Uruk,7.35
Gear Fighter Dendoh,7.35
Choujuushin Gravion Zwei,6.75
Hunter x Hunter Movie: The Last Mission,7.35
Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,7.35
Kinnikuman,7.35
Duel Masters,5.92
Katanagatari,8.49
Macross II: Lovers Again,6.47
Lupin III: Chi no Kokuin - Eien no Mermaid,7.35
Norn9: Norn+Nonet Recap,5.93
One Piece: Glorious Island,7.35
Hoshi no Umi no Amuri,5.93
Kishin Heidan,6.47
Fire Emblem,5.93
King of Fighters: Another Day,6.47
Transformers: Car Robots,6.72
Sword Art Online II,7.35
Seirei Tsukai,5.94
Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu,6.75
Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,6.89
Berserk: Ougon Jidai-hen III - Kourin,8.33
Doraemon Movie 30: Nobita no Ningyo Daikaisen,7.34
E&#039;s Otherwise,6.75
HeatGuy J,7.34
Eat-Man &#039;98,6.89
MAPS,5.95
Lupin III (2015) Specials,7.34
Lupin III: Honoo no Kioku - Tokyo Crisis,7.34
AD Police,6.47
Fatal Fury 2: The New Battle,6.89
One Piece 3D: Mugiwara Chase,7.34
One Piece Recap,7.34
Ou Dorobou Jing,7.34
Fatal Fury: The Motion Picture,6.75
Pokemon Diamond &amp; Pearl: Dialga vs. Palkia vs. Darkrai,7.34
Uchuu no Kishi Tekkaman Blade II,6.48
11-nin Iru!,7.33
Ninja Mono,5.98
Super Street Fighter IV,6.48
Aru Tabibito no Nikki,7.33
Gun Frontier,6.75
Master Mosquiton,6.89
Doraemon Movie 10: Nobita no Nippon Tanjou,7.33
Doraemon Movie 23: Nobita to Robot Kingdom,7.33
SD Gundam Gaiden,5.99
Dragon Ball Movie 4: Saikyou e no Michi,7.33
Hitsugi no Chaika: Avenging Battle,7.33
Early Reins,5.99
Lupin III: $1 Money Wars,7.33
Mai Mai Shinko to Sennen no Mahou,7.33
Hakugei Densetsu,6.75
Musekinin Kanchou Tylor OVA,7.33
Pokemon Best Wishes! Season 2: Decolora Adventure - Dent to Takeshi! Gyarados no Gekirin!!,6.9
One Piece Movie 2: Nejimaki-jima no Daibouken,7.33
Pokemon 3D Adventure: Mew wo Sagase!,7.33
Comet Lucifer,6.0
Sonic★the★Hedgehog,6.89
Aoi Sekai no Chuushin de,6.0
Queen&#039;s Blade: Grimoire,6.48
Hunter x Hunter,8.48
Haou Taikei Ryuu Knight,6.75
Uchuu Senkan Yamato III,7.33
Lupin III: Secret File,6.48
.hack//The Movie: Sekai no Mukou ni,7.32
Baton,6.01
Dog Days&#039;,7.32
Doraemon Movie 03: Nobita no Daimakyou,7.32
Soul Link Special,6.02
El Cazador de la Bruja,7.32
Hikyou Tanken Fam &amp; Ihrlie,6.75
Buta,6.48
Lupin III: Dead or Alive,7.32
Avenger,6.02
One Piece 3D: Gekisou! Trap Coaster,7.32
Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,7.32
B-Densetsu! Battle Bedaman Enkon,6.48
Noragami Aragoto,8.48
Slayers Premium,7.32
Dog Days&#039; Specials,6.88
Pokemon Best Wishes! Season 2: Decolora Adventure,6.61
Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,7.31
Dragon Drive,6.88
Dragon Nest: Warriors&#039; Dawn,7.31
Gensoumaden Saiyuuki OVA,7.31
Ginga Densetsu Weed,7.31
Ginga Hyouryuu Vifam,7.31
Anime Oyako Gekijou,6.03
Kaiketsu Zorro,7.31
Eureka Seven AO,6.88
Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,7.31
Pokemon: Pikachu no Summer Bridge Story,6.57
Lupin III: Nusumareta Lupin,7.31
eX-Driver,6.88
Tears to Tiara,7.31
Wagaya no Oinari-sama.,7.31
Tonari no Totoro,8.48
Anime Sanjuushi,7.3
Bouken! Iczer 3,6.04
Birth,6.04
Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,6.49
Hatenkou Yuugi,7.3
AIKa,6.04
HeatGuy J Special,7.3
Pokemon XY: New Year Special,6.49
Hokuto no Ken Movie,7.3
Pokemon: Pikachu no Kirakira Daisousaku!,6.58
Samurai Girl Real Bout High School,6.05
Majutsushi Orphen,7.3
Parol no Miraijima,6.05
Koihime†Musou,6.88
Mobile Suit Gundam 0083: The Fading Light of Zeon,6.88
Fullmetal Alchemist,8.33
Urusei Yatsura Movie 1: Only You,7.3
Patalliro Saiyuuki!,6.88
B&#039;T X Neo,7.29
Mach GoGoGo,6.75
Kaze no Tani no Nausicaä,8.47
Seihou Tenshi Angel Links,6.06
Black Jack (TV): Hizouban Specials,7.29
Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,6.88
Ryuusei Sentai Musumet,6.06
R-15 OVA,6.88
Digimon X-Evolution,7.29
Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,7.29
Ginga Tetsudou Monogatari,7.29
Guin Saga,7.29
Hi no Tori,7.29
No Game No Life,8.47
Lupin III: Alcatraz Connection,7.29
Rockman.EXE Axess,7.29
Defend Love,6.06
Tales of Symphonia The Animation: Sylvarant-hen,7.29
Persona 4 the Golden Animation,6.75
Pokemon XY: Hakai no Mayu to Diancie,6.75
Geobreeders: File-X Chibi Neko Dakkan,6.49
Dead Leaves,7.28
Romeo no Aoi Sora,8.47
Divergence Eve,6.08
AIKa Zero,6.08
Geneshaft,6.49
Giniro no Kami no Agito,7.28
Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,7.28
Madan no Ou to Vanadis,7.28
Onmyou Taisenki,7.28
Juusenki L-Gaim,6.87
Saint Seiya: Soul of Gold,7.28
Senkaiden Houshin Engi,7.28
Shadow Skill (1996),6.75
Tetsuwan Atom,7.28
Log Horizon Recap,6.87
Yu☆Gi☆Oh!: Chou Yuugou! Toki wo Koeta Kizuna,7.28
Cosmic Baton Girl Comet-san,7.27
Cyber City Oedo 808,7.27
Doraemon Movie 08: Nobita to Ryuu no Kishi,7.27
Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,6.87
Comet Lucifer: Garden Indigo no Shasou kara,6.1
A-Ko The Versus,6.49
Kenran Butou Sai: The Mars Daybreak,7.27
Kikou Kantai Dairugger XV,6.58
One Piece: Taose! Kaizoku Ganzack,6.87
Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,7.27
Moonlight Mile 1st Season: Lift Off,7.27
Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,7.27
Queen&#039;s Blade: Rurou no Senshi Specials,6.11
Pokemon: Mewtwo - Kakusei e no Prologue,6.87
Hunter x Hunter: Greed Island,8.33
SF Saiyuuki Starzinger,7.27
Legend of Crystania OVA,6.11
Transformers Galaxy Force,6.75
Toriko Movie: Bishokushin no Special Menu,7.27
.hack//Intermezzo,6.71
Usavich II,7.27
Arabian Nights: Sindbad no Bouken (TV),7.26
Druaga no Tou: The Aegis of Uruk - Jil no Bouken,7.26
Stitch!,6.12
Fushigi Yuugi OVA,7.26
Wild Arms: Twilight Venom,6.75
.hack//Unison,6.86
Popolocrois Monogatari,7.26
Rockman.EXE Beast,7.26
Anime 80-nichikan Sekai Isshuu,6.86
Digimon Adventure 3D: Digimon Grand Prix!,6.12
Queen&#039;s Blade: Rebellion,6.5
Tetsuwan Atom (1980),7.26
Toushou Daimos,7.26
Amazing Nuts!,6.74
Alexander Senki Movie,6.12
Arad Senki: Slap Up Party,6.86
Cardfight!! Vanguard,7.25
Yoroiden Samurai Troopers Message,6.13
Digimon Frontier,7.25
Doraemon Movie 02: Nobita no Uchuu Kaitakushi,7.25
Doraemon Movie 19: Nobita no Nankai Daibouken,7.25
Bakuretsu Hunters,6.86
Dororo to Hyakkimaru,7.25
Eureka Seven: Pocket ga Niji de Ippai,7.25
Bakusou Kyoudai Let&#039;s &amp; Go,6.86
Kino no Tabi: The Beautiful World,8.46
Jungle Taitei Movie (1997),7.25
Kaitou Joker 2nd Season,7.25
Kaze wo Mita Shounen,6.86
Lodoss-tou Senki: Eiyuu Kishi Den,7.25
Blue Dragon: Tenkai no Shichi Ryuu,6.74
Lupin III: Moeyo Zantetsuken!,7.25
Kikou Senki Dragonar,6.86
Melty Lancer,6.14
One Piece Movie 1,7.25
Robin Hood no Daibouken,7.25
Kodai Ouja Kyouryuu King,6.14
Rockman.EXE Stream,7.25
Sanzoku no Musume Ronja,7.25
Kaitouranma The Animation,6.14
Galilei Donna,6.5
Shakugan no Shana Movie Special,7.25
Shin Hakkenden,7.25
Cleopatra D.C.,6.14
Ookami to Koushinryou II,8.46
Dae Jang Geum: Jang Geum&#039;s Dream,7.24
Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,7.24
Gakuen Senki Muryou,7.24
Coyote Ragtime Show,6.74
Tailenders,6.86
Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,7.24
Mahou Senshi Louie,7.24
Mahou Shoujo-tai Arusu,7.24
Hajimari no Boukensha-tachi: Legend of Crystania,6.15
Yoroiden Samurai Troopers Gaiden,6.86
Densetsu no Yuusha no Densetsu: Iris Report,6.58
Detective Conan vs. Wooo,6.15
Shadow Skill: Eigi,7.24
Toaru Hikuushi e no Koiuta,7.24
Unico: Mahou no Shima e,7.24
Tatakae!! Iczer-1,6.16
Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,6.71
Cyborg 009 (1979),7.23
Digimon Adventure 02 Movies,7.23
Dirty Pair OVA,7.23
Ange Vierge,6.16
Dirty Pair Flash 2,6.85
Macross 7,7.23
Pokemon Diamond &amp; Pearl,7.23
eX-Driver the Movie,6.85
Appleseed Alpha,7.22
Bakugan Battle Brawlers: New Vestroia,6.5
Chirin no Suzu,7.22
Dirty Pair,7.22
JoJo no Kimyou na Bouken: Adventure,7.22
Kyoro-chan,7.22
Rekka no Honoo: Final Burning,7.22
Chain Chronicle: Short Animation,6.17
Burn Up Excess,6.71
Arslan Senki (TV): Dakkan no Yaiba,6.5
Bleach: Memories in the Rain,7.21
Koro no Dai Sanpo,6.74
Cat&#039;s Eye,7.21
Chikyuu Bouei Kigyou Dai-Guard,7.21
Dog Days,7.21
Queen&#039;s Blade: Utsukushiki Toushitachi,6.74
Silent Mobius: The Motion Picture,6.51
Iria: Zeiram The Animation,7.21
Marco: Haha wo Tazunete Sanzenri,7.21
Zoids Fuzors,6.59
Soratobu Yuureisen,6.85
Toki wo Kakeru Shoujo,8.44
Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,6.2
Sakura Taisen: New York,6.51
Negima!?,7.21
Outlanders,6.2
Photon,7.21
Spider Riders: Yomigaeru Taiyou,6.85
Toriko: Barbarian Ivy wo Hokaku Seyo!,6.85
Yoroiden Samurai Troopers,7.21
Yu☆Gi☆Oh! Duel Monsters: Battle City Special,7.21
Armitage III,7.2
Transformers: Choujin Master Force,6.85
Dragon Ball Z,8.32
Kyoushoku Soukou Guyver II,7.2
Lupin III: Seven Days Rhapsody,7.2
Neo Angelique Abyss: Second Age,7.2
Pokemon Advanced Generation,7.2
PopoloCrois,7.2
Vanquished Queens,6.21
Space Adventure Cobra,7.2
Kaiba,8.29
Shingeki no Bahamut: Genesis Recap,6.21
Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,6.84
Queen&#039;s Blade OVA Specials,6.21
Uchuu Densetsu Ulysses 31,7.2
Strange Dawn,6.59
Bubblegum Crisis Tokyo 2040,7.19
Dirty Pair: The Movie,7.19
Escaflowne,7.19
Tsubasa: Tokyo Revelations,8.44
Shirayuki Hime no Densetsu,6.74
Jungle Taitei: Yuuki ga Mirai wo Kaeru,7.19
Project BLUE Chikyuu SOS,6.84
Youjuu Toshi,6.52
Uchuu Senkan Yamato: Fukkatsu-hen,7.19
Yuki no Joou,7.19
Armitage III: Poly-Matrix,7.18
Mimi wo Sumaseba,8.32
Cobra The Animation,7.18
Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,6.84
Superflat Monogram,6.74
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,7.18
Tanken Driland,6.52
Gedo Senki,7.18
Hokuto no Ken: Yuria-den,7.18
Kazemakase Tsukikage Ran,7.18
Tokyo Underground,6.74
Sakura Taisen: Sumire,6.52
Queen&#039;s Blade OVA,6.52
Mermaid Melody Pichi Pichi Pitch Pure,7.18
Gun-dou Musashi,6.23
Nagagutsu wo Haita Neko,7.18
Ninja Senshi Tobikage,7.18
Rurouni Kenshin: Meiji Kenkaku Romantan,8.43
Sakura Taisen: Le Nouveau Paris,6.59
Dragon&#039;s Heaven,6.23
One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,7.18
Eiyuu Densetsu: Sora no Kiseki The Animation,6.83
Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,7.18
Saint Seiya Omega,6.59
Tenjou Tenge: The Ultimate Fight,7.18
Uchuu Kaizoku Captain Harlock: Arcadia-gou no Nazo,7.18
Yuusha Tokkyuu Might Gaine,7.18
Grenadier: Hohoemi no Senshi,6.83
B&#039;T X,7.17
Rockman Hoshi ni Negai wo,6.59
Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,6.24
Lupin III: Twilight Gemini no Himitsu,7.17
Magic Tree House,7.17
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,7.17
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,6.83
Seihou Bukyou Outlaw Star Specials,7.16
Zero Duel Masters,6.25
Mega Man,6.52
Taiho Shichau zo: Full Throttle Special,7.17
Tsurikichi Sanpei,7.17
Urusei Yatsura Movie 3: Remember My Love,7.17
Yakumo Tatsu,6.25
One Piece Film: Gold,8.32
Ao no 6-gou,7.16
Bomberman Jetters,7.16
Oz no Mahoutsukai (1986),6.83
Digimon Tamers: Bousou Digimon Tokkyuu,7.16
Pokemon: Pikachu, Kore Nan no Kagi?,6.59
