anime_name,rating
Pandra The Animation: Shiroki Yokubou Kuro no Kibou,6.96
Gambo,6.78
InuYasha: Kanketsu-hen,8.37
Biohazard 4: Incubate,6.45
Nurarihyon no Mago OVA,7.86
Choujin Densetsu Urotsukidouji 2,6.28
Choujin Densetsu Urotsukidouji: Mirai-hen,6.13
Shin Megami Tensei Devil Children,6.63
Beelzebub Specials,7.44
Nurarihyon no Mago,7.78
Bishoujo Senshi Sailor Moon Memorial,7.44
Deimos no Hanayome: Ran no Kumikyoku,6.04
Ninja Ryuukenden,5.81
Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no ja!,6.77
Slayers Try,7.93
Makai Senki Disgaea: Welcome to Netherworld,6.91
Nurarihyon no Mago: Sennen Makyou Recaps,6.68
Cardfight!! Vanguard Movie: Neon Messiah,7.14
Dance with Devils,6.71
InuYasha: Kuroi Tessaiga,7.89
Slayers Next,8.14
Majutsushi Orphen,7.3
Devilman: Yochou Sirene-hen,7.14
Youjuu Sensen Adventure Kid,5.49
Jigoku Youchien,4.73
Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation,6.98
Kyonyuu Fantasy,7.31
High School DxD New,7.87
Concrete Revolutio: Choujin Gensou - The Last Song,7.23
Angel Blade,6.45
Choukou Tenshi Escalayer,6.72
Shinmai Maou no Testament,7.11
Inyouchuu Etsu,6.35
Digital Devil Story: Megami Tensei,5.42
Kamisama Hajimemashita,8.13
Kobutori (1929),5.94
Kamisama Hajimemashita OVA,8.0
Choujin Densetsu Urotsukidouji: Inferno Road,5.91
Ushio to Tora (TV) 2nd Season,8.13
Ao no Exorcist Movie,7.88
Makai Kishi Ingrid,7.11
InuYasha: Kagami no Naka no Mugenjo,7.75
Koutetsu Jeeg,7.27
Kamisama Hajimemashita: Kako-hen,8.64
Shinkyoku no Grimoire The Animation,6.83
Gregory Horror Show,6.9
Dororon Enma-kun,6.38
Onmyouji: Youen Emaki,5.85
Tatsu no Ko Tarou,7.07
Kyou kara Maou!,7.88
Yondemasu yo, Azazel-san.,7.7
Hataraku Maou-sama!,8.03
Ail Maniax: Inma Seifukugari &amp; Majogari no Yoru ni,5.49
The Hakkenden,6.77
Choujin Densetsu Urotsukidouji 5: Kanketsu-hen,5.83
Inyouchuu Shoku Special,6.38
Slayers,7.87
Silent Mobius 2,6.44
Harukanaru Toki no Naka de 3: Owarinaki Unmei,6.88
Romance wa Tsurugi no Kagayaki II,6.36
Maoyuu Maou Yuusha,7.44
Viper GTS,7.13
Youma,6.25
Blood Lad: Wagahai wa Neko de wa Nai,7.31
InuYasha: Guren no Houraijima,7.62
Bayonetta: Bloody Fate,6.78
Otome Youkai Zakuro,7.6
Devilman,6.55
Shin Getter Robo,7.48
3x3 Eyes Seima Densetsu,7.13
D.Gray-man Hallow,8.01
Shinmai Maou no Testament Burst OVA,6.9
The Urotsuki,6.01
Nurarihyon no Mago: Jump Super Anime Tour Special,6.67
Blue Seed,7.13
Shihaisha no Tasogare,6.03
Soujuu Senshi Psychic Wars,3.32
Kuroshitsuji Picture Drama,7.39
Dragon Quest: Dai no Daibouken,7.79
Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,6.72
Yondemasu yo, Azazel-san. Z,7.65
Mitama: Nin,6.01
Harukanaru Toki no Naka de: Ajisai Yumegatari,6.44
Mononoke,8.49
Master Mosquiton,6.89
Astarotte no Omocha!,6.81
Shinmai Maou no Testament Burst Specials,7.06
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,8.09
Taimanin Asagi Special,6.42
Kataku,6.38
Bishoujo Senshi Sailor Moon R,7.74
Shuten Douji,6.05
Taimanin Asagi,7.02
Yoru ga Kuru!,6.02
Kemonozume,7.59
The Hakkenden: Shin Shou,6.73
InuYasha: Toki wo Koeru Omoi,7.69
Kamisama Hajimemashita◎,8.28
Ys: Tenkuu no Shinden - Adol Christine no Bouken,6.8
Bishoujo Senshi Sailor Moon,7.71
Kyuuketsuhime Miyu,7.13
High School DxD New: Oppai, Tsutsumimasu!,7.45
Dragon Knight,5.72
The SoulTaker: Tamashii-gari,6.5
Injuu Gakuen La Blue Girl: Fukkatsu-hen,6.3
Kuroshitsuji Special,7.69
Bishoujo Senshi Sailor Moon Crystal,6.96
InuYasha: Tenka Hadou no Ken,7.89
Sengoku Choujuu Giga,5.56
Cardfight!! Vanguard: Asia Circuit-hen,7.06
Jigoku Sensei Nube OVA,7.3
Kikoushi Enma,7.29
Berserk,8.4
Kamikaze Kaitou Jeanne,7.52
Berserk (2016),6.81
Shinmai Maou no Testament Burst,7.13
Cardfight!! Vanguard,7.25
Alignment You! You! The Animation,6.89
High School DxD BorN,7.71
Saint Seiya: Meiou Hades Meikai-hen,7.97
Makai Ouji: Devils and Realist,7.2
Yuu☆Yuu☆Hakusho Picture Drama,6.85
Shingeki no Bahamut: Genesis,7.77
Hakuouki Sekkaroku,7.84
Injuu Gakuen EX,6.34
Onigamiden,6.64
Devil Survivor 2 The Animation,7.06
Inyouchuu Shoku,6.51
Himekishi Lilia,7.02
Onikirimaru,6.46
Cyborg 009 VS Devilman,6.81
Blood Lad,7.55
Astarotte no Omocha! EX,6.83
Ao no Exorcist,7.92
Words Worth,6.9
Slayers Excellent,7.43
Shingeki no Bahamut: Genesis Recap,6.21
Makai Senki Disgaea,6.9
Generation of Chaos,3.98
Supernatural The Animation,7.2
Injuu Gakuen La Blue Girl,6.31
Shinmai Maou no Testament Specials,6.92
Injuu Kyoushi,5.76
Kyuuketsuhime Miyu (TV),7.24
Bio Hunter,6.1
Tokyo Requiem,5.92
Otome Youkai Zakuro Picture Drama,6.45
Ikusa Otome Valkyrie 2,6.68
Shounen Onmyouji,7.71
Dark Cat,4.04
Devilman: Tanjou-hen,7.19
Concrete Revolutio: Choujin Gensou,6.87
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,6.8
Taimanin Asagi 2,6.08
Shinmai Maou no Testament OVA,7.16
Bishoujo Senshi Sailor Moon Crystal Season III,7.83
