anime_name,rating
Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,7.31
School Days ONA,6.24
Rose of Versailles Movie,7.25
Tenjou Tenge: The Ultimate Fight,7.18
School Days,6.17
Uta no☆Prince-sama♪ Maji Love Revolutions,7.18
Kotetsu no Daibouken,6.03
Tsuyokiss,6.73
Seikai no Danshou: Tanjou,7.32
Saber Marionette J Again,7.32
Area 88 (TV),7.17
Ore no Kanojo to Osananajimi ga Shuraba Sugiru,7.32
Nazo no Kanojo X: Nazo no Natsu Matsuri,7.32
Love Hina Final Selection,7.32
Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,7.17
Kamigami no Asobi,7.32
Kimi no Iru Machi,7.17
Isuca,6.17
Gakusen Toshi Asterisk 2nd Season,7.32
Mahoromatic 2 End Year Special,7.17
La Rose de Versailles,6.02
Soul Link Special,6.02
Aquarion Evol,7.32
Accel World EX,7.32
Netoge no Yome wa Onnanoko ja Nai to Omotta?,7.17
Guardian Hearts,6.01
Princess Rouge,6.01
Shinkyoku Soukai Polyphonica Crimson S,7.33
Nakedyouth,6.17
Shin Shirayuki-hime Densetsu Prétear,7.33
Robin Hood no Daibouken,7.25
Rokujouma no Shinryakusha!? (TV),7.33
Aku no Hana,7.22
Princess Nine: Kisaragi Joshikou Yakyuubu,7.33
Ouran Koukou Host Club,8.39
Urusei Yatsura Movie 3: Remember My Love,7.17
Wonderful Days,7.17
Kiss x Sis,7.33
Watashi no Coffee Samurai: Jihanki-teki na Kareshi,6.25
Kimi no Iru Machi: Tasogare Kousaten,7.33
Karin,7.33
Hitsugi no Chaika: Avenging Battle,7.33
Hoshizora Kiseki,5.99
Blue Seed 1.5,6.72
Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,5.99
12-sai.,6.59
Amagami SS+ Plus Specials,7.33
Aishen Qiaokeli-ing...,7.33
11-nin Iru!,7.33
Moldiver,6.25
Tactical Roar Special,5.98
To LOVE-Ru,7.34
Hataraki Man,7.16
Hinata no Aoshigure,7.16
Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,5.97
Winter Garden,6.76
Cutey Honey F,6.72
Junk Boy,6.25
Refrain Blue,5.97
Koi Koi 7,5.96
Macross Δ,7.34
Handsome Girl,5.95
Koi Kaze,7.34
Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou,6.6
Inou-Battle wa Nichijou-kei no Naka de,7.34
Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,6.76
Gugure! Kokkuri-san Specials,7.34
Nanatsu-iro★Drops,7.16
Umi Monogatari: Anata ga Ite Kureta Koto,6.76
Kuro to Kin no Akanai Kagi.,5.94
Peach Girl,7.16
Rurouni Kenshin: Meiji Kenkaku Romantan,8.43
Aquarian Age: Sign for Evolution,6.25
Sword Art Online II,7.35
Seirei Tsukai,5.94
Suzuka,7.35
Genji Monogatari,6.72
Sankarea OVA,7.35
Mizuiro (2003),6.57
Onegai☆Teacher,7.35
Pucca (2008),6.6
Hanaukyou Maid-tai,6.72
Nogizaka Haruka no Himitsu,7.35
RahXephon: Pluralitas Concentio,7.16
Norn9: Norn+Nonet Recap,5.93
Kirarin☆Revolution,7.35
Kimi ga Aruji de Shitsuji ga Ore de,7.35
Seiken Tsukai no World Break,7.16
D.N.Angel,7.35
Clannad Movie,7.35
Fujimi 2-choume Koukyougakudan,5.72
Asako Get You!!,5.91
Sukitte Ii na yo.: Dareka ga,7.36
Soul Link,6.26
Natsuyuki Rendezvous,7.36
Tsubasa: Tokyo Revelations,8.44
Mobile Suit Gundam Seed Destiny,7.36
Shinmai Maou no Testament OVA,7.16
Sousei no Aquarion OVA,7.16
Love Hina: Motoko no Sentaku, Koi ka Ken... &quot;Naku na&quot;,7.36
Clannad: After Story,9.06
Love Hina Again,7.36
Otome wa Boku ni Koishiteru Special,6.76
Kotoura-san,7.36
Kusatta Kyoushi no Houteishiki,6.26
Nodame Cantabile Finale,8.38
Tenjou Tenge: The Past Chapter,7.16
Tsukuyomi: Moon Phase,7.16
Cybersix,7.36
Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,7.36
Heart no Kuni no Alice: Wonderful Wonder World,6.26
Angelique: Shiroi Tsubasa no Memoire,6.14
Aquarion Logos,5.89
Uta no☆Prince-sama♪ Maji Love Legend Star,7.37
Uta no☆Prince-sama♪ Maji Love 1000%,7.37
Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,7.37
Star Driver: Kagayaki no Takuto,7.37
Sola,7.37
Toki wo Kakeru Shoujo,8.44
Naisho no Tsubomi,6.72
Good Morning Call,6.26
Planetes,8.38
D.C.S.S: Da Capo Second Season,7.15
High School DxD Specials,7.37
Hayate no Gotoku! Cuties,7.15
Kagaku na Yatsura,5.88
One Pound Gospel,6.72
Ore, Twintail ni Narimasu.,6.76
Hello! Sandybell,7.15
Fushigi Yuugi OVA 2,7.37
Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,6.27
Honoo no Mirage: Minagiwa no Hangyakusha,7.15
Jitsu wa Watashi wa,7.15
_Summer,5.88
D.C.II S.S.: Da Capo II Second Season,7.37
Maison Ikkoku: Utsuriyuku Kisetsu no Naka de,7.15
Toradora!,8.45
Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,7.37
Amagami SS OVA,7.37
Tokyo Marble Chocolate,7.38
School Rumble San Gakki,7.38
Sengoku☆Paradise Kiwami,6.27
Seirei Tsukai no Blade Dance,7.15
Gokinjo Monogatari the Movie,6.6
Ookami-san to Shichinin no Nakama-tachi,7.38
Stratosphera no Yousei,5.83
Mikan Enikki,7.38
Plastic Little,6.27
Hiiro no Kakera Dai Ni Shou,7.38
Tenkuu no Shiro Laputa,8.38
Dakara Boku wa, H ga Dekinai. Recap,6.6
Wata no Kuni Hoshi,7.15
Bakemonogatari Recap,7.38
Yaoguai Mingdan,6.72
Ayashi no Ceres,7.38
Kouryuu Densetsu Villgust,6.27
Akane Maniax,5.83
Angel Heart,7.38
Kyoushirou to Towa no Sora Specials,6.76
Yosuga no Sora: In Solitude, Where We Are Least Alone.,6.72
The Rose and Women of Versailles,7.39
To Heart: Remember My Memories,6.57
Sankarea: Wagahai mo... Zombie de Aru...,7.39
Rumiko Takahashi Anthology,7.39
Gakusen Toshi Asterisk,7.14
Nyan Koi!,7.39
Akai Ito,6.71
Monster Musume no Iru Nichijou,7.39
Canvas: Sepia-iro no Motif,5.81
Haikara-san ga Tooru,7.39
Hikari no Densetsu,6.76
H2,7.39
Genius Party,7.39
Ai Yori Aoshi,7.24
Onegai☆Twins: Natsu wa Owaranai,7.14
Moekan The Animation,5.81
Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,7.39
Rosario to Vampire,7.14
Happy☆Lesson,6.76
Air Movie,7.39
Dance with Devils,6.71
Vampire Knight,7.4
Ookami to Koushinryou II,8.46
Negima!? Natsu Special!?,7.25
3x3 Eyes Seima Densetsu,7.13
Kimi no Iru Machi OVA,7.21
Hachimitsu to Clover II,8.37
Blue Gender,7.13
Nogizaka Haruka no Himitsu: Finale,7.4
Nazo no Kanojo X,7.4
Blue Seed,7.13
Natsu no Arashi!,7.4
Inukami!,7.4
Harukanaru Toki no Naka de: Maihitoyo,7.4
Hidan no Aria,7.13
Nodame Cantabile,8.46
Nana to Kaoru,5.79
Usagi-chan de Cue!!,5.79
Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,7.13
Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,7.4
Saiunkoku Monogatari Soushuuhen,7.41
Berserk,8.4
Shinmai Maou no Testament Burst,7.13
Winter Sonata Episode 0,6.57
Myself; Yourself,7.41
W: Wish,6.3
Kishin Houkou Demonbane (TV),6.71
Kimi ga Nozomu Eien,7.41
D.C.III: Da Capo III,6.76
Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,6.76
Massugu ni Ikou.,6.71
Wind: A Breath of Heart (TV),6.14
Gravitation: Lyrics of Love,7.12
Aa! Megami-sama!,7.41
Iriya no Sora, UFO no Natsu,7.12
Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,7.42
Natsu-iro no Sunadokei,6.71
Nijiiro Days OVA,6.73
Seikai no Monshou Special,7.42
InuYasha: Kanketsu-hen,8.37
Maihime,7.12
Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA,7.42
Momokuri,7.25
Onegai☆Teacher: Himitsu na Futari,7.42
Mobile Suit Gundam Seed Destiny Special Edition,7.42
Nijiiro Hotaru: Eien no Natsuyasumi,7.12
Kimi ni Todoke 2nd Season Specials,7.42
Nisekoi: OVA,7.12
Detroit Metal City: Birth of the Metal Devil,7.42
Trinity Seven,7.43
Ore-sama Kingdom,6.61
Angel&#039;s Feather,5.62
Boku wa Konomama Kaeranai,5.62
Nagasarete Airantou,7.43
Touka Gettan,6.71
Hori-san to Miyamura-kun,7.43
Mahou Sensei Negima!,7.11
Kakyuusei,5.94
Mermaid Melody Pichi Pichi Pitch,7.11
Windaria,6.71
Lodoss-tou Senki: Eiyuu Kishi Den,7.25
Shamanic Princess,6.77
Happiness!,6.56
MapleStory,5.59
Tooi Sekai,6.62
Shinmai Maou no Testament,7.11
Kanojo ga Flag wo Oraretara,6.58
Fushigi no Umi no Nadia: Original Movie,5.58
Nanaka 6/17 Special,6.77
Sukitte Ii na yo.: Mei and Marshmallow,6.62
Glasslip,5.54
Narue no Sekai,6.7
Maoyuu Maou Yuusha,7.44
30-sai no Hoken Taiiku Specials,6.31
Love Hina Christmas Special: Silent Eve,7.44
Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,7.44
Koi☆Sento,6.56
Erementar Gerad,7.44
UFO Princess Valkyrie 3: Seiresetsu no Hanayome,7.11
Triangle Heart: Sweet Songs Forever,6.32
El Hazard: The Magnificent World,7.44
Bishoujo Senshi Sailor Moon Memorial,7.44
Nagato Yuki-chan no Shoushitsu,6.77
Palme no Ki,6.62
Call Me Tonight,5.48
Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,7.45
Chobits: Chibits,7.1
Tales of Eternia The Animation,6.32
Strawberry Panic,7.45
Compiler,5.47
Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,6.62
Saber Marionette J,7.45
El Hazard: The Wanderers,7.1
Freezing Vibration,7.1
Keitai Shoujo,5.46
Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no ja!,6.77
Ozmafia!!,5.46
Papa no Iukoto wo Kikinasai! OVA,7.45
Ookami Shoujo to Kuro Ouji OVA,7.45
Natsu no Arashi! Akinaichuu,7.45
R-15,6.7
Midori no Hibi,7.45
Mahoraba: Heartful days,7.45
High School! Kimengumi,7.45
High School DxD New: Oppai, Tsutsumimasu!,7.45
To Heart,6.7
Hatsukoi Limited,7.45
Groove Adventure Rave,7.45
Cat&#039;s Eye,7.21
Mamoru-kun ni Megami no Shukufuku wo!,7.21
Ano Ko ni 1000%,5.44
Maison Ikkoku: Prelude - Meguru Haru no Sakura no you ni...,7.1
Nana Recaps,7.1
Ookami to Koushinryou,8.37
Bishoujo Senshi Sailor Moon SuperS Special,7.45
12-sai.: Chicchana Mune no Tokimeki,6.69
Aa! Megami-sama! (TV),7.45
Aa! Megami-sama! (2011),7.45
Cutey Honey Flash: The Movie,6.32
Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,7.46
Kyou, Koi wo Hajimemasu,6.62
Fatal Fury: The Motion Picture,6.75
Shingetsutan Tsukihime,7.1
Akaneiro ni Somaru Saka,6.69
Kita e.: Diamond Dust Drops,6.77
Rurouni Kenshin Recap,7.46
Rec,7.46
UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,7.1
Mahou no Chocolate,5.39
Aki-Sora,6.32
Chobits Recap,7.09
Hentai Ouji to Warawanai Neko.,7.46
Final Approach,6.69
Sakamichi no Apollon,8.48
Litchi DE Hikari Club,5.36
Sakura Tsuushin,6.33
Photokano,6.33
Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,7.47
Zegapain,7.47
Girls Bravo: First Season,6.69
Wagamama☆Fairy Mirumo de Pon!,7.47
Dragonaut: The Resonance Special,7.09
Toshokan Sensou: Koi no Shougai,7.47
Macross FB7: Ore no Uta wo Kike!,6.33
Scared Rider Xechs,5.32
Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.28
Ryokunohara Meikyuu,5.3
Hantsu x Trash,5.29
I&#039;&#039;s Pure Bonus,6.62
Ookami Shoujo to Kuro Ouji,7.47
Itsuka Tenma no Kuro Usagi OVA,7.09
Doku Tenshi no Shippo,6.62
Tokyo Daigaku Monogatari,5.29
Aoki Honoo,5.27
Legend of Basara,7.47
Hitsugi no Chaika,7.47
Eureka Seven: New Order,6.77
Kiss x Sis (TV),7.09
High School DxD OVA,7.47
Koitabi: True Tours Nanto,7.09
Macademi Wasshoi!,7.09
Kyoushirou to Towa no Sora,6.69
1+2=Paradise,5.24
Air in Summer,7.47
Shinkon Gattai Godannar!! 2nd Season,7.09
Bobby ni Kubittake,6.33
Tokimeki Tonight,7.48
First Kiss Monogatari,5.21
Tsubasa to Hotaru,7.09
Ristorante Paradiso,7.48
Ace wo Nerae!,7.08
Maria-sama ga Miteru,7.48
Kämpfer,6.73
Kimikiss Pure Rouge,7.48
Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,7.08
Huyao Xiao Hongniang,7.48
Honobono Log,7.48
Rewrite,6.69
Ginban Kaleidoscope,7.48
Kami nomi zo Shiru Sekai: Megami-hen,8.3
Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,7.48
Akazukin Chacha,7.48
Air,7.48
Uchuu no Stellvia,7.49
Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,7.49
Little Busters!: Refrain,8.36
Kurozuka,7.08
Katanagatari,8.49
Shakugan no Shana S,7.49
Pita Ten,7.08
Maison Ikkoku: Kanketsu-hen,7.49
Cherry no Manma,5.01
Love Lab,7.49
Shin Tenchi Muyou! Specials,7.08
Sumomomo Momomo: Chijou Saikyou no Yome,7.08
Sumomomo Momomo: Chijou Saikyou no Yome Specials,7.08
Seikai no Senki Special,7.5
Touch: Sebangou no Nai Ace,7.08
Nodame Cantabile Special,7.5
Urusei Yatsura Movie 6: Itsudatte My Darling,7.08
Nisekoi:,7.5
Trouble Chocolate,6.69
Ai Tenshi Densetsu Wedding Peach,6.77
Marmalade Boy Movie,7.5
Saishuu Shiken Kujira Progressive,6.34
Kono Bijutsubu ni wa Mondai ga Aru!,7.5
Kaze no Stigma,7.5
Canary,4.88
Kage kara Mamoru!,6.73
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,6.34
Date A Live II,7.5
Cinderella Monogatari,7.5
True Tears Epilogue,6.78
Winter Sonata,7.51
Memories Off #5 Togireta Film The Animation,6.34
Shin Chou Kyou Ryo: Condor Hero II,7.51
Rurouni Kenshin Special,7.51
Papa no Iukoto wo Kikinasai!,7.51
Kimikiss Pure Rouge Special,7.07
Maria-sama ga Miteru: Haru Specials,7.51
Ai,4.54
Kamichama Karin,7.51
Mahoromatic End Year Special,7.07
Shuffle! Memories,6.63
Itsuka Tenma no Kuro Usagi Picture Drama,6.34
VitaminX Addiction,6.56
I&#039;&#039;s,6.13
Tenchi Muyou! in Love,7.52
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,7.07
Rokujouma no Shinryakusha!?,6.78
Fake,6.68
Kamisama Hajimemashita◎,8.28
Nijiiro Days,7.52
Walkure Romanze,6.56
Monster Musume no Iru Nichijou OVA,7.52
Hyper Police,7.06
Kanojo to Kanojo no Neko,7.52
Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,6.34
Kamikaze Kaitou Jeanne,7.52
Glass no Kamen,7.52
Kaze to Ki no Uta Sanctus: Sei Naru Kana,7.06
Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai,6.78
Akaneiro ni Somaru Saka: Hardcore,6.55
Oniichan dakedo Ai Sae Areba Kankeinai yo ne!,6.78
Vampire Knight Guilty,7.53
Uta no☆Prince-sama♪ Maji Love 2000%,7.53
Trinity Seven OVA,7.53
Wind: A Breath of Heart OVA,6.35
PetoPeto-san,6.63
Shin Chou Kyou Ryo: Condor Hero,7.53
Sankarea,7.53
Shitcom,2.93
Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,7.06
Megane na Kanojo,6.78
Mayo Chiki!,7.53
Magic Knight Rayearth,7.53
Hoshi no Koe,7.53
Hiyokoi,7.53
Nozo x Kimi,6.63
Aoki Densetsu Shoot!,7.53
Kanamewo,6.79
Sola Specials,7.06
Toradora!: Bentou no Gokui,7.54
Tenchi Muyou!,7.54
Super Lovers,7.54
Gothicmade: Hana no Utame,5.93
Kagerou Daze: In a Day&#039;s,7.29
Hime-chan no Ribbon,7.54
Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,6.63
Daishizen no Majuu: Bagi,6.55
Date A Live,7.54
Chouyaku Hyakuninisshu: Uta Koi.,7.54
D.C.II: Da Capo II,7.05
Iketeru Futari,6.78
Bokura ga Ita,7.54
&quot;Bungaku Shoujo&quot; Memoire,7.54
True Tears,7.55
Mekakucity Actors,7.21
Zegapain ADP,6.35
RahXephon,7.55
Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru,7.55
Bonjour♪Koiaji Pâtisserie,6.35
I&#039;&#039;s Pure,7.05
Happy☆Lesson: Hoka Hoka★Kanna to Futari Kiri,6.78
Bakuman.,8.35
Kaikan Phrase,7.55
Kannazuki no Miko,7.05
Kimi ga Nozomu Eien: Next Season,7.05
ef: A Tale of Memories. - Recollections,7.55
Clannad,8.3
Date A Live: Date to Date,7.55
Follow Me,6.55
Eureka Seven: Pocket ga Niji de Ippai,7.25
X,7.56
Ai to Yuuki no Pig Girl Tonde Buurin,6.67
Futari Ecchi,6.55
Psychic Academy,6.36
Amaenaide yo!!,6.67
Tasogare Otome x Amnesia: Taima Otome,7.56
Simoun,7.56
Gokujou!! Mecha Mote Iinchou,6.73
Orange: Mirai,7.56
Nineteen 19,6.13
Taimadou Gakuen 35 Shiken Shoutai,7.05
D.C.S.S: Da Capo Second Season Omake,6.78
Gokinjo Monogatari,7.56
Makai Toshi Shinjuku,6.36
Crying Freeman,6.67
Date A Live Movie: Mayuri Judgment,7.56
To Heart 2 OVA,7.05
Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,6.36
Ai Yori Aoshi: Enishi - Miyuki,7.04
Amaenaide yo!! Katsu!!: Damasarenaide yo!!,6.78
Nodame Cantabile OVA,7.57
Nisekoi OVA,7.57
Kakyuusei (1999),6.36
Kotonoha no Niwa,8.35
Daitoshokan no Hitsujikai,7.04
Pucca (2006),6.67
Skip Beat!,8.28
Isuca: Gokuraku,6.36
Genji Monogatari Sennenki,7.04
Chobits,7.57
Doukyuusei (Movie),8.53
Boku wa Tomodachi ga Sukunai,7.57
Hoshizora e Kakaru Hashi,7.04
Amagami SS,7.57
Uchuu no Kishi Tekkaman Blade,7.58
Cross Game,8.53
Shin Chou Kyou Ryo: Condor Hero III,7.58
RahXephon Specials,6.67
Rizelmine,6.67
Fate/stay night,7.58
Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,7.58
Absolute Duo,6.78
Blue Gender: The Warrior,6.36
Aishiteruze Baby★★,7.58
Bakuman. 2nd Season,8.53
Mashiro-iro Symphony: The Color of Lovers Picture Drama,6.55
Yamada-kun to 7-nin no Majo (OVA),7.59
Shoujo Kakumei Utena: Adolescence Mokushiroku,7.59
Yume de Aetara (TV),6.64
Sister Princess: Re Pure,6.37
Mikakunin de Shinkoukei,7.59
Mai-HiME,7.59
Himawari!!,6.58
Kiniro no Corda: Primo Passo - Hitonatsu no Encore,7.59
Kemonozume,7.59
Rose of Versailles,8.4
To Heart 2 AD,7.04
Tokyo Mew Mew,7.04
Zero no Tsukaima: Princesses no Rondo,7.6
Rescue Me!,6.13
Toshokan Sensou,7.6
Kick-Heart,6.37
Tenshi na Konamaiki,7.6
White Album 2nd Season,7.04
Tenshi no Shippo Chu!,6.64
Otome Youkai Zakuro,7.6
Zero no Tsukaima: Princesses no Rondo Picture Drama,7.04
Attacker You!,6.66
One More Time, One More Chance,7.6
Kidou Senkan Nadesico,7.6
Accel World: Infinite∞Burst,7.03
Asa made Jugyou Chu!,6.37
Chuunibyou demo Koi ga Shitai! Ren,7.6
Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,7.61
Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,7.03
Ichigo 100% OVA,7.03
Koi to Senkyo to Chocolate Special,7.03
Magic Knight Rayearth II,7.61
Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,7.03
Lady Jewelpet,7.61
Kimagure Orange☆Road OVA,7.61
Working!!!: Lord of the Takanashi,8.34
Kumo no You ni Kaze no You ni,7.03
Munto,7.03
Amagami SS+ Plus,7.61
Aa! Megami-sama! (TV) Specials,7.61
Zero no Tsukaima,7.62
Nijiiro☆Prism Girl,6.38
Nagareboshi Lens Specials,6.38
Nagareboshi Lens,6.79
Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken Specials,6.66
Izumo: Takeki Tsurugi no Senki,6.38
Mobile Fighter G Gundam,7.62
Otogi Story Tenshi no Shippo,6.66
Metropolis,7.62
InuYasha: Guren no Houraijima,7.62
Asu no Yoichi!,7.02
Sentimental Journey,6.55
Nana,8.55
Acchi Kocchi (TV): Place=Princess,7.62
Accel World,7.62
Meiji Tokyo Renka Movie: Yumihari no Serenade,6.79
Yawara!,7.63
Mamotte Shugogetten!,6.79
Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari,7.63
Candy☆Boy: Side Story For Archive,7.02
Patalliro!,7.63
Dual Parallel! Trouble Adventures Special,7.02
Loveless Specials,6.79
