anime_name,rating
Binbougami ga!,7.88
Chocolat no Mahou,6.37
Dragon Pink,6.32
Otome Youkai Zakuro,7.6
Yuuwaku Countdown,5.95
Persona 4 the Animation: No One is Alone,7.6
Ao no Exorcist Movie,7.88
Hanada Shounen-shi,8.16
Tokyo Mew Mew,7.04
Amaenaide yo!!: Yasumanaide yo!!,6.81
Hikaru no Go Special,7.59
Bleach: Memories in the Rain,7.21
Kemonozume,7.59
Kamigami no Asobi,7.32
Durarara!!x2 Ten,8.12
Tokyo ESP,6.64
Another,7.88
Mahou Sensei Negima! Anime Final,6.9
Noblesse: Pamyeol-ui Sijak,7.59
Moyashimon CGI Anime,6.37
Ookamikakushi,6.47
Shinreigari: Ghost Hound,7.59
xxxHOLiC Rou,8.32
Brave Story,7.58
Manie-Manie: Meikyuu Monogatari,7.04
Fate/stay night,7.58
Fate/stay night Movie: Unlimited Blade Works,7.58
Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,8.35
Absolute Duo,6.78
Kannagi: Moshimo Kannagi ga Attara...,7.17
Vampire,6.56
Hakkenden: Touhou Hakken Ibun,7.57
Isuca: Gokuraku,6.36
Hakuouki,7.57
Kore wa Zombie Desu ka? OVA,7.57
Mushishi Special: Hihamukage,8.66
Amatsuki,7.04
Amaenaide yo!! Katsu!!: Damasarenaide yo!!,6.78
Kaze no Tairiku,6.36
Kuroshitsuji Recap,7.32
Nurarihyon no Mago: Jump Super Anime Tour Special,6.67
Gakuen Senki Muryou,7.24
Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,7.04
Kyoukai no Rinne (TV) 2nd Season,7.26
Carnival Phantasm EX Season,7.56
Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,7.17
Shihaisha no Tasogare,6.03
Hitori no Shita: The Outcast,6.67
Saint Luminous Jogakuin,6.17
Kaze no Matasaburou (Movie),6.24
Juuni Kokuki,8.16
Blood Lad: Wagahai wa Neko de wa Nai,7.31
Higurashi no Naku Koro ni Rei,7.56
Kara no Kyoukai: Mirai Fukuin - Extra Chorus,7.56
Taimadou Gakuen 35 Shiken Shoutai,7.05
Makai Toshi Shinjuku,6.36
Nihon Animator Mihonichi,7.56
Shinigami no Ballad.,7.05
Tasogare Otome x Amnesia: Taima Otome,7.56
InuYasha: Tenka Hadou no Ken,7.89
Amaenaide yo!!,6.67
Shinsekai yori,8.53
Haitai Nanafa,6.18
Psychic Academy,6.36
Gensoumaden Saiyuuki OVA,7.31
Kono Subarashii Sekai ni Shukufuku wo!,8.03
Blood Lad,7.55
Tenjou Tenge: The Ultimate Fight,7.18
Soul Eater,8.08
Kannazuki no Miko,7.05
JoJo no Kimyou na Bouken: Adventure,7.22
Gaist Crusher,6.12
Devilman,6.55
Kuroshitsuji II,7.55
Kaibutsu Oujo (OVA),7.21
Lodoss-tou Senki,7.55
Pupipo!,6.9
Mahou Shoujo Elena,6.55
InuYasha: Kuroi Tessaiga,7.89
Deimos no Hanayome: Ran no Kumikyoku,6.04
Nanatsu no Taizai,8.42
X/1999,6.68
Tegamibachi: Hikari to Ao no Gensou Yawa,7.55
InuYasha,7.89
Fate/Zero,8.51
Clannad: After Story,9.06
Kamisama Hajimemashita◎,8.28
Rental Magica,7.18
Digimon Savers 3D: Digital World Kiki Ippatsu!,6.35
Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama,7.05
Bleach: The Sealed Sword Frenzy,7.05
Kagerou Daze: In a Day&#039;s,7.29
Wangpai Yushi,6.9
Bungou Stray Dogs 2nd Season,8.39
Tokyo Babylon,6.82
Blue Dragon,6.55
Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,6.63
Zombie-Loan,7.06
JoJo no Kimyou na Bouken (TV),8.51
Saint Seiya: The Lost Canvas - Meiou Shinwa 2,8.36
Sola Specials,7.06
Juubee Ninpuuchou: Ryuuhougyoku-hen,6.78
Harukanaru Toki no Naka de: Hachiyou Shou Specials,6.52
Clannad,8.3
Amaenaide yo!! Katsu!!,6.89
Tegamibachi Reverse,7.9
Kanamewo,6.79
Persona 3 the Movie 2: Midsummer Knight&#039;s Dream,7.9
Tokyo Majin Gakuen Kenpucho: Tou,7.31
Wagaya no Oinari-sama.,7.31
Short Peace Opening,6.35
Re-Kan!,6.83
Sankarea,7.53
Towa no Quon 1: Utakata no Kaben,7.53
Nurarihyon no Mago: Sennen Makyou Recaps,6.68
Taifuu no Noruda,6.35
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,8.09
Towa no Quon 2: Konton no Ranbu,7.53
Natsu-iro Kiseki,7.06
Trinity Seven OVA,7.53
UN-GO,7.53
Vampire Knight Guilty,7.53
Inu to Hasami wa Tsukaiyou,6.68
Vampire Holmes,3.63
Wind: A Breath of Heart OVA,6.35
Fate/Zero 2nd Season,8.73
Fuse: Teppou Musume no Torimonochou,7.52
Elf Hime Nina,6.53
Harmonie,7.52
Natsume Yuujinchou San,8.67
Natsume Yuujinchou,8.42
Gegege no Kitarou (1968),7.06
Yamada-kun to 7-nin no Majo (TV),7.91
Nanatsu no Taizai: Seisen no Shirushi,7.52
Bakuen Campus Guardress,6.34
Devil Survivor 2 The Animation,7.06
Beet the Vandel Buster,7.06
Shuten Douji,6.05
Persona 4 the Animation: The Factor of Hope,7.52
Shin Megami Tensei Devil Children,6.63
Dark Cat,4.04
Jigoku Sensei Nube OVA,7.3
Bloody Night,4.26
Ankoku Shinwa,4.31
Rokujouma no Shinryakusha!?,6.78
Tokyo Ghoul √A,7.52
Master Mosquiton,6.89
Ajin Part 2: Shoutotsu,7.51
Itsuka Tenma no Kuro Usagi Picture Drama,6.34
Busou Renkin,7.51
Mouryou no Nie,6.3
Garo: Honoo no Kokuin,7.51
Seirei Tsukai no Blade Dance Specials,6.78
Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special,6.48
Moon Pride,6.89
Kamichu!,7.51
Mirai Nikki,7.51
Inyouchuu The Animation,6.5
Vampire Sensou,4.76
Gingitsune,7.23
Persona 2: Another Self,6.23
Akira,8.15
Kara no Kyoukai 5: Mujun Rasen,8.68
Seikon no Qwaser: Jotei no Shouzou,6.56
Amon: Devilman Mokushiroku,6.68
Berserk: Ougon Jidai-hen I - Haou no Tamago,7.91
Harukanaru Toki no Naka de: Hachiyou Shou,7.18
Yumekui Merry,7.08
Sora no Otoshimono Final: Eternal My Master,6.89
Mnemosyne: Mnemosyne no Musume-tachi,7.5
Mushishi Zoku Shou: Suzu no Shizuku,8.75
Shuranosuke Zanmaken: Shikamamon no Otoko,4.95
Strike the Blood II,8.05
Durarara!!x2 Shou,8.15
Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,7.5
Little Busters!: Refrain,8.36
Pandora Hearts,7.92
Witch Craft Works OVA,6.89
Yuu☆Yuu☆Hakusho: Eizou Hakusho II,7.5
Blood-C: Special Edition,6.88
Tenjou-jin to Akuto-jin Saigo no Tatakai,7.3
C³,6.88
Shakugan no Shana S,7.49
Silent Mobius: The Motion Picture,6.51
Claymore,7.92
Air,7.48
Chivas 1-2-3,6.22
Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,7.08
Carnival Phantasm: HibiChika Special,7.48
Seikon no Qwaser,6.82
Seikon no Qwaser II,6.69
Teito Monogatari,6.06
Buta Himesama,5.64
Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,7.48
Taimanin Yukikaze,6.47
Rewrite,6.69
Higurashi no Naku Koro ni Kai,8.41
Ao no Exorcist,7.92
Legend of Duo,5.13
Nurarihyon no Mago: Sennen Makyou,8.15
Haitai Nanafa 2nd Season,6.22
Mononoke,8.49
Ashiaraiyashiki no Juunin-tachi.,5.17
Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,7.48
Harukanaru Toki no Naka de 3: Owarinaki Unmei,6.88
ChäoS;HEAd,6.62
Yuu☆Yuu☆Hakusho: Eizou Hakusho,7.48
xxxHOLiC Movie: Manatsu no Yoru no Yume,8.04
Air in Summer,7.47
Kami nomi zo Shiru Sekai: Megami-hen,8.3
One: Kagayaku Kisetsu e,5.24
Asura Cryin&#039; 2,7.47
Mokke Specials,7.09
Macademi Wasshoi!,7.09
Futatsu no Spica,7.47
Saishuu Shiken Kujira,5.26
Sin: The Movie,5.27
JoJo no Kimyou na Bouken,7.47
Shiki Specials,7.93
Panty &amp; Stocking in Sanitarybox,6.56
Megami Kyouju,5.85
Karakuri no Kimi,6.69
Chainsaw Maid,5.27
Osiris no Tenbin,6.06
Highschool of the Dead: Drifters of the Dead,6.77
Itsuka Tenma no Kuro Usagi OVA,7.09
Zombie-Loan Specials,7.19
Hiiro no Kakera,6.88
Kanokon,6.74
Night Head Genesis,6.88
Shinrei Tantei Yakumo,7.47
Slayers Special,7.47
Hoozuki no Reitetsu OVA,7.93
Noragami Aragoto,8.48
Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,6.85
Furusato Saisei: Nihon no Mukashibanashi,7.09
Makai Tenshou,5.34
Gantz 2nd Stage,7.29
Nyanpire The Animation,6.83
Yozakura Quartet: Hoshi no Umi,7.47
Zettai Karen Children,7.47
xxxHOLiC,8.11
Mushishi Zoku Shou,8.8
Dai Mahou Touge,7.09
Fukigen na Mononokean,7.46
Kurayami Santa,5.36
Secret Journey,6.46
Shoujo Senki Brain Jacker,5.76
Hentai Ouji to Warawanai Neko.,7.46
Highschool of the Dead,7.46
Shinpi no Hou,5.37
Seijuuki Cyguard,5.37
Bakemonogatari,8.39
Soul Eater NOT!,6.33
Hi no Tori,7.29
Natsume Yuujinchou: Itsuka Yuki no Hi ni,8.4
Tonari no Totoro,8.48
Anemone,6.69
Makai Tenshi Djibril 3,6.44
Shakugan no Shana Movie,7.46
Shingetsutan Tsukihime,7.1
First Squad: The Moment of Truth,6.16
Concrete Revolutio: Choujin Gensou - The Last Song,7.23
Digital Devil Story: Megami Tensei,5.42
Aa! Megami-sama! (2011),7.45
Aa! Megami-sama! (TV),7.45
Natsume Yuujinchou Go,8.76
Little Busters!: EX,7.94
K: Missing Kings,7.94
Cuticle Tantei Inaba,7.45
Hipira-kun,6.32
Yakushiji Ryouko no Kaiki Jikenbo,7.19
Hakuouki Reimeiroku Tokuten Disc,7.46
Kono Danshi, Uchuujin to Tatakaemasu.,7.1
Kikoushi Enma,7.29
Hikaru no Go: New Year Special,7.45
Oni-Tensei,6.44
Hakuouki Movie 1: Kyoto Ranbu,7.94
Sakura Taisen: New York,6.51
Yami no Shihosha Judge,5.46
Kyoukai no Rinne,6.16
Natsu no Arashi! Akinaichuu,7.45
Kuroshitsuji: Book of Circus,8.37
Nobunagun,6.83
Onigiri,5.47
KO Seiki Beast Sanjuushi,6.73
Kyousou Giga (2012),7.25
Omamori Himari,7.19
Mahou Shoujo Ai San: The Anime,6.43
Asura Cryin&#039;,7.1
Concrete Revolutio: Choujin Gensou,6.87
Zekkyou Gakkyuu,5.5
Beelzebub Specials,7.44
Vassalord.,7.11
Chiisana Obake Acchi, Kocchi, Socchi,6.17
No Game No Life,8.47
Defend Love,6.06
Mirai Nikki (TV),8.07
Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,7.44
Glasslip,5.54
Tezuka Osamu no Buddha: Owarinaki Tabi,7.11
Nabari no Ou,7.44
Angel Beats!,8.39
Mokke,7.19
Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,7.11
Loveless,7.19
Sengoku Choujuu Giga,5.56
Sousei no Onmyouji,7.11
Fantascope: Tylostoma,6.87
Soukou Kijo Iris Special,6.29
Wasurenagumo,7.24
Nekogami Yaoyorozu,6.73
Strike the Blood,7.44
Beet the Vandel Buster Excellion,6.82
Strike the Blood: Valkyria no Oukoku-hen,7.44
Sono Kinisasete yo: My My Mai,6.07
Trinity Blood,7.44
Ao no Exorcist: Kuro no Iede,7.43
Nekomonogatari: Kuro,8.06
Asagiri no Miko,6.31
Mahou Sensei Negima!,7.11
Kuroshitsuji,8.06
Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,6.71
Geobreeders: File-X Chibi Neko Dakkan,6.49
Tasogare Otome x Amnesia,7.95
Touka Gettan,6.71
Garo: Honoo no Kokuin - Home,6.88
Saiki Kusuo no Ψ-nan (TV),8.29
Tokkou,6.71
Kannagi,7.43
Chuumon no Ooi Ryouriten (1991),6.31
Tekkon Kinkreet,8.11
Code Geass: Soubou no Oz Picture Drama,6.61
Dance in the Vampire Bund Recap,6.61
Haunted Junction,6.87
Kekkai Sensen: Ousama no Restaurant no Ousama,7.43
Naruto: Shippuuden Movie 2 - Kizuna,7.43
Angel&#039;s Feather,5.62
Persona 4 the Golden Animation,6.75
Black Blood Brothers,7.28
Slayers Excellent,7.43
Maou Dante,6.31
Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,6.71
Kyousou Giga (TV),7.95
Tokyo Juushouden,5.67
Garo Movie: Divine Flame,7.18
Shikabane Hime: Kuro Special,7.12
Trinity Seven,7.43
Servamp,7.12
Persona 4 the Golden Animation: Thank you Mr. Accomplice,6.61
Qualidea Code,6.71
Nakoruru: Ano Hito kara no Okurimono,5.67
InuYasha: Kanketsu-hen,8.37
Inari, Konkon, Koi Iroha.,7.28
Taimanin Asagi Special,6.42
Kami nomi zo Shiru Sekai: 4-nin to Idol,7.42
Yakusai Kochou,5.69
Kami nomi zo Shiru Sekai,7.95
Matantei Loki Ragnarok,7.42
Overlord,8.04
Goulart Knights: Evoked the Beginning White,6.3
Full Moon wo Sagashite,8.08
Slayers Gorgeous,7.42
Saint Beast: Seijuu Kourin-hen,6.09
Kaibutsu Oujo: Konsui Oujo,7.12
Master Mosquiton 99,6.71
Kyoukai no Kanata: Mini Theater,6.82
Aa! Megami-sama!,7.41
Kyoufu no Bio Ningen Saishuu Kyoushi,5.72
Devilman: Tanjou-hen,7.19
Yuugen Kaisha,6.57
Bleach,7.95
Kyousou Giga (TV) Recaps,6.71
11eyes,6.49
Seikimatsu Occult Gakuin Specials,6.61
Onmyou Taisenki,7.28
Musaigen no Phantom World: Limitless Phantom World,6.09
E&#039;s Otherwise,6.75
Tattoon Master,6.3
Sarusuberi: Miss Hokusai,7.28
Konjiki no Gash Bell!!: 101 Banme no Mamono,7.41
Galerians: Rion,5.74
The SoulTaker: Tamashii-gari,6.5
Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,6.76
Petshop of Horrors,7.41
Okitegami Kyouko no Bibouroku x Monogatari,5.77
Monochrome Factor,7.13
Senkaiden Houshin Engi,7.28
Supernatural The Animation,7.2
Shingeki no Bahamut: Genesis Recap,6.21
Witch Craft Works,7.22
Zettai Karen Children Recap,6.61
Harukanaru Toki no Naka de: Maihitoyo,7.4
Inukami!,7.4
Sousei no Aquarion,7.2
Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,7.4
Natsu no Arashi!,7.4
Saiki Kusuo no Ψ-nan,5.81
Itsuka Tenma no Kuro Usagi,6.83
Boogiepop wa Warawanai: Boogiepop Phantom,7.27
Vampire Knight,7.4
Dance with Devils,6.71
Kuroshitsuji: Book of Murder,8.41
Air Movie,7.39
Shingeki no Kyojin: Kuinaki Sentaku,8.45
Holy Knight,6.28
Ninja Ryuukenden,5.81
Jigoku Sensei Nube (Movie),6.82
Saijaku Muhai no Bahamut,6.87
Honoo no Mirage,6.74
Durarara!! Specials,8.04
Kamisama Dolls,7.14
Kaidan Restaurant,7.39
Alexander Senki,5.81
Blue Seed 2,6.6
Kuroshitsuji Picture Drama,7.39
Gakusen Toshi Asterisk,7.14
Kami nomi zo Shiru Sekai II,8.12
Gosenzo San&#039;e,6.38
Rumiko Takahashi Anthology,7.39
Devilman: Yochou Sirene-hen,7.14
Sankarea: Wagahai mo... Zombie de Aru...,7.39
Shaman King Specials,7.39
Battle Royal High School,5.83
Fate/stay night: Unlimited Blade Works 2nd Season,8.45
Baccano! Specials,8.29
Gantz,7.27
Inyouchuu Shoku Special,6.38
Ayashi no Ceres,7.38
Bakemonogatari Recap,7.38
Ghost Hunt,7.97
Bakuretsu Hunters,6.86
Kizumonogatari I: Tekketsu-hen,8.45
Hiiro no Kakera Dai Ni Shou,7.38
Ghost Sweeper GS Mikami,7.27
Dakara Boku wa, H ga Dekinai. Recap,6.6
Wind: A Breath of Heart (TV),6.14
Buddha Saitan,6.1
Jigoku Shoujo Futakomori,8.08
Seirei Tsukai no Blade Dance,7.15
Kimi no Na wa.,9.37
Chibi☆Devi!,6.86
Kanon,7.27
Natsume Yuujinchou Shi,8.75
Death Note,8.71
Owari no Seraph: Kyuuketsuki Shahar,7.15
Mouryou no Hako Special,6.76
Chaos Dragon: Sekiryuu Seneki,5.86
Kamisama Hajimemashita,8.13
Sekiei Ayakashi Mangatan,5.87
Taboo Tattoo,6.11
Musaigen no Phantom World Special,6.76
Jitsu wa Watashi wa,7.15
Honoo no Mirage: Minagiwa no Hangyakusha,7.15
Nekogami Yaoyorozu: Ohanami Ghostbusters,6.76
Tokumu Sousakan Rei &amp; Fuko,6.37
Hellsing: The Dawn,7.37
Naisho no Tsubomi,6.72
D.C.S.S: Da Capo Second Season,7.15
Lime-iro Ryuukitan X,5.89
Choujigen Game Neptune The Animation,7.15
Sola,7.37
Yamada-kun to 7-nin no Majo,7.37
Kara no Kyoukai: Mirai Fukuin,8.13
Tenjou Tenge: The Past Chapter,7.16
Makai Ouji: Devils and Realist,7.2
Mushishi,8.78
Sousei no Aquarion OVA,7.16
Le Chevalier D&#039;Eon,7.36
X Densha de Ikou,5.91
Hanamonogatari,8.11
Natsuyuki Rendezvous,7.36
Goulart Knights: Evoked the Beginning Black,5.91
Babel Nisei (2001),5.91
Hajimari no Boukensha-tachi: Legend of Crystania,6.15
Seikimatsu Occult Gakuin,7.16
Witch Hunter Robin,7.36
Moyashimon Returns,7.25
Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,7.36
Ajin Part 3: Shougeki,7.36
Shiki,7.99
Seiken Tsukai no World Break,7.16
Harukanaru Toki no Naka de: Hachiyou Shou OVA,6.72
Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,7.27
Serial Experiments Lain,7.99
Owarimonogatari,8.43
Kara no Kyoukai 1: Fukan Fuukei,7.81
Jigoku Sensei Nube: Kyoufu no Natsu Yasumi! Asashi no Uni no Gensetsu,6.93
Kubikiri Cycle: Aoiro Savant to Zaregototsukai,7.82
Meisou! Underworld,5.93
Koihime,6.78
Dragon Crisis!,6.93
Blood+,7.8
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,8.19
Chrno Crusade,7.8
Jigoku Shoujo Mitsuganae,7.81
Boukyaku no Senritsu,6.44
One Punch Man,8.82
Souryuuden,6.76
Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,6.8
Inma Youjo,6.23
Yami Shibai 2nd Season,6.54
Huyao Xiao Hongniang: Wangquan Fugui,7.8
Hotarubi no Mori e,8.61
Bannou Yasai Ninninman,6.13
Blade of the Immortal,6.93
Punch Line,7.16
Tokyo Ravens,7.8
Angel Beats! Specials,7.79
Mushishi Zoku Shou 2nd Season,8.88
Harukanaru Toki no Naka de: Ajisai Yumegatari,6.44
Inu x Boku SS Special,7.79
Jigoku Shoujo,7.79
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8.62
Alexander Senki Movie,6.12
Panty &amp; Stocking with Garterbelt,7.79
Vampire Hunter D,7.26
Tsukumo,6.84
Blue Dragon: Tenkai no Shichi Ryuu,6.74
Ranma ½ Super,7.79
Shinkyoku no Grimoire The Animation,6.83
Shakugan no Shana II (Second),7.79
Mizuiro (2003),6.57
Towa no Quon 6: Towa no Quon,7.79
Tayutama: Kiss on My Deity,6.93
Ajin,7.78
Gasaraki,6.74
Flying Witch Petit,5.93
Ga-Rei: Zero,7.78
Owari no Seraph: Owaranai Seraph,7.35
Youkai Watch,6.95
Kore wa Zombie Desu ka? of the Dead,7.78
Kyoukai no Kanata: Shinonome,7.78
Tsukimonogatari,8.21
Aa! Megami-sama!: Sorezore no Tsubasa Specials,7.64
Momo e no Tegami,7.78
Nisemonogatari,8.21
Nurarihyon no Mago,7.78
Aku no Onna Kanbu: Full Moon Night,6.85
K: Return of Kings,7.82
Hikaru no Go,8.19
Hakkenden: Touhou Hakken Ibun 2nd Season,7.82
Kara no Kyoukai 3: Tsuukaku Zanryuu,8.21
Kamisama Hajimemashita OVA,8.0
Otome Youkai Zakuro Picture Drama,6.45
Koutetsu no Majo Annerose,6.87
Inyouchuu Etsu,6.35
Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special,6.43
Zoku Natsume Yuujinchou,8.64
Shaman King,7.83
Brandish,6.89
Koyomimonogatari,7.77
JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,8.6
Bible Black Gaiden,6.89
Alignment You! You! The Animation,6.89
Inari, Konkon, Koi Iroha.: Inari, Konkon, Semishigure.,6.95
Sankarea OVA,7.35
Gakuen Nanafushigi,6.34
Yoru ga Kuru!,6.02
Seirei Tsukai,5.94
Shingeki no Bahamut: Genesis,7.77
Sasami-san@Ganbaranai,6.74
Bungou Stray Dogs,7.76
Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA,6.54
Yozakura Quartet,6.96
Persona 5 the Animation: The Day Breakers,7.27
X OVA,6.96
Hakuouki Hekketsuroku,7.76
Mahouka Koukou no Rettousei,7.76
Uchuu Kaizoku Sara,6.95
Majin Tantei Nougami Neuro,7.76
Persona 3 the Movie 1: Spring of Birth,7.83
Pandra The Animation: Shiroki Yokubou Kuro no Kibou,6.96
Tegamibachi,7.76
Kokoro Connect: Michi Random,8.19
11eyes: Momoiro Genmutan,6.25
Tsubasa: Shunraiki,8.23
Shakugan no Shana: Shana &amp; Yuuji no Naze Nani Shana! Nandemo Shitsumon-bako!,6.6
Beelzebub,8.04
Towa no Quon 4: Guren no Shoushin,7.76
Tekken: Blood Vengeance,6.81
Durarara!!,8.38
Bleach Movie 4: Jigoku-hen,7.75
Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation,6.98
Zoku Koihime,6.72
Beelzebub: Hirotta Akachan wa Daimaou!?,7.34
InuYasha: Kagami no Naka no Mugenjo,7.75
Dantalian no Shoka,7.34
Colorful (Movie),8.06
Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen,7.75
