anime_name,rating
Kuroko no Basket 2nd Season NG-shuu,7.97
Ookiku Furikabutte: Natsu no Scorebook,7.39
One Outs,8.41
Teekyuu 5,6.87
Ashita e Free Kick,6.71
Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,6.71
Baby Steps,7.96
Hikari no Densetsu,6.76
H2,7.39
Hiatari Ryoukou!,7.2
Kuroko no Basket,8.46
Kyoto Animation: Suiei-hen,7.27
Major S2,8.41
One Piece: Mezase! Kaizoku Yakyuu Ou,7.2
IGPX: Immortal Grand Prix (2005) 2nd Season,7.41
Abarenbou Rikishi!! Matsutarou,6.2
Grappler Baki (TV),7.41
Diamond no Ace: Second Season OVA,7.25
Ginga e Kickoff!!,7.41
Slow Step,6.84
Houkago no Ouji-sama,7.13
Inazuma Eleven Go: Galaxy,7.11
Hajime no Ippo: New Challenger,8.75
Taishou Yakyuu Musume.,7.42
Kuroko no Basket: Oshaberi Shiyokka,7.42
Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,7.12
Teekyuu,6.77
Teekyuu 2 Specials,6.71
Anitore! EX,5.62
Beyblade Burst,6.31
Ganbarist! Shun,7.43
Air Gear Special,7.43
Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuuanzen,6.2
Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,6.62
Zoids Shinseiki/Zero,7.45
Yowamushi Pedal: Spare Bike,7.45
Initial D Second Stage,8.12
Initial D Fifth Stage,8.14
Tiger Mask Nisei,7.45
Nasu: Suitcase no Wataridori,7.28
Free!: Eternal Summer,7.94
Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,6.77
Inazuma Eleven Go: Chrono Stone,7.45
Ring ni Kakero 1,6.7
Inazuma Eleven: Outer Code,7.28
Captain Tsubasa: Road to 2002,7.45
Bamboo Blade,7.45
Arcade Gamer Fubuki,5.41
Teekyuu 4,6.88
Softenni Specials,6.16
Prince of Tennis: Pairpuri,7.46
Haikyuu!!,8.68
Grappler Baki: Saidai Tournament-hen,7.46
Ayane-chan High Kick!,6.06
Haikyuu!! Movie 1: Owari to Hajimari,7.94
Haikyuu!! OVA,7.93
Days (TV),7.09
IGPX: Immortal Grand Prix,6.77
Honoo no Tenkousei,6.77
Slam Dunk (Movie),7.47
Long Riders!,6.33
Prince of Tennis: The Two Samurai, The First Game,7.47
Prince of Tennis: The National Tournament Finals,8.15
Hajime no Ippo: Rising,8.68
Hantsu x Trash,5.29
Kuroko no Basket: Oshaberi Demo Shimasen ka,7.47
Ashita no Joe 2,8.48
Yowamushi Pedal: Re:ROAD,7.48
Yowamushi Pedal: Re:RIDE,7.48
Gunnm 3D Special,5.15
Prince of Tennis: A Day on Survival Mountain,7.48
Ace wo Nerae!,7.08
Initial D Extra Stage,7.48
Major S6,8.49
Ginban Kaleidoscope,7.48
Digimon Adventure 3D: Digimon Grand Prix!,6.12
Prince of Tennis,8.04
Bakuten Shoot Beyblade 2002,6.77
High☆Speed!: Free! Starting Days,8.15
Yowamushi Pedal: Special Ride,7.49
Hajime no Ippo: Mashiba vs. Kimura,8.28
Captain Tsubasa: Ayaushi! Zen Nihon Jr.,6.88
Teekyuu 5 Specials,6.35
Inazuma Eleven: Saikyou Gundan Ogre Shuurai,7.49
Teekyuu 3 Specials,6.69
New Initial D Movie: Legend 1 - Kakusei,7.92
Issho ni Training Ofuro: Bathtime with Hinako &amp; Hiyoko,4.98
Touch: Sebangou no Nai Ace,7.08
Issho ni Training: Training with Hinako,4.92
Bakusou Kyoudai Let&#039;s &amp; Go WGP,7.07
Capeta,7.91
Pretty Rhythm: All Star Selection,6.34
Major: Message,8.36
Major S3,8.4
Miss Monochrome: The Animation - Soccer-hen,6.34
Teekyuu 7,6.82
Shakunetsu no Takkyuu Musume,6.89
Major: World Series,8.5
Yowamushi Pedal,8.16
Honoo no Toukyuuji: Dodge Danpei,7.51
King of Prism by Pretty Rhythm,6.34
Detective Conan Bonus File: Fantasista Flower,7.51
Touch,8.16
Super Fishing Grander Musashi,7.07
Azusa, Otetsudai Shimasu!,6.34
Walkure Romanze,6.56
Eyeshield 21: Jump Festa 2005 Special,6.89
Diamond no Ace: Second Season,8.5
Offside (TV),7.22
Ping Pong The Animation,8.67
Aoharu x Kikanjuu,7.29
Kuroko no Basket: Tip Off,8.07
Future GPX Cyber Formula 11,7.52
New Initial D Movie: Legend 2 - Tousou,7.9
CCW: Crazy Clay Wrestling,3.68
Whistle!,7.53
Ashita no Joe 2 (Movie),7.53
Captain Tsubasa: Asu ni Mukatte Hashire!,6.89
Eyeshield 21,8.08
Aoki Densetsu Shoot!,7.53
Wangan Midnight,7.54
Ookiku Furikabutte: Natsu no Taikai-hen Special,7.54
Initial D Extra Stage 2,7.54
Future GPX Cyber Formula,7.54
Idaten Jump,6.78
Metal Fight Beyblade Zero G,6.59
Chihayafuru 2,8.52
Major Movie: Yuujou no Winning Shot,8.16
Teekyuu 4 Specials,6.58
Ro-Kyu-Bu!,7.05
Metal Fight Beyblade: Baku,6.9
Nurarihyon no Mago: Jump Super Anime Tour Special,6.67
Cross Game,8.53
Prince of Stride: Alternative,7.04
Teekyuu 6,6.79
Prince of Tennis: Oshougatsu Special,7.04
Kick-Heart,6.37
Prince of Tennis: Eikokushiki Teikyuu Shiro Kessen!,7.6
Major S4,8.35
Pretty Rhythm: Aurora Dream,7.6
Buzzer Beater,6.73
Cheer Danshi!! Recap,6.06
Ro-Kyu-Bu! SS,7.3
Attacker You!,6.66
Battle Athletess Daiundoukai,6.66
Kinnikuman II Sei: Ultimate Muscle 2,7.03
Moero! Top Striker,6.79
Mobile Fighter G Gundam,7.62
Kuroko no Basket Movie 2: Winter Cup Soushuuhen - Namida no Saki e,7.61
Inazuma Eleven Go Recap,6.83
Bakuten Shoot Beyblade G Revolution,7.02
Prince of Tennis: The National Tournament Semifinals,8.09
Ring ni Kakero 1: Nichibei Kessen-hen,6.85
Yawara!,7.63
Ganbare! Kickers,6.9
Battle Athletess Daiundoukai (TV),7.02
Captain Tsubasa: Europe Daikessen,7.02
Prince of Tennis: Atobe&#039;s Gift,7.63
Bakuon!! OVA,6.46
F-Zero: Falcon Densetsu,6.46
Mach GoGoGo,6.75
Human Crossing,6.53
Initial D Battle Stage,7.63
Slam Dunk,8.56
Teekyuu 2,6.91
Yowamushi Pedal: Grande Road,8.28
Future GPX Cyber Formula Saga,7.64
Bakuten Shoot Beyblade,6.81
New Prince of Tennis Specials,7.65
Touch: Miss Lonely Yesterday - Are kara, Kimi wa...,7.02
Captain Tsubasa: Saikyou no Teki! Holland Youth,7.01
Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi,7.66
Plawres Sanshirou,7.66
Keijo!!!!!!!!,7.22
Dan Doh!!,6.82
Detective Conan Movie 16: The Eleventh Striker,7.86
Kuroko no Basket: Saikou no Present Desu,8.34
Dash! Kappei,7.3
New Prince of Tennis,7.67
Moshidora,7.01
Haikyuu!! Second Season,8.93
Kuroko no Basket: Mou Ikkai Yarimasen ka,7.86
Free!,7.67
Touch 3: Kimi ga Toorisugita Ato ni - Don&#039;t Pass Me By,7.01
Buzzer Beater 2nd Season,7.0
Prince of Tennis: Another Story - Messages From Past and Future OVA Bonus,7.31
Hajime no Ippo: Champion Road,8.39
Captain Tsubasa: Sekai Daikessen!! Jr. World Cup,7.0
Cheer Danshi!!,7.0
Kidou Tenshi Angelic Layer,7.32
Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,7.69
Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari,7.69
Redline Pilot,6.8
Initial D: Project D to the Next Stage - Project D e Mukete,7.69
Air Gear,7.69
Dear Boys,6.99
Initial D Final Stage,8.29
Major S5,8.58
Bronze: Zetsuai Since 1989,6.67
Ike! Ina-chuu Takkyuubu,7.7
Inazuma Eleven Go,7.32
Kinnikuman II Sei: Ultimate Muscle,6.99
Future GPX Cyber Formula Zero,7.7
Kuroko no Basket 2nd Season,8.58
