anime_name,rating
Precure All Stars GoGo Dream Live!,6.98
Yozakura Quartet: Hana no Uta,7.61
Cutey Honey F,6.72
Soushin Shoujo Matoi,6.42
Fullmetal Alchemist: Brotherhood,9.26
Kyoushirou to Towa no Sora,6.69
Rozen Maiden (2013),7.44
Mahou Shoujo Lyrical Nanoha StrikerS,7.74
Saint Beast: Seijuu Kourin-hen,6.09
Bakuretsu Hunters OVA,6.72
Asagiri no Miko,6.31
Ontama!,6.97
Magical Canan,6.42
Renkin San-kyuu Magical? Pokaan,7.11
RDG: Red Data Girl,6.69
Hikyou Tanken Fam &amp; Ihrlie,6.75
Himekishi Lilia,7.02
Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,7.74
Shugo Chara!,7.61
Kuusen Madoushi Kouhosei no Kyoukan OVA,6.42
Zettai Bouei Leviathan: Mini Takibi Gekijou,6.09
Fate/kaleid liner Prisma☆Illya,7.28
Anime Tenchou x Touhou Project,6.96
Mermaid Melody Pichi Pichi Pitch,7.11
Cardcaptor Sakura Movie 1,7.74
Bishoujo Senshi Sailor Moon Crystal,6.96
Bishoujo Senshi Sailor Moon R,7.74
Mahou Sensei Negima!,7.11
Garo Movie: Divine Flame,7.18
Ys,6.63
Ai Tenshi Densetsu Wedding Peach,6.77
Mahoujin Guru Guru,7.75
Yes! Precure 5 GoGo!,7.29
Kamichama Karin,7.51
Taiyou no Ouji: Horus no Daibouken,6.63
Dr.,6.31
Jewelpet Happiness,6.96
Shuffle! Memories,6.63
Go! Princess Precure,7.74
Futari wa Precure: Max Heart,7.03
Tales of Symphonia The Animation: Sylvarant-hen,7.29
Okusama wa Mahou Shoujo,6.43
Precure All Stars Movie New Stage: Mirai no Tomodachi,7.21
Ojamajo Doremi Dokkaan!,7.52
Shin Megami Tensei Devil Children,6.63
Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,6.96
Mahouka Koukou no Rettousei,7.76
Kamisama Minarai: Himitsu no Cocotama,6.17
Yozakura Quartet,6.96
Magic-Kyun! Renaissance,7.19
Fullmetal Alchemist,8.33
Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,7.76
Dr. Rin ni Kiitemite!,6.95
Zero no Tsukaima F,7.77
Slayers Excellent,7.43
Strike Witches 2,7.43
Words Worth,6.9
Shingeki no Bahamut: Genesis,7.77
Binan Koukou Chikyuu Bouei-bu LOVE!,7.11
Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,7.61
Defend Love,6.06
Ojamajo Doremi Sharp Movie,7.29
Tenkuu Senki Shurato,7.43
Ojamajo Doremi Na-i-sho,7.77
Brave Story,7.58
Fushigi Yuugi,7.77
Trinity Seven,7.43
Mahoutsukai Tai!,6.95
Rokumon Tengai Mon Colle Knights,6.63
Motto! Ojamajo Doremi,7.29
Mahou Shoujo? Naria☆Girls,3.91
Ojamajo Doremi,7.19
Rozen Maiden: Träumend,7.78
R.O.D OVA,7.78
Akahori Gedou Hour Rabuge,6.3
Dokidoki Densetsu: Mahoujin Guru Guru,7.42
Binzume Yousei,6.55
Silent Mobius,6.95
Kikoushi Enma,7.29
Jungle de Ikou!,5.68
Kore wa Zombie Desu ka? of the Dead,7.78
Junketsu no Maria,7.29
Puni Puni☆Poemii,6.68
Juubee Ninpuuchou: Ryuuhougyoku-hen,6.78
Matantei Loki Ragnarok,7.42
Bishoujo Senshi Sailor Moon R: The Movie,7.78
Magical Nyan Nyan Taruto,6.44
Fate/kaleid liner Prisma☆Illya 2wei! Specials,6.95
Tales of Vesperia: The First Strike,7.79
Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,6.63
Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,7.29
Mahou Shoujo-tai Arusu the Adventure,6.94
Majimoji Rurumo,6.94
Slayers Gorgeous,7.42
Fate/stay night,7.58
Slayers Return,7.42
Dragon Quest: Dai no Daibouken,7.79
X/1999,6.68
Majutsushi Orphen: Revenge,6.94
Fate/stay night Movie: Unlimited Blade Works,7.58
D.C.if: Da Capo if,7.29
Prism Ark Specials,6.3
Ai to Yuuki no Pig Girl Tonde Buurin,6.67
Dog Days Recap,6.78
InuYasha: Kanketsu-hen,8.37
Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,7.42
Yes! Precure 5,7.3
07-Ghost,7.41
Aa! Megami-sama!,7.41
Kyoto Animation: Ajisai-hen,5.72
UG☆Ultimate Girls,5.73
Buttobi!! CPU,6.44
Fate/kaleid liner Prisma☆Illya 2wei! OVA,7.18
Gakuen Alice,7.8
D.C.: Da Capo,6.93
Dokidoki! Precure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress,6.93
Dragon Crisis!,6.93
Ultra Maniac,7.3
Kai Doh Maru,5.73
Mahoutsukai Precure!,7.04
Gedo Senki,7.18
Mahou Shoujo Lyrical Nanoha,7.52
Rokka no Yuusha Picture Drama,6.68
Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,6.93
Negima!? Haru Special!?,7.21
Koihime,6.78
Tenjou-jin to Akuto-jin Saigo no Tatakai,7.3
Magi: The Kingdom of Magic,8.5
Yami no Matsuei,7.23
Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,7.18
Wild Arms: Twilight Venom,6.75
Harukanaru Toki no Naka de: Hachiyou Shou,7.18
Mahou Shoujo Pretty Sammy (1996),6.93
Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,7.41
Mai-Otome Zwei Special,6.93
Hime Chen! Otogi Chikku Idol Lilpri,7.18
Tenshi no Shippo Chu!,6.64
To Heart 2: Dungeon Travelers,6.45
Slayers Great,7.41
Magic Knight Rayearth II,7.61
Shining Tears X Wind,6.64
Guardian Hearts-Power UP!,6.05
Ochamegami Monogatari: Korokoro Pollon,7.13
Kaitou Tenshi Twin Angel,6.05
Hanappe Bazooka,5.77
Bishoujo Senshi Sailor Moon Crystal Season III,7.83
Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,7.3
Bokusatsu Tenshi Dokuro-chan 2,6.92
Usagi-chan de Cue!!,5.79
Rozen Maiden: Ouvertüre,7.83
Kono Minikuku mo Utsukushii Sekai,6.92
Kono Danshi, Mahou ga Oshigoto Desu.,7.13
Otogi Story Tenshi no Shippo,6.66
Legend of Regios,6.64
Fairy Tail OVA,7.83
Ramen Tenshi Pretty Menma,4.82
Magic Knight Rayearth Omake,6.45
Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,7.03
Sasami: Mahou Shoujo Club 2,6.92
Harukanaru Toki no Naka de: Maihitoyo,7.4
Negima!?,7.21
Majutsushi Orphen,7.3
Densetsu no Yuusha no Densetsu,7.83
Mahou no Stage Fancy Lala,7.18
Mamotte Shugogetten!,6.79
Mahou no Princess Minky Momo,6.79
Zoku Koihime,6.72
.hack//G.U. Returner,6.91
Toaru Majutsu no Index II,7.84
Strike Witches OVA,6.29
Makai Tenshi Djibril: Episode 2,6.71
Lady Jewelpet,7.61
Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,7.4
Super Doll Licca-chan,6.66
Mai-Otome,7.4
Mai-HiME,7.59
Mahou no Tenshi Creamy Mami,7.18
Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,6.79
Hajimari no Boukensha-tachi: Legend of Crystania,6.15
Onegai My Melody: Kuru Kuru Shuffle!,7.4
Happiness Charge Precure!,6.91
Shin Cutey Honey,6.73
Dororon Enma-kun Meeramera,6.65
Mahou Sensei Negima! Mou Hitotsu no Sekai,7.85
Mermaid Melody Pichi Pichi Pitch Pure,7.18
Makai Senki Disgaea: Welcome to Netherworld,6.91
Denshin Mamotte Shugogetten,6.64
Kimagure Orange☆Road OVA,7.61
Shichinin no Nana,6.91
Otogi Story Tenshi no Shippo Specials,6.58
Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka! Special,6.64
Ai Tenshi Densetsu Wedding Peach DX,6.79
Moetan Specials,6.65
Slayers,7.87
Fate/stay night: Unlimited Blade Works - Prologue,8.32
Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,7.39
Ys: Tenkuu no Shinden - Adol Christine no Bouken,6.8
Fate/kaleid liner Prisma☆Illya 2wei Herz!,7.39
Deimos no Hanayome: Ran no Kumikyoku,6.04
Gokudou-kun Manyuuki,7.61
Tears to Tiara,7.31
Corrector Yui,6.9
Shuffle!,7.31
Mai-Otome Specials,7.14
Majo no Takkyuubin,8.27
Hitotsubu ni Kawaranu Ai wo Komete,6.17
Fairy Tail (2014),8.25
Ange Vierge,6.16
Yami to Boushi to Hon no Tabibito,6.73
Angel Blade Punish!,6.56
Mahou Sensei Negima! Anime Final,6.9
Dragon Knight 4,5.98
Mahou Senshi Louie,7.24
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,6.8
Makai Senki Disgaea,6.9
Mahou Shoujo-tai Arusu,7.24
Gift: Eternal Rainbow,6.8
Majokko Megu-chan,6.75
Mahou Shoujo Elena,6.55
Quiz Magic Academy: The Original Animation 2,6.24
Shuffle! Prologue,6.9
InuYasha: Kuroi Tessaiga,7.89
Magi: The Labyrinth of Magic,8.24
Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,6.27
InuYasha,7.89
Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,6.8
UFO Princess Valkyrie,6.9
Dragon Nest: Warriors&#039; Dawn,7.31
Fate/stay night: Unlimited Blade Works 2nd Season,8.45
Heartcatch Precure!,7.89
Bishoujo Senshi Sailor Moon S,7.89
Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,6.03
Dokidoki! Precure,6.89
Kotetsu no Daibouken,6.03
Slayers: The Motion Picture,7.39
Lodoss-tou Senki: Eiyuu Kishi Den,7.25
Dream Hunter Rem,6.27
Mahou Shoujo Nante Mou Ii Desukara.,6.03
Slayers Premium,7.32
Gift: Eternal Rainbow Special,6.89
Munto,7.03
Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,6.89
Genei wo Kakeru Taiyou: Fumikomenai Kokoro,6.36
Arabian Nights: Sindbad no Bouken (TV),7.26
Kuromajo-san ga Tooru!!,6.54
Magical☆Star Kanon 100%,6.89
Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,7.38
.hack//Sign,7.14
Princess Tutu,8.23
Moon Pride,6.89
Overlord: Ple Ple Pleiades (OVA),6.89
Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,7.26
Tsubasa: Shunraiki,8.23
Saint Beast: Ikusen no Hiru to Yoru-hen,6.38
Fairy Tail,8.22
Little Witch Academia: Mahoujikake no Parade,7.92
Ojamajo Doremi Sharp,7.32
Strike Witches,7.15
Mahou Shoujo Taisen,5.85
Magi: Sinbad no Bouken (TV),8.22
Yokuwakaru Gendaimahou,6.58
Dog Days&#039; Specials,6.88
Otaku no Video,7.22
Planetarian: Hoshi no Hito,7.38
Zetsumetsu Kigu Shoujo: Amazing Twins,6.49
Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,7.17
Night Wizard,6.81
Fullmetal Alchemist: The Sacred Star of Milos,7.5
Slayers Try,7.93
Fate/kaleid liner Prisma☆Illya Specials,6.88
Munto: Toki no Kabe wo Koete,7.21
Ichiban Ushiro no Daimaou Specials,6.88
Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,4.88
School Days: Magical Heart Kokoro-chan,5.86
Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,6.24
Mahou Yuugi 3D,5.86
Kamikaze Kaitou Jeanne,7.52
Jewelpet Kira☆Deco!,6.88
Fantasista Doll,6.24
Madlax,7.17
Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,7.37
Mahou Shoujo Lyrical Nanoha ViVid,6.81
Mahou Shoujo Meruru,5.73
Princess Lover!: Magical Knight Maria-chan,5.87
Magic Tree House,7.17
Fushigiboshi no☆Futagohime Gyu!,7.32
Houkago no Pleiades (TV),6.81
Mahoutsukai Sally,6.49
Dog Days&#039;,7.32
Aa! Megami-sama! (TV) Specials,7.61
Cardcaptor Sakura,8.18
Jikuu Tenshou Nazca,5.88
Grimm Masterpiece Theater II,7.58
Wizard Barristers: Benmashi Cecil,6.27
Witch Craft Works,7.22
Uta Kata,6.88
Himitsu no Akko-chan,6.49
Densetsu no Yuusha no Densetsu: Iris Report,6.58
Garo: Honoo no Kokuin - Home,6.88
Mahoutsukai no Yome: Hoshi Matsu Hito,8.18
.hack//The Movie: Sekai no Mukou ni,7.32
Genei wo Kakeru Taiyou,6.53
Zero no Tsukaima,7.62
Princess Tutu Recaps,6.75
Log Horizon Recap,6.87
Mahoutsukai ni Taisetsu na Koto,6.87
Mahoutsukai Jiji,6.13
Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,7.17
Guardian Hearts,6.01
Hakushaku to Yousei Specials,6.53
Zetsuen no Tempest,8.17
Juuni Kokuki,8.16
Ultra Maniac OVA,6.82
Dog Days&#039;&#039;: Limone Resort Tenbou Onsen!,6.75
Magikano,6.53
Magical Twilight,6.12
Tokyo Babylon,6.82
Smile Precure!,7.33
Mahou Yuugi 2D,6.53
Shadow Skill: Eigi,7.24
.hack//Unison,6.86
Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,7.36
Sasami: Mahou Shoujo Club,6.82
Bakuretsu Hunters,6.86
Shin Shirayuki-hime Densetsu Prétear,7.33
Jewelpet Sunshine,6.86
Kaze no Stigma,7.5
Nurse Witch Komugi-chan Magikarte Z,6.82
Fate/stay night: Unlimited Blade Works,8.42
Mahou Shoujo Lyrical Nanoha ViVid: Special Program,6.15
Le Chevalier D&#039;Eon,7.36
Mai-Otome Zwei,7.36
