anime_name,rating
Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,7.66
Detective Conan: Conan vs. Kid - Jet Black Sniper,7.66
Amnesia,6.39
Durarara!!x2 Ten: Onoroke Chakapoko,7.66
Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,7.12
Mokke Specials,7.09
Shion no Ou,7.66
Hamatora The Animation,7.41
Kara no Kyoukai 7: Satsujin Kousatsu (Kou),8.57
Luv Wave,6.19
Jikuu Tantei Genshi-kun,6.39
Baccano! Specials,8.29
Jyu Oh Sei,7.41
Detective Conan: Black History 2,7.65
Shiki Specials,7.93
Tantei Opera Milky Holmes Dai 2 Maku,7.3
Nijuu Mensou no Musume,7.65
Bungou Stray Dogs 2nd Season,8.39
Higurashi no Naku Koro ni Kai,8.41
Detective Conan OVA 04: Conan and Kid and Crystal Mother,7.64
Kindaichi Shounen no Jikenbo,7.18
xxxHOLiC Movie: Manatsu no Yoru no Yume,8.04
Noir,7.41
Night Walker: Mayonaka no Tantei,7.09
Darkside Blues,6.33
Mawaru Penguindrum,8.08
Sayonara Zetsubou Sensei Special,7.63
Persona 4 the Golden Animation,6.75
Ergo Proxy,8.03
&quot;Bungaku Shoujo&quot; Movie,7.63
Detective Conan: The Fugitive Kogorou Mouri,7.02
Ghost Hunt,7.97
Sin in the Rain,5.22
Kara no Kyoukai 4: Garan no Dou,8.05
Rokka no Yuusha,7.63
Cinderella Boy,6.38
Galerians: Rion,5.74
Darker than Black: Ryuusei no Gemini,7.62
Mirai Nikki (TV): Ura Mirai Nikki,6.79
Gallery Fake,7.62
Petshop of Horrors,7.41
Naruto: Shippuuden Movie 5 - Blood Prison,7.62
Jigoku Shoujo Futakomori,8.08
Subete ga F ni Naru: The Perfect Insider,7.35
Durarara!!x2 Ten,8.12
Gyakuten Saiban: Sono &quot;Shinjitsu&quot;, Igi Ari!,6.49
Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,7.3
Re:␣Hamatora,7.48
Baccano!,8.54
Lupin III vs. Detective Conan: The Movie,8.05
Mononoke,8.49
Rozen Maiden: Meitantei Kunkun - Duell Walzer,6.55
Ojousama Sousamou,5.14
Omoide no Marnie,8.35
Tokyo Ghoul: &quot;Pinto&quot;,7.61
ChäoS;HEAd,6.62
Gosenzo San&#039;e,6.38
Skull Man,6.79
Mozu no Nie,5.45
Mushishi Zoku Shou: Odoro no Michi,8.54
Detective Conan Movie 11: Jolly Roger in the Deep Azure,7.6
Paprika,8.15
Betterman,6.77
Deimos no Hanayome: Ran no Kumikyoku,6.04
Persona 4 the Animation: No One is Alone,7.6
Rental Magica,7.18
Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,7.08
Kara no Kyoukai 5: Mujun Rasen,8.68
City Hunter: Ai to Shukumei no Magnum,7.59
Ibara no Ou,7.24
Tantei Opera Milky Holmes,7.04
Kindaichi Shounen no Jikenbo (TV),7.96
Vassalord.,7.11
Mouryou no Hako,7.33
Trickster: Edogawa Ranpo &quot;Shounen Tanteidan&quot; yori,6.64
Shinreigari: Ghost Hound,7.59
L/R: Licensed by Royal,6.59
Rokka no Yuusha Picture Drama,6.68
Memory,6.29
Mermaid&#039;s Scar,7.08
Detective Conan Movie 15: Quarter of Silence,8.13
RahXephon Specials,6.67
Kaiketsu Jouki Tanteidan,6.82
Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,7.57
Norageki!,6.29
Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,7.31
The Big O,7.57
Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,7.49
Interlude,6.67
City Hunter: The Secret Service,7.56
Detective Conan OVA 06: Follow the Vanished Diamond! Conan &amp; Heiji vs. Kid!,7.56
Twilight Q,6.57
Mini Hama: Minimum Hamatora,6.53
Tantei Opera Milky Holmes: Summer Special,7.05
Higurashi no Naku Koro ni Rei,7.56
Kara no Kyoukai: Mirai Fukuin - Extra Chorus,7.56
.hack//Liminality,6.74
Ranpo Kitan: Game of Laplace,6.75
Shinsekai yori,8.53
City Hunter 3,7.95
Tasogare Otome x Amnesia: Taima Otome,7.56
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,7.95
Wild Adapter,6.36
City Hunter: Hyakuman Dollar no Inbou,7.55
ef: A Tale of Memories. - Recollections,7.55
Phi Brain: Kami no Puzzle,7.32
Tiger &amp; Bunny,8.12
