anime_name,rating
Aoki Ryuusei SPT Layzner,7.22
Mobile Suit Gundam Unicorn,8.4
Mobile Suit Gundam Seed C.E.73: Stargazer,7.23
Macross 7,7.23
First Squad: The Moment of Truth,6.16
Yuugo: Koushounin,7.24
Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,7.24
Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,7.24
Berserk,8.4
Pumpkin Scissors,7.25
Kikou Ryohei Mellowlink,7.25
Alexander Senki Movie,6.12
Mobile Suit Zeta Gundam: A New Translation II - Lovers,7.27
Kikou Souseiki Mospeada,7.27
Kenran Butou Sai: The Mars Daybreak,7.27
Sentou Yousei Yukikaze,7.28
Divergence Eve,6.08
Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e,7.28
Mahoromatic: Automatic Maiden,7.29
Gunparade Orchestra,6.06
Mahoromatic 2,7.3
High School Fleet,7.3
Gunslinger Girl: Il Teatrino,7.3
Busou Chuugakusei: Basket Army,6.04
Soukou Kihei Votoms: The Last Red Shoulder,7.32
Seikai no Danshou: Tanjou,7.32
Mobile Suit Gundam: The Origin,8.42
La Rose de Versailles,6.02
Soul Link Special,6.02
Uchuu Senkan Yamato III,7.33
Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,7.33
Musekinin Kanchou Tylor OVA,7.33
Flag,7.33
Tactical Roar Special,5.98
Macross Δ,7.34
The Cockpit,7.35
Sabagebu! Specials,7.35
Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,7.35
Mobile Suit Gundam ZZ: Gundam Frag.,5.92
Mobile Suit Gundam Seed Destiny,7.36
Military!,5.91
Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,7.37
Girls und Panzer der Film: Arisu War!,7.36
Zoids Genesis,7.38
Soukyuu no Fafner: Dead Aggressor,7.38
Fullmetal Alchemist: Reflections,7.39
The Sky Crawlers,7.4
Senjou no Valkyria 3: Tagatame no Juusou,7.4
Nanako Kaitai Shinsho,5.79
Biohazard 4D-Executer,5.75
Galerians: Rion,5.74
Heavy Object,7.41
07-Ghost,7.41
Seikai no Monshou Special,7.42
Dennou Sentai Voogie&#039;s★Angel,5.69
Mobile Suit Gundam Seed Destiny Special Edition,7.42
Strike Witches 2,7.43
Big Wars: Kami Utsu Akaki Kouya ni,5.64
Angel Core: Tenshi-tachi no Sumika,5.7
Mobile Suit Gundam I,7.43
Break Blade,7.43
Soukyuu no Fafner: Dead Aggressor - Exodus,7.44
Soukou Kihei Votoms: Pailsen Files,7.44
Steamboy,7.45
Ryoujoku no Machi: Kyouen no Ceremony,5.7
Ice,5.68
Ghost in the Shell: Stand Alone Complex,8.47
Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,7.46
Soukihei MD Geist,5.42
Sabagebu!,7.46
Mobile Suit Gundam Seed Special Edition,7.46
Toshokan Sensou: Koi no Shougai,7.47
Mobile Suit Gundam 0083: Stardust Memory,7.47
Appleseed Saga Ex Machina,7.47
MD Geist II: Death Force,5.14
Strike Witches: Operation Victory Arrow,7.49
Soukyuu no Fafner: Right of Left - Single Program,7.49
Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots,7.49
Seikai no Senki Special,7.5
Fullmetal Alchemist: The Sacred Star of Milos,7.5
Urda,4.87
Sentou Mecha Xabungle,7.51
Yomigaeru Sora: Rescue Wings,7.53
KanColle Movie,7.69
Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,7.54
Mobile Suit Gundam Unicorn RE:0096,7.56
Mobile Suit Gundam Seed Destiny Final Plus: The Chosen Future,7.55
Gunslinger Girl,7.55
God Eater,7.55
Full Metal Panic! The Second Raid Episode 000,7.55
Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara,7.55
Zipang,7.56
Uchuu Senkan Yamato 2199,8.53
Simoun,7.56
Nihon Animator Mihonichi,7.56
Mobile Suit Gundam II: Soldiers of Sorrow,7.56
Uchuu no Kishi Tekkaman Blade,7.58
Taiyou no Kiba Dagram,7.58
Mugen no Ryvius,7.59
Mobile Police Patlabor: The Movie,7.59
Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,7.59
Toshokan Sensou,7.6
So Ra No Wo To,7.6
Otome Youkai Zakuro,7.6
Ginga Eiyuu Densetsu,9.11
Kidou Senkan Nadesico,7.6
So Ra No Wo To Specials,7.62
Uchuu Senkan Yamato 2,7.63
Girls und Panzer der Film,8.55
Kingdom 2nd Season,8.57
Area 88,7.65
Mobile Suit Gundam Wing: Operation Meteor,7.66
Heroic Age,7.66
Girls und Panzer,7.66
Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,7.66
Ghost in the Shell: Stand Alone Complex 2nd GIG,8.57
Fuyu no Semi: Tokubetsu Henshuuhan,7.44
Macross Zero,7.69
Strike Witches Movie,7.7
Fullmetal Alchemist: Brotherhood - 4-Koma Theater,7.71
Ouritsu Uchuugun: Honneamise no Tsubasa,7.72
Uchuu Senkan Yamato,7.73
Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,7.74
Fullmetal Alchemist: The Conqueror of Shamballa,7.74
Hellsing Ultimate,8.59
Turn A Gundam,7.76
Senjou no Valkyria,7.76
Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,7.76
Mobile Suit Gundam 00 Special Edition,7.77
Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,7.78
Toaru Hikuushi e no Tsuioku,7.79
Tales of Vesperia: The First Strike,7.79
Break Blade 1: Kakusei no Toki,7.79
Blood+,7.8
Mobile Suit Gundam: Char&#039;s Counterattack,7.81
Ima, Soko ni Iru Boku,7.81
Full Metal Panic!,7.81
Macross Plus Movie Edition,7.82
Macross Plus,7.82
Break Blade 6: Doukoku no Toride,7.82
Bounen no Xamdou,7.82
Seikai no Monshou,7.83
Seikai no Senki III,7.84
Mobile Suit Gundam 0080: War in the Pocket,7.85
Seikai no Senki,7.86
Macross F: Close Encounter - Deculture Edition,7.86
Hellsing I: Digest for Freaks,7.86
Break Blade 2: Ketsubetsu no Michi,7.86
Soukou Kihei Votoms,7.87
Mobile Suit Gundam Wing: Endless Waltz,7.87
Mobile Suit Gundam Wing,7.87
Jin-Rou,7.87
Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,7.87
Mobile Suit Gundam III: Encounters in Space,7.89
Mobile Suit Gundam,7.89
Kumo no Mukou, Yakusoku no Basho,7.89
Mobile Suit Gundam Thunderbolt: December Sky,7.92
Berserk: Ougon Jidai-hen I - Haou no Tamago,7.91
Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,7.91
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,7.93
Mobile Suit Gundam Seed,7.93
Macross F Movie 1: Itsuwari no Utahime,7.93
Ghost in the Shell 2: Innocence,7.93
Mobile Suit Gundam Wing: Endless Waltz Movie,7.94
Break Blade 3: Kyoujin no Ato,7.94
Psycho-Pass Movie,7.95
Nejimaki Seirei Senki: Tenkyou no Alderamin,7.95
Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem,7.96
Break Blade 5: Shisen no Hate,7.96
Toshokan Sensou: Kakumei no Tsubasa,7.96
Top wo Nerae! Gunbuster,7.97
Seikai no Senki II,7.97
Musekinin Kanchou Tylor,7.97
Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season,7.97
Gate: Jieitai Kanochi nite, Kaku Tatakaeri,7.97
Break Blade 4: Sanka no Chi,7.99
Mobile Suit Gundam Thunderbolt,8.0
Macross F,8.02
Mobile Suit Zeta Gundam,8.03
Kurenai no Buta,8.03
Macross F Movie 2: Sayonara no Tsubasa,8.06
Full Metal Panic! The Second Raid,8.06
Terra e... (TV),8.07
Macross,8.07
Macross: Do You Remember Love?,8.09
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,8.09
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,8.09
Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,8.1
Fullmetal Alchemist: Brotherhood Specials,8.11
Mobile Suit Gundam: The 08th MS Team,8.13
Akira,8.15
Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari,8.2
Mobile Suit Gundam 00 Second Season,8.21
Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,8.21
Ghost in the Shell: Stand Alone Complex - Solid State Society,8.22
Mobile Suit Gundam 00,8.24
Kingdom,8.24
Fullmetal Alchemist: Brotherhood,9.26
Aozora Shoujo-tai,6.64
Gall Force 2: Destruction,6.65
Code Geass: Hangyaku no Lelouch,8.83
Soukyuu no Fafner: Arcadian Memory,6.67
Sky Girls Specials,6.67
Gall Force 3: Stardust War,6.63
Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e Picture Drama,6.66
Girls und Panzer Heartful Tank Disc Picture Drama,6.63
Joker Game: Kuroneko Yoru no Bouken,6.62
Cosmo Warrior Zero,6.68
Brave Witches,6.68
Appleseed XIII Remix Movie 2: Yogen,6.68
Upotte!!,6.63
Soukou Kihei Votoms: Case; Irvine,6.69
Gall Force 1: Eternal Story,6.7
Code Geass: Soubou no Oz Picture Drama,6.61
Turn A Gundam I Movie: Earth Light,6.72
Golgo 13: Queen Bee,6.72
Stella Jogakuin Koutou-ka C³-bu,6.6
Girls und Panzer: Shoukai Shimasu!,6.59
Appleseed XIII Remix Movie 1: Yuigon,6.74
Sky Girls OVA,6.74
Gasaraki,6.74
